tokens,address
22387558388884,Cosmostation
21295556927510,reynisfjara
15267837576778,Chorus One
14264539439483,Figment
13710462244517,Electric
6947891950040,Inotel
5101449641236,🐠stake.fish
5008633513177,Stakecito
4758653914874,Frog OSMO
4688964936929,Informal Systems
4633116035039,Imperator.co
4531946474505,"Frens (🤝,🤝)"
4447462342104,SG-1
4404330521754,Sentinel dVPN
4369052667360,CryptoCrew Validators ✅
4356442625980,PRYZM | Stake & Earn
4261900933033,Multiplex
3906041104755,01node
3866399864152,Citadel.one
3786498544101,binary_holdings
3742840004088,Allnodes
3679586409566,BouBouNode
3619004851012,Larry Engineer
3541549748802,Zero Knowledge Validator (ZKV)
3512161674957,wosmongton
3314153273298,POSTHUMAN∞DVS
3304729379989,polkachu.com
3200743954958,DSRV
3169709474503, Lavender.Five Nodes 🐝
3130486220015,ShapeShift DAO
3035307820272,Peregrine
3028840922031,Chandra Station 
3001932676955,tree-frog
2978835217380,Node Guardians
2889454526264,OmniFlix Network
2824458892988,Parakeet
2801453944926,S16 Research Ventures
2687886365677,White Marlin Staking
2664155191376,StakeLab
2556298815588,interchain.FM🥩
2502212450314,Coinbase Cloud
2488300373865,B-Harvest
2473435228572,Ledger by Figment
2462829293443,0base.vc
2443438085228,Cosmos Spaces ☮️💜⚛️
2435500833786,Forbole
2394607547049,Swiss Staking
2363545263001,Provalidator
2276240151555,Bro_n_Bro
2262432339726,Crosnest
2261886425860,Crypto Assassin
2231512268461,ECO Stake 🌱
2131182150886,Nocturnal Labs
2086604282427,Smart Stake 📈📊
2012216549335,iqlusion
1978419577609,Interstellar Lounge 🍸
1971379912384,nonce community
1942213697865,jabbey
1914973158152,#decentralizehk - DHK dao
1876562723991,Stakewolle.com |100% Insurance
1849828591360,Cosmology
1737559010311,Hathor Node
1732194777897,Ping
1728110670682,Manythings
1710657337364,Golden Ratio Staking
1708582606832,Stakely.io
1698113775759,WhisperNode 🤐
1617633219911,strangelove-ventures
1600962335690,Leonoor's Cryptoman
1567429479637,Klub Staking
1525315226623,ChainLayer
1508794847413,Interbloc
1507826402906,KDF
1503622532478,binance staking
1491616982304, AutoStake 🛡️ Slash Protected
1449718079942,Silk Nodes
1445713147347,StakeWithUs
1427334569082,Chihuahua
1388136728568,Atomic Nodes
1381001196535,[ block pane ]
1366137764491,Ethereal Ventures
1334791324195,Interop
1323914547246,a41
1162740524017,The_Cybernetics
1123460761118,nonce classic
1066842344472,PRO Delegators
1010377008605,Meria
984339330309,Witval
972850419648,blockscape
945945639931,Blockdaemon
920266440935,commercio.network
919212973211,Simply Staking
918779927771,Chainflow
899731112831,Chill Validation
870312335904,danku_zone w/ DAIC
815235663899,"Stargaze.zone (✨,🔭)"
775391046682,🇨🇭 Vortex.live 🟢
774655925669,SmartNodes
765214664206,DAO DAO
740878955963,KalpaTech
734293378429,in3s.com
727617040901,Tessellated
705952090947,[Beehive]🇰🇷
699941225864,Oni ⛩️
699682922127,Levana 🐉 Powered by Cros Nest
699020908258,Tedcrypto.io 🧸 | TedLotto
685302934212,NosNode🔮
660222115945,validator.network
630628695815,SpectrumX
627601521906,Cypher Core
626366354178,FreshSTAKING
617238211861,Uncle Ed
558273842163,stake.systems | autocompound
555189077057,AUDIT.one
518564212965,syncnode
516285395391,Gelotto 🛡 Slash Protected
503497847339,Bored Ape Server
460995032071,Zenscape
455058742123,Merkan
451632034811,CrowdControl
450738085628,Astroquirks | Profit Sharing 🤑 💰
442355282821,Everstake
408263769714,ushakov
381780813021,Active Nodes
374453971190,kooltek68
374212150483,GATA DAO
357486570123,Kintsugi Nodes
331284719490,Trust Nodes
321253252982,defiantlabs
316691506359,ztake.org
296943901826,Quebec
282318895037,Obi
274276261107,Dora Factory
266249080916,dimi 🦙
265588128472,Komikuri
264093552237,DACM
257756463277,TaxiStake
247743789627,coinhall.org
237682006149,Bi23 Labs
234074117907,Oldcat
230417813964,Validatus
226842055180,Coverlet
223912552558,artifact
221144295874,Coinpayu
220952349478,AlphaNodes🛸
216462408432,DELIGHT
216000527189,StakeThat - autorestake
212995341449,Secure Secrets
204955986147,Mendel
172957778189,Staking Fund
