tokens,address
22569017771705,reynisfjara
22009493658667,Cosmostation
13627425128906,Electric
13510187787641,Chorus One
13351717609825,Figment
6940854809047,Inotel
4867744756921,Notional
4850856941590,Multiplex
4744067545259,Frog OSMO
4629439089666,SG-1
4593622305663,Imperator.co
4207549742262,CryptoCrew Validators ✅
4171313993806,"Frens (🤝,🤝)"
4122491202661,Sentinel dVPN
3987015047316,BouBouNode
3956983544728,🐠stake.fish
3927800129223,01node
3859936847550,Citadel.one
3812355990967,Zero Knowledge Validator (ZKV)
3734776980225,Allnodes
3721328081886,binary_holdings
3709934621333,PRYZM | Stake & Earn
3668757343243,Stakecito
3568698115760,wosmongton
3552562607875,Larry Engineer
3475232215419,Informal Systems
3350075802442,Chandra Station 
3243914966778,POSTHUMAN∞DVS
3221012348796,polkachu.com
3167995797567,DSRV
3111439894762,ShapeShift DAO
3062954776343, Lavender.Five Nodes 🐝
3037363231326,Peregrine
3002097951289,tree-frog
2941979153826,OmniFlix Network
2900931205997,Node Guardians
2824482643897,Parakeet
2713831275233,S16 Research Ventures
2684616091475,White Marlin Staking
2638700007504,0base.vc
2592191155233,Bro_n_Bro
2525144165469,Coinbase Cloud
2497476720675,iqlusion
2470688510356,Ledger by Figment
2468770262728,Forbole
2386426202072,Cosmos Spaces ☮️💜⚛️
2359357025841,B-Harvest
2351465729977,Provalidator
2308159248750,interchain.FM🥩
2232945356381,Stakewolle.com |100% Insurance
2215747574015,StakeLab
2196100385620,ECO Stake 🌱
2175149913958,Crypto Assassin
2156889213098,#decentralizehk - DHK dao
2126406576788,Nocturnal Labs
2069608883881,Crosnest
2010883854758,Smart Stake 📈📊
1978078913710,nonce community
1925474848648,jabbey
1834544452820,Swiss Staking
1833294379018,Golden Ratio Staking
1794712754322,Cosmology
1737286982619,WhisperNode 🤐
1715486653058,Manythings
1713828607317,Stakely.io
1656655401568,Hathor Node
1647393250733,Klub Staking
1645001860594,strangelove-ventures
1576056685659,Leonoor's Cryptoman
1535102547062,Ping
1523142941745,ChainLayer
1508173791727,KDF
1505307416087,binance staking
1420679367022,Silk Nodes
1407190638916, AutoStake 🛡️ Slash Protected
1388894801791,StakeWithUs
1387800515145,Interbloc
1386891257132,[ block pane ]
1365178937756,Ethereal Ventures
1331819605354,Interop
1330646612523,Blockdaemon
1126557247370,The_Cybernetics
1123890375072,nonce classic
1098128309945,Chihuahua
1058804678686,PRO Delegators
1030962939322,commercio.network
1010176687771,Meria
998773202088,DAO DAO
957997289290,blockscape
941420035889,danku_zone w/ DAIC
903089853621,Chill Validation
884445831909,Chainflow
882213073147,Witval
861075764172,Interstellar Lounge 🍸
859422443452,[Beehive]🇰🇷
856359669130,Simply Staking
816325719524,🇨🇭 Vortex.live 🟢
815953038896,"Stargaze.zone (✨,🔭)"
807968395269,SmartNodes
764521603716,KalpaTech
745824214339,Oni ⛩️
730449649433,a41
727338703989,Tessellated
701515295026,in3s.com
683015887577,NosNode🔮
672617602868,validator.network
659837847578,AUDIT.one
644589006166,Tedcrypto.io 🧸 | TedLotto
632065940048,FreshSTAKING
631000547223,SpectrumX
625434599267,Cypher Core
617382951713,Uncle Ed
595251910153,stake.systems | autocompound
591707251613,Gelotto 🛡 Slash Protected
544936232639,Zenscape
520397352475,syncnode
498746634865,Bored Ape Server
462331969045,CrowdControl
451305051469,Astroquirks | Profit Sharing 🤑 💰
449207733345,Merkan
406574921663,ushakov
396980246643,Active Nodes
394557931601,Levana 🐉 Powered by Cros Nest
380935565044,Kintsugi Nodes
376818786657,kooltek68
374744416056,GATA DAO
320222305535,defiantlabs
317313960720,ztake.org
300249652190,Everstake
298966018260,Trust Nodes
288338100415,Obi
286385029743,Quebec
276230736624,dimi 🦙
273363269378,Dora Factory
265534534802,Komikuri
255926341268,TaxiStake
255488168891,16psyche
252564546516,DACM
238951777555,coinhall.org
238017238193,Bi23 Labs
235866330045,Oldcat
233024246627,artifact
232596644485,Validatus
227810490686,AlphaNodes.OSMO
226714022194,Coverlet
225761911882,StakeThat - autorestake
225260324116,Secure Secrets
219562888055,Coinpayu
217618268481,DELIGHT
185318356796,Staking Fund
