address,tokens
Polychain,39147760765689
Go,34003903730267
Finoa Consensus Services,33312855163436
bitcoinsuisse.com,32994804055356
Chorus One,28697831937441
Unit 410,25455135522218
P2P.ORG,22901051402919
Coinbase Cloud,21325520397685
CUCK.,18499781606125
Little Dipper,12870139720168
Figment,12284660823479
P-OPS Team,11923652078112
Cosmostation,10838108561970
Twinstake,10491501219005
Keplr (formerly known as Blockapsis),9018902281605
Imperator.co,8645739900003
Nodes.Guru,7802968386256
AI,7378384209158
polkachu.com,6982764211095
Binary Builders,6877003700640
GalaxyDigital,6555653987322
Upnode | 0% Fee,6523123523414
Qubelabs,6425864358367
Staking Facilities,6077587392275
XPRV,5917774550392
Hex Technologies,5902766052003
01node,5882571257981
Baza,5780216069931
ZKValidator,5142397250170
senggigi,5000357936881
Nocturnal Labs,4931837352901
StakeWithUs,3749020991388
Stakecito,3538789395888
Validatus,3499788692846
MZONDER,3102492884866
BlackBlocks,2964016762841
Staked,2391204056988
BinanceNode,2130590944792
W3.Hitchhiker,1861485346748
NodeStake,1785395401061
 Lavender.Five Nodes 🐝,1709670421927
Allnodes,1690939857913
alphab.ai,1646373954279
LatamNodes,1561311632133
Node Guardians,1475581221764
Enigma,1436851197460
NakoTurk,1405638346075
 kjnodes.com 🦄,1403783538422
Easy 2 Stake,1250714983594
Forbole,1197080191054
Kiln,1192916200458
B-Harvest,1167491884166
Brightlystake,1113620963419
Stakin,1095240734595
Everstake,1053858656917
"Frens (🤝,🤝)",1008955511142
Stakely.io,972899520169
DSRV,945397712957
project blanc,921097910199
Larry Engineer,869320079682
StakeLab.zone,855985935020
Swiss Staking,823049840405
FreshSTAKING,814645046101
StakingCabin,797061735595
ContributionDAO,767113886504
BwareLabs,746287973071
Lemniscap,674220280327
KEK,626088306720
Staking4All,623733436604
Gunter,618731995927
Cumulo,611527347330
✅ CryptoCrew Validators,600931819881
Suntzu,590870949708
Validatrium.com,585667575134
BitNordic,582698793139
Maple Nodes,575256812948
LowFeeValidation,573587435781
moonli.me,572214534987
ChainodeTech,569760476482
0xFury,567892921566
KingSuper,560220346165
Moonlet,556618829220
Meria,553086007022
wavefive,548080548732
Conqueror,546537269601
[NODERS]TEAM,541885577503
Stake🦑Squid,540509301997
Staker Space,522810370339
spidey,511632591448
strangelove,509088388520
kooltek68,487545058084
Neoprom,481379265117
counterpoint,479064939501
quantumcore,479009022566
Neuler,478383108771
 Blockscope.net,465148506141
4sv,461463043836
Active Nodes,460967852643
PartnerStaking,456658451233
MH Ventures,371192774202
Blockdaemon,172380197518
AM Solutions 🪐,101029251777
Smart Stake 📈📊 | 5% max,14106376795
Crosnest,8418629313
 AutoStake 🛡️ Slash Protected,3628332026
Notional,2612189426
Witval,1523761579
nysa.network,1277640507
Anonstake,993344254
F5 Nodes,976175073
BloClick,969070418
INACTIVE,567513919
[Please redelegate],492036451
SG-1,400800000
KubikStaking,381600000
AVIAONE 🟢,312103277
HFA X Defi Dojo Validation,256200011
INACTIVE-DO NOT DELEGATE,250000000
Artifact,245600000
InfStones,167001715
POSTHUMAN∞DVS,127725198
BlockHunters 🎯,111572219
EU,105323006
Synergy Nodes,101541911
Huginn,93165308
GPvalidator,88898704
vortexray,87267411
T DATA,84245529
Bro_n_Bro,80091351
,76191973
WexclaW,72087333
Stake&Relax 🦥,71636875
ECO Stake 🌱,69942603
STAKEME,58971430
silent,58644209
Stakeflow,54506528
NachoNode,54104306
please Redelegate,51432854
securesecrets,49661363
Informal Systems,48713738
ValiDAO,44364292
TiaRocketKC,40553877
cryptonodes.pro,39473308
Kaizoku Labs,36168922
Multiplex,35599692
Sr20de,34020687
PowerStaking,33836227
jabbey,31178208
Kleomedes,29368494
StakePool,27709662
NacionCrypto - Parceros,25163127
Stake.Works | Celestia,25000000
Citizen Web3,24239000
Cosmos Spaces,22292100
node101,22202360
OmniFlix Network,22115401
0base.vc,21636129
Colossus,18432206
ITALY - Lowest Commission,17000000
AndromedaPool,16600000
RockX,15000000
AviaStake,14910489
Tessellated,11600000
0% EU Fast Validator,11500000
Wave,9351708
Architect Nodes,9000000
Ubik Capital,6000000
Brick,5864817
openstake.net,5000000
MrCoco,5000000
NodeX Emperor ⚡ Celestia,3605456
  Oni ⛩️,3000000
Inter Blockchain Services,2550000
𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,2000000
Avril14th,1000000
bg-0d,1000000
SquallNetwork,1000000
Farrari_TestNode,1000000
Node & Validator,1000000
Chainflow,1000000
PRYZM | StakeDrop,1000000
na,1000000
PathrockNetwork,1000000
Equinox,1000000
MAHOF,1000000
IcyCRO 🧊,1000000
Madrona,1000000
AiC DAO,1000000
vega17,458000
iCosmosDAO,200000
this_is_moniker,10000
