tokens,address
22547907453350,reynisfjara
21074046953622,Cosmostation
13537350321259,Electric
12744485050758,Chorus One
11735120727389,Figment
6187657892163,Inotel
5175350155660,SG-1
4740508782481,Notional
4710218644089,Frog OSMO
4420967153158,"Frens (🤝,🤝)"
4319648331553,Imperator.co
4283843732450,polkachu.com
4243715412752,🐠stake.fish
4134317926424,Sentinel dVPN
3964095672031,Citadel.one
3957972189787,BouBouNode
3837837230234,CryptoCrew Validators ✅
3816125655665,01node
3814523644935,binary_holdings
3811627267747,Zero Knowledge Validator (ZKV)
3652627255987,Stakecito
3551915275526,Allnodes
3551779625471,Larry Engineer
3501206544705,wosmongton
3438545655400,Informal Systems
3431630640015,PRYZM | Stake & Earn
3377340614939,Chandra Station 
3286268937531,POSTHUMAN∞DVS
3135099952439,DSRV
3038082040153,Peregrine
3002228661873,tree-frog
2976843399711,OmniFlix Network
2971042232481,ShapeShift DAO
2923041797828, Lavender.Five Nodes 🐝
2861609135646,Node Guardians
2825675233049,Parakeet
2710553662204,0base.vc
2681807065504,White Marlin Staking
2665931501447,S16 Research Ventures
2558231526648,Bro_n_Bro
2497221725878,Ledger by Figment
2425601852355,iqlusion
2393350021703,Forbole
2375854675875,B-Harvest
2334157967536,Provalidator
2307686502405,interchain.FM🥩
2282050006578,#decentralizehk - DHK dao
2251968889933,StakeLab
2238381036100,Stakewolle.com |100% Insurance
2226388111724,Cosmos Spaces ☮️💜⚛️
2117516092003,Crypto Assassin
2111230764656,ECO Stake 🌱
2106488096824,Nocturnal Labs
2074151909689,Crosnest
2016285056402,Smart Stake 📈📊
1975754935367,nonce community
1924026759646,jabbey
1803119140672,Golden Ratio Staking
1797240675476,Cosmology
1789034218074,Swiss Staking
1783638171547,Hathor Node
1749825117387,   WhisperNode🤐
1749387026219,Blockdaemon
1745658789357,strangelove-ventures
1705621010389,Manythings
1642876014375,Klub Staking
1633624134603,Coinbase Cloud
1624549086849,Stakely.io
1568066038456,Leonoor's Cryptoman
1551463625696,ChainLayer
1545903131296,Ping
1511381062579,KDF
1503978833390,binance staking
1402554685033,Silk Nodes
1396092227258,Atomic Nodes
1386458704415,[ block pane ]
1366005669702,Ethereal Ventures
1364722221053, AutoStake 🛡️ Slash Protected
1356159225202,StakeWithUs
1356108470054,Interbloc
1277084243719,danku_zone w/ DAIC
1191410695333,Interop
1191336125957,commercio.network
1123433702268,nonce classic
1115208560198,Chihuahua
1071554301716,The_Cybernetics
995278849975,Meria
964766210144,Multiplex
946617984612,blockscape
898931011778,Chill Validation
887958765618,Chainflow
853801660074,PRO Delegators
852711282135,Witval
844873256793,🇨🇭 Vortex.live 🟢
841748265184,DAO DAO
840156940865,Simply Staking
839383635165,SmartNodes
828427151655,Interstellar 🍸
825375242761,[Beehive]🇰🇷
820811680266,"Stargaze.zone (✨,🔭)"
790040463652,Oni ⛩️
770569494603,KalpaTech
761040998412,in3s.com
741262628728,Tessellated
679494016503,NosNode🔮
679431432848,AUDIT.one
629304639962,SpectrumX
620960120292,Cypher Core
613143390009,Uncle Ed
599688634688,stake.systems | autocompound
598564256037,FreshSTAKING
586561658152,Tedcrypto.io 🧸 | TedLotto
568762666721,Zenscape
552608882510,validator.network
543455961252,syncnode
529035125402,Gelotto 🛡 Slash Protected
498925300887,Bored Ape Server
480363175796,Astroquirks | Profit Sharing 🤑 💰
467218439188,CrowdControl
444727370302,Merkan
433865516439,ushakov
413079885373,Active Nodes
408151371944,GATA DAO
385263417213,Kintsugi Nodes
381935460451,Levana 🐉 Powered by Cros Nest
376539973018,kooltek68
317620571157,ztake.org
309452063374,defiantlabs
289700233052,Obi
285743963463,Quebec
285462975286,dimi 🦙
273288317199,Dora Factory
265944278711,Komikuri
262610514074,DACM
258180112229,Everstake
256761160841,TaxiStake
255347686343,16psyche
240085741703,coinhall.org
238737867578,StakeThat - autorestake
238617397243,Bi23 Labs
236863722060,artifact
236290751591,Coverlet
236016060694,Oldcat
234302089194,Validatus
231047908025,AlphaNodes.OSMO
228566532487,Secure Secrets
216406905691,DELIGHT
216059735274,Coinpayu
206294309149,Staking Fund
193320134114,a41
