address,tokens
Luganodes,381616837
Binance Node,360253230
Twinstake,344237731
Web3Nodes Validator 🌎 0% fee,207440185
Coinbase Cloud,205836174
Synclub,196602393
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,176826597
Vault Staking,130042967
Anonymous 94,126372366
Figment,111801456
Stakin,98860271
Kiln x Ownest 🔸 Pro Staking 🔸,77904288
Republic Crypto / Source,66445994
Blockdaemon,61918974
Everstake 0% fee,61308231
Upbit Staking,60200007
Anonymous 91,58621551
Staked,53758544
SelfLiquidity,51411882
Matic Fans,50631400
Staking4all - 0% fee,41198779
Girnaar Nodes,38233811
StakePool,25202507
The Abyss (0% commission),21383875
Infosys,20469880
Anonymous 92,20151020
bountyblok 0% fee,19336719
Supermoon,19166092
Witval,18382471
Smart Stake,17762934
HashKey Cloud,15988072
Prometheus Pool,15471227
Worldpay from FIS,14819602
algo | stake,14287759
Bware Labs,13253548
Shard Labs,13091456
Matrix Stake,13088142
kytzu,13022002
DSRV,12626177
Abyss Finance 🔥 0% fee,12532283
InfStones,12384206
Newroad Network,11109477
🐠 stake.fish,10059035
Stake Capital,10000130
Blue Ocean,9275801
Meria,8921601
Vader73 - 0% commission for life,6597659
Fahrenheit ❄️ 0%,6571612
PolygonGo,6021726
Chorus One,5902461
Sakura Foundation,5698276
Making.cash | Long term fee 0%,5533942
SolidStake,5188858
Deutsche Telekom,4815529
Perfect Stake 🥩,4782983
Valis Labs,4779743
ANON LowFee,4386368
P2P.org,4309404
Nobi,4057776
Chainflow,3294609
CheckBit 0% fee,3060415
EMC2 Node,2933552
Stake.Works,2728139
WolfEdge Capital,2710468
Rasputin,2492176
FreshSTAKING,2367488
Proton Gaming,2283739
VC Capital,2108157
Data Nexus,2082026
Deepheat,1657775
Streamr,1575260
StakeBaby,1559380
Coinstash,1465110
MCLB & fBOMB,1399115
AnkrValidator,1339788
DeFiMatic,1247741
Tessellated,1204340
BCW Technologies,1108965
StakeCraft,1105525
Atlas Staking,1060332
PathrockNetwork,998492
BLRD,980911
Blocks United,956185
Wetez,928240
Re-Initializing,835696
Azuki Validator,789386
Cryptonomicon,581015
MyCointainer.com,573982
Mind Heart Soul,457780
Torus Validator,413139
Northstake,409168
Masternode24.de,403443
stake.new,205822
Anonymous 112,136584
Blockops,79522
Validatrium,33137
🍒 RYABINA 🍒,32974
NEOPIN,30001
Simply Staking,11970
Finoa Consensus Services,10992
Google Cloud,10155
Mantra DAO,1
Anonymous 170,1
Anonymous 171,1
