tokens,address
22568153179167,reynisfjara
22482254166259,Cosmostation
15349155428844,Chorus One
14006367244168,Figment
13638750868135,Electric
6939419799348,Inotel
4850950957887,Multiplex
4753264171520,Frog OSMO
4692809320175,Informal Systems
4643937681791,Imperator.co
4620679042975,SG-1
4504840201110,🐠stake.fish
4335753792070,CryptoCrew Validators ✅
4163236620546,"Frens (🤝,🤝)"
4138206949396,01node
4084146499598,Sentinel dVPN
3948189007446,Allnodes
3943944441034,BouBouNode
3864663995240,Citadel.one
3817433458113,binary_holdings
3812341958629,Zero Knowledge Validator (ZKV)
3708548466265,Stakecito
3707126295477,PRYZM | Stake & Earn
3565474852882,wosmongton
3540440317219,Larry Engineer
3421471437487,polkachu.com
3317125556056,POSTHUMAN∞DVS
3302458443135,Chandra Station 
3202518286466,DSRV
3170988234470, Lavender.Five Nodes 🐝
3106950941585,ShapeShift DAO
3037429552779,Peregrine
3002063164161,tree-frog
3000276547961,OmniFlix Network
2914336548579,Node Guardians
2824461895545,Parakeet
2760259382061,S16 Research Ventures
2685174892313,White Marlin Staking
2657323479359,Bro_n_Bro
2619409529108,0base.vc
2516983544286,Coinbase Cloud
2485291341386,Forbole
2471717245177,Ledger by Figment
2413828109324,Cosmos Spaces ☮️💜⚛️
2354217090498,Provalidator
2311685300855,B-Harvest
2304762574650,interchain.FM🥩
2271196442001,Stakewolle.com |100% Insurance
2246929216451,Crypto Assassin
2207861136336,ECO Stake 🌱
2205904820364,StakeLab
2125987366106,Nocturnal Labs
2122403004293,#decentralizehk - DHK dao
2115623894291,Crosnest
2085175190100,iqlusion
2063840505018,Smart Stake 📈📊
1978209677378,nonce community
1968024677021,Interstellar Lounge 🍸
1959304504344,jabbey
1909147835847,Swiss Staking
1859935846684,Golden Ratio Staking
1794563412086,Cosmology
1771317958986,WhisperNode 🤐
1747662802756,Hathor Node
1719168631592,Manythings
1719127101579,Stakely.io
1641395510292,Klub Staking
1619461372747,strangelove-ventures
1605484094580,Leonoor's Cryptoman
1535445725787,Ping
1522458151754,ChainLayer
1508098970324,KDF
1505166117371,binance staking
1467389895485,a41
1455883120585,Silk Nodes
1451589170776, AutoStake 🛡️ Slash Protected
1436243746861,Interbloc
1429599158949,StakeWithUs
1375792730265,[ block pane ]
1372252711748,Atomic Nodes
1366263074534,Ethereal Ventures
1338790708526,Interop
1323729211549,Blockdaemon
1134115287566,The_Cybernetics
1124152813688,nonce classic
1098777408268,Chihuahua
1059600560749,PRO Delegators
1012996322495,DAO DAO
1010374055972,Meria
1002600844071,commercio.network
980625349441,Witval
957480482802,blockscape
939547382822,danku_zone w/ DAIC
911950694321,Chainflow
885680537243,Simply Staking
879067627882,Chill Validation
856185917134,[Beehive]🇰🇷
816318498263,"Stargaze.zone (✨,🔭)"
813376073122,🇨🇭 Vortex.live 🟢
801553382716,SmartNodes
751328054233,KalpaTech
746571275489,Oni ⛩️
738818626041,in3s.com
727169114522,Tessellated
683580902380,NosNode🔮
669420514322,validator.network
661060516862,AUDIT.one
645994863972,Tedcrypto.io 🧸 | TedLotto
631152643042,SpectrumX
629977963037,FreshSTAKING
627018916702,Cypher Core
614488214703,Uncle Ed
592407407840,stake.systems | autocompound
591503290717,Gelotto 🛡 Slash Protected
541056208329,Zenscape
519644320129,syncnode
500329119220,Bored Ape Server
461106527252,CrowdControl
451514350591,Astroquirks | Profit Sharing 🤑 💰
448775655356,Merkan
406112746849,ushakov
399404642709,Levana 🐉 Powered by Cros Nest
396508791859,Active Nodes
380594860233,Kintsugi Nodes
376529037466,kooltek68
375013818421,GATA DAO
320084269744,defiantlabs
317199022237,ztake.org
311808243260,Everstake
304849691236,Trust Nodes
286663326131,Obi
286388586013,Quebec
275117563887,dimi 🦙
273366507668,Dora Factory
265375904874,Komikuri
256823417185,TaxiStake
252608436052,16psyche
251737015520,DACM
238304501958,Bi23 Labs
238181637601,coinhall.org
235766925251,Oldcat
232281862723,Validatus
232160782804,artifact
227022250127,AlphaNodes.OSMO
226545227129,Coverlet
224083433838,StakeThat - autorestake
223733847126,Secure Secrets
219566313370,Coinpayu
217236713255,DELIGHT
197091606411,Mendel
