address,tokens
Luganodes,363676321
Binance Node,359742264
Web3Nodes Validator 🌎 0% fee,298581215
Coinbase Cloud,240654903
Allnodes ⚡️ 0% fee,221053923
Synclub,196560550
Vault Staking,164441297
Twinstake,150782608
Anonymous 93,142680282
Anonymous 94,126370142
Figment,118745261
Stakin,101793196
Republic Crypto / Source,80466621
Anonymous 91,78780629
Anonymous 92,71130173
Kiln x Ownest 🔸 Pro Staking 🔸,63236781
SelfLiquidity,57154484
Blockdaemon,55103638
Everstake 0% fee,50834363
Matic Fans,50633893
Staked,50208178
Staking4all - 0% fee,41469898
Girnaar Nodes,32566877
bountyblok 0% fee,21910655
Infosys,20958236
Upbit Staking,20640001
Witval,18371591
Supermoon,18333358
Prometheus Pool,18089188
Smart Stake,17953005
StakePool,16129969
HashQuark,15551635
Worldpay from FIS,14526889
Matrix Stake,14156700
Bware Labs,14098299
kytzu,14076744
InfStones,13946463
Shard Labs,13850197
DSRV,13320148
Abyss Finance 🔥 0% fee,13293988
Newroad Network,11179573
🐠 stake.fish,10044359
Stake Capital,10000691
Blue Ocean,9459355
Meria,8760336
The Abyss (0% commission),8278505
Vader73 - 0% commission for life,7076042
Fahrenheit ❄️ 0%,6719957
Sakura Foundation,6706737
Deutsche Telekom,5337637
PolygonGo,5334795
SolidStake,5145973
Valis Labs,4950317
Chorus One,4848864
Perfect Stake 🥩,4115064
WolfEdge Capital,4095478
Nobi,4065814
Making.cash | Long term fee 0%,4065357
algo | stake,3812551
EMC2 Node,3789265
A41,3401086
Chainflow,3324423
ANON LowFee,3188746
Stake.Works,2750162
CheckBit,2632356
Rasputin,2427043
FreshSTAKING,2367473
Proton Gaming,2348163
VC Capital,2304009
Data Nexus,2079446
Wetez,2031478
Tavis Digital,1858706
Streamr,1717731
Deepheat,1675548
Azuki Validator,1620909
MCLB & fBOMB,1617755
Coinstash,1472118
StakeBaby,1468276
AnkrValidator,1308876
DeFiMatic,1286006
BCW Technologies,1139079
Atlas Staking,1117278
PathrockNetwork,1111080
Tessellated,1038972
Zee Prime Labs,1037006
BLRD,1024902
Blocks United,1018908
Blockchain Superheroes,911462
MyCointainer.com,652843
Cryptonomicon,634816
VK Labs,572383
Mind Heart Soul,489107
Masternode24.de,424222
Torus Validator,373251
Galacticans,241887
stake.new,229269
Anonymous 112,143657
Blockops,75861
P2P.org,59277
StakeCraft,31028
NEOPIN,30002
NEXON BLOCK,16719
Google Cloud,11868
Northstake,10101
Mantra DAO,1
