tokens,address
22431663290254,reynisfjara
21116710465448,Cosmostation
13531172076117,Electric
12749424975496,Chorus One
11731697973391,Figment
6189023674696,Inotel
5184070456719,SG-1
4740142975066,Notional
4710222239628,Frog OSMO
4435659882128,"Frens (🤝,🤝)"
4349362419149,🐠stake.fish
4320984987305,Imperator.co
4282000321124,polkachu.com
4134417140958,Sentinel dVPN
3977723926944,BouBouNode
3971300929567,Citadel.one
3839846711941,CryptoCrew Validators ✅
3816796275734,01node
3812985033353,binary_holdings
3811050179667,Zero Knowledge Validator (ZKV)
3644391256695,Stakecito
3586679403394,wosmongton
3552721570497,Allnodes
3550902436998,Larry Engineer
3439342561671,Informal Systems
3430946145911,PRYZM | Stake & Earn
3424436314990,Chandra Station 
3287264841913,POSTHUMAN∞DVS
3134211460547,DSRV
3035737083172,Peregrine
3013901158593,ShapeShift DAO
3002230338827,tree-frog
2974113407885,OmniFlix Network
2922033080151, Lavender.Five Nodes 🐝
2860553370310,Node Guardians
2825701183836,Parakeet
2711549556186,0base.vc
2681982875542,White Marlin Staking
2665099904331,S16 Research Ventures
2557458291508,Bro_n_Bro
2501963658767,Ledger by Figment
2426599943852,iqlusion
2388417044910,Forbole
2375665561280,B-Harvest
2338384611187,Provalidator
2308099227492,interchain.FM🥩
2283432777228,#decentralizehk - DHK dao
2254360241834,StakeLab
2246296680829,Stakewolle.com |100% Insurance
2227023342565,Cosmos Spaces ☮️💜⚛️
2116906007735,Crypto Assassin
2115780557488,ECO Stake 🌱
2106748910506,Nocturnal Labs
2073350554147,Crosnest
2015780730149,Smart Stake 📈📊 Analytics Hub
1975750299345,nonce community
1923364054887,jabbey
1819316718042,Golden Ratio Staking
1797797999942,Cosmology
1782427148528,Hathor Node
1782235708844,Swiss Staking
1752497731032,   WhisperNode🤐
1750403083187,Blockdaemon
1745397714447,strangelove-ventures
1705700605689,Manythings
1648300524540,Klub Staking
1635630153501,Coinbase Cloud
1623271410522,Stakely.io
1552465103852,ChainLayer
1545298535629,Ping
1511399583600,KDF
1503871826375,binance staking
1408797845351,Leonoor's Cryptoman
1401717469135,Silk Nodes
1398631245023,Atomic Nodes
1387662888856,[ block pane ]
1366015861827,Ethereal Ventures
1362531856495, AutoStake 🛡️ Slash Protected
1355398904337,Interbloc
1353837392283,StakeWithUs
1288098927890,danku_zone w/ DAIC
1195469541059,commercio.network
1190543913313,Interop
1123445255796,nonce classic
1118049325837,Chihuahua
1065873690423,The_Cybernetics
995496774657,Meria
964765858037,Multiplex
946755525131,blockscape
898935819858,Chill Validation
888668986489,Chainflow
855903889641,PRO Delegators
852639231962,Witval
849099473617,🇨🇭 Vortex.live 🟢
841763609914,DAO DAO
841672123255,SmartNodes
841647264623,Simply Staking
827801192242,Interstellar 🍸
826160204793,[Beehive]🇰🇷
823358270208,"Stargaze.zone (✨,🔭)"
790814963989,Oni ⛩️
771459136324,KalpaTech
760451861043,in3s.com
741465717677,Tessellated
681222390059,AUDIT.one
679740820595,NosNode🔮
628253673433,SpectrumX
621229647035,Cypher Core
613102215666,Uncle Ed
601038708403,stake.systems | autocompound
598252000218,FreshSTAKING
585852222990,Tedcrypto.io 🧸 | TedLotto
574298103223,Zenscape
553999688453,validator.network
544039589867,syncnode
529225050642,Gelotto 🛡 Slash Protected
500182718153,Bored Ape Server
480508407758,Astroquirks | Profit Sharing 🤑 💰
468429537364,CrowdControl
444840819731,Merkan
433874445868,ushakov
412699311211,Active Nodes
408081572334,GATA DAO
385435066255,Kintsugi Nodes
382258783528,Levana 🐉 Powered by Cros Nest
376750037004,kooltek68
317763920173,ztake.org
308279773154,defiantlabs
290399510780,Obi
286248411465,dimi 🦙
285743551181,Quebec
273287006051,Dora Factory
265995889719,Komikuri
262720001575,DACM
258170112229,Everstake
256953851427,16psyche
256848893875,TaxiStake
250036428522,Secure Secrets
239849883231,StakeThat - autorestake
239608667453,coinhall.org
238804721133,Bi23 Labs
236866846103,artifact
236277221374,Coverlet
236026906660,Oldcat
234482857142,Validatus
231669155422,AlphaNodes.OSMO
216598301707,DELIGHT
216059735274,Coinpayu
206432253209,Staking Fund
199696766500,a41
