tokens,address
22422240473603,reynisfjara
21191037722093,Cosmostation
13652580820434,Chorus One
13476573157416,Electric
11859853739829,Figment
6199714354250,Inotel
5474305512580,SG-1
4689431039267,Frog OSMO
4608651113187,"Frens (🤝,🤝)"
4563535659479,BouBouNode
4446693907840,🐠stake.fish
4338646313864,Sentinel dVPN
4161600838422,Notional
4029411697556,polkachu.com
3977876793331,Imperator.co
3915777387386,Chandra Station 
3858200307318,01node
3813722223247,Citadel.one
3801251303768,Zero Knowledge Validator (ZKV)
3608053654575,wosmongton
3556188923408,Larry Engineer
3529613023813,binary_holdings
3447890890083,Informal Systems
3420851153074,Allnodes
3375535771247,Prism Protocol | Delegate for airdrop
3235315402769,Stakecito
3038921933232,OmniFlix Network
3036361669167,Peregrine
3002658353832,tree-frog
2982126976296,DSRV
2912310478298,ShapeShift DAO
2850244324456,Node Guardians
2826212232822,Parakeet
2814835553054,POSTHUMAN∞DVS
2794467492056,0base.vc
2667175690996,White Marlin Staking
2510989678131,Ledger by Figment
2500312281637,iqlusion
2484372392339,CryptoCrew Validators ✅
2466630590026,#decentralizehk - DHK dao
2449125833435,B-Harvest
2419247450247,Provalidator
2367926639329,S16 Research Ventures
2240169816386,StakeLab
2236829739607, Lavender.Five Nodes 🐝
2235407886270,Bro_n_Bro
2212978716225,interchain.FM🥩
2192465910671,Forbole
2159547938329,ECO Stake 🌱
2109211530807,Nocturnal Labs
2056533233086,Cosmos Spaces ☮️💜⚛️
2053113153067,Stakewolle.com |100% Insurance
1980839225601,nonce community
1829306939237,Blockdaemon
1796595803141,Crosnest
1791325779827,Swiss Staking
1742089068967,strangelove-ventures
1729586509738,Coinbase Cloud
1724705747293,jabbey
1720131894323,Manythings
1697046504580,Klub Staking
1690942155754,Cosmology
1685099062433,Smart Stake 📈📊 Analytics Hub
1658133709753,Crypto Assassin
1634876116394,danku_zone w/ DAIC
1606032796320,Golden Ratio Staking
1572899906032,   WhisperNode🤐
1565848807566,ChainLayer
1529074993451,Ping
1509162683273,KDF
1503551237594,binance staking
1366908476169,commercio.network
1356847347275,Ethereal Ventures
1265335264353,[ block pane ]
1240511880924,Leonoor's Cryptoman
1202913104460,Hathor Node
1178254835441,Silk Nodes
1137450172927,Chihuahua
1124101665961,nonce classic
1104617122560,Stakely.io
1094083196659, AutoStake 🛡️ Slash Protected
1066784983789,StakeWithUs
1009412740506,Interbloc
978602755268,Meria
972553478385,PRO Delegators
966748011282,Multiplex
952269530387,blockscape
928780868826,🇨🇭 Vortex.live 🟢
925696308380,SmartNodes
922435570546,The_Cybernetics
895985541116,Chainflow
886661619826,Interop
860238996385,Chill Validation
851109523024,Witval
846159457825,[Beehive]🇰🇷
841259114416,Oni ⛩️
826863907106,Interstellar 🍸
810409830737,DAO DAO
800287616236,KalpaTech
745331558025,Tessellated
721108364607,"Stargaze.zone (✨,🔭)"
694826016004,AUDIT.one
685724244959,NosNode🔮
683166026403,Simply Staking
636025652374,Zenscape
626144937063,Cypher Core
620749840968,in3s.com
615909507836,stake.systems | autocompound
615232644172,Uncle Ed
605013878004,FreshSTAKING
601058703746,SpectrumX
573440990624,Tedcrypto.io 🧸 | TedLotto
555473699986,syncnode
545619258832,Gelotto 🛡 Slash Protected
501292694586,Bored Ape Server
482532810125,CrowdControl
481298947044,Astroquirks | Profit Sharing 🤑 💰
472012386654,validator.network
446778324543,Merkan
439449090229,ushakov
431107357611,Active Nodes
408153966240,Kintsugi Nodes
401754626995,TaxiStake
401608629583,GATA DAO
379848668181,kooltek68
341128265465,Levana 🐉 Powered by Cros Nest
318995074761,ztake.org
309604200158,defiantlabs
303571739829,dimi 🦙
297436320518,Obi
275446347012,Secure Secrets
273266554933,Dora Factory
270933201373,16psyche
266660489723,Komikuri
257909944985,Everstake
256361059263,StakeThat - autorestake
245995025284,artifact
244716014570,Bi23 Labs
243059277794,Oldcat
239241431157,AlphaNodes.OSMO
237018820400,Coverlet
236492578839,Validatus
235050468075,coinhall.org
228080856640,Coinpayu
225505245618,DACM
223340137172,a41
217576499047,DELIGHT
216040885300,Staking Fund
215041135196,Quebec
36377234925,SkyNet | Validators
