tokens,address
22560733067680,Cosmostation
21298740877505,reynisfjara
15337402354628,Chorus One
14064143730286,Figment
13692914352328,Electric
6954137550327,Inotel
4857340828405,Multiplex
4829870155148,Imperator.co
4752497295651,Frog OSMO
4675702308474,Informal Systems
4639322816713,🐠stake.fish
4593087354863,Stakecito
4561393208289,SG-1
4410381803837,CryptoCrew Validators ✅
4260463420434,"Frens (🤝,🤝)"
4221227676335,Sentinel dVPN
4031296826151,PRYZM | Stake & Earn
3931255401433,Citadel.one
3910751394627,BouBouNode
3906485005736,01node
3809979035444,Zero Knowledge Validator (ZKV)
3802600747384,binary_holdings
3742071164371,Allnodes
3586588925132,Larry Engineer
3556520361107,wosmongton
3479550255556,polkachu.com
3356246779652,POSTHUMAN∞DVS
3222846978044, Lavender.Five Nodes 🐝
3206130032026,DSRV
3183183585648,Chandra Station 
3107507006219,ShapeShift DAO
3037393476540,Peregrine
3002238975194,tree-frog
2993295772454,OmniFlix Network
2946185936705,Node Guardians
2824452568736,Parakeet
2771312421369,S16 Research Ventures
2723924558879,Bro_n_Bro
2689312502614,White Marlin Staking
2508259101120,Ledger by Figment
2504078018285,0base.vc
2501342322859,Coinbase Cloud
2500452411622,B-Harvest
2489221200553,interchain.FM🥩
2480252225004,Forbole
2469924215010,Cosmos Spaces ☮️💜⚛️
2399056200340,Swiss Staking
2357141196795,Provalidator
2281341849509,Crypto Assassin
2249226618332,ECO Stake 🌱
2222075481384,StakeLab
2198152837456,iqlusion
2128575990027,Nocturnal Labs
2127617616723,Crosnest
2101316349832,Smart Stake 📈📊
2047625171997,#decentralizehk - DHK dao
1971187290127,nonce community
1968756890306,Interstellar Lounge 🍸
1960812176524,jabbey
1922800788353,Stakewolle.com |100% Insurance
1902021549652,Golden Ratio Staking
1847877250274,Cosmology
1764778003399,Hathor Node
1734387420539,Stakely.io
1732389511632,Ping
1728714284581,WhisperNode 🤐
1728048597119,Manythings
1633872206468,Klub Staking
1621133921128,strangelove-ventures
1620633948076,Leonoor's Cryptoman
1525727116901,ChainLayer
1521277644650,Interbloc
1511410501325, AutoStake 🛡️ Slash Protected
1508198209774,KDF
1503917988841,binance staking
1477474017367,Chihuahua
1466552839436,a41
1458749056189,Silk Nodes
1458390338645,StakeWithUs
1394843886811,Atomic Nodes
1381292596441,[ block pane ]
1366240707596,Ethereal Ventures
1346601685080,Interop
1290052682869,Blockdaemon
1160319088418,The_Cybernetics
1123544889927,nonce classic
1089427009360,PRO Delegators
1012625380508,Meria
981510023229,Witval
977324069514,commercio.network
970511241092,blockscape
931431654532,Chainflow
928682582441,danku_zone w/ DAIC
891725525209,Simply Staking
879959529462,Chill Validation
821100753392,"Stargaze.zone (✨,🔭)"
807206694934,🇨🇭 Vortex.live 🟢
804032167421,SmartNodes
763344563664,DAO DAO
757959422124,KalpaTech
746385173570,in3s.com
734093317040,Oni ⛩️
728112025560,Tessellated
717505985094,[Beehive]🇰🇷
695167150682,Tedcrypto.io 🧸 | TedLotto
687848923041,NosNode🔮
667641420007,validator.network
666620739333,Levana 🐉 Powered by Cros Nest
627134903231,FreshSTAKING
626524124565,Cypher Core
625315499020,SpectrumX
617810284112,Uncle Ed
558435361402,stake.systems | autocompound
556851936335,AUDIT.one
535603488640,Zenscape
523202699137,Gelotto 🛡 Slash Protected
522747655148,syncnode
502766399911,Bored Ape Server
458168118379,CrowdControl
455633246698,Merkan
451939466853,Astroquirks | Profit Sharing 🤑 💰
406422046136,Everstake
406182326196,ushakov
391178479110,Active Nodes
379249409398,Kintsugi Nodes
376754923827,kooltek68
375193979118,GATA DAO
320561760917,defiantlabs
319833554370,ztake.org
317667994056,Trust Nodes
297742224247,Quebec
286545054381,Obi
274480128732,Dora Factory
274067838544,dimi 🦙
266482905656,Komikuri
258125854619,TaxiStake
254174862889,DACM
250417002332,16psyche
239221805298,coinhall.org
238197862974,Bi23 Labs
235610946461,Oldcat
233435005352,Validatus
228413392080,artifact
226857125848,Coverlet
226167687087,AlphaNodes.OSMO
221950286462,StakeThat - autorestake
220433582095,Coinpayu
218945370647,Secure Secrets
216664589150,DELIGHT
211321953410,Mendel
