address,tokens,ip_address
Figment,279107407499220196,51.222.248.87
Blockdaemon,257900843412285440,208.91.107.169
Mysten-2,253939025764364630,136.244.64.220
Mysten-1,251927843737744355,45.63.91.154
P2P.ORG,203107663856910752,212.117.185.244
Triton One,202843523786501314,202.8.8.8
Anchorage Digital-2,188531556665624810,136.243.55.238
TrustedPoint,180757427374347679,45.250.253.74
Luganodes,170000116626952212,93.115.25.174
Chorus One,160248474151084773,46.165.244.19
Blockscope.net,156116875640914037,15.235.82.231
Kiln,147893731404678750,57.128.73.31
Bware Labs,147739521729864966,141.95.34.55
Overclock,142685875841953119,84.17.53.103
Everstake,142430790435678956,45.250.254.103
Dankuzone_w_DAIC,139018355745811561,37.252.184.226
Ahoy Validator,138231479858883377,103.50.32.109
DSRV,136390805448207588,141.95.171.152
mrgn,130692792708024961,141.98.216.164
Chainode Tech,122417886550947098,103.50.32.114
ContributionDAO,121503408057343499,141.95.99.142
Aftermath,119106018729857272,57.128.47.71
BartestneT,118712998083291957,45.250.253.76
Galaxy Digital,118181227766640805,52.215.11.218
Durian,114161490748298562,13.229.58.139
Persimmon,114149621593779812,35.74.25.246
Scale3Labs,108314533504332376,45.250.254.151
n1stake,105062646274462657,173.231.17.194
Staketab,103650458762697742,103.50.32.107
HashedPotatoes,103186038621217373,69.67.149.35
Cosmostation,98983332464396051,172.255.251.44
Chainbase,93360343757869874,43.154.164.179
Artifact,93168541757179998,206.125.33.6
Coinbase Cloud,92248375933335804,3.249.94.146
P-OPS Team,87586810547661567,185.8.104.19
TPT,87414561606127278,161.97.131.71
Laine,83147930480701736,103.50.32.184
KingSuper,81115650996829805,139.84.139.8
BlockVision,80581288160785788,34.87.103.163
RepublicCrypto,77799182089800655,91.210.226.206
01node,76676470372630283,195.14.6.175
KiligLab,76145631312251644,8.213.144.236
Stardust Staking,75379231535673030,93.115.25.67
Chainflow,74375429072531871,185.8.104.18
Restake,72608516121155826,103.219.171.17
ONBUFF,70978626400066288,52.231.106.71
Nodeinfra,68836629179195813,34.80.99.216
Staking Facilities,65188629421999578,5.199.170.77
StakingCabin,62399925104406215,54.64.235.237
Citadel.one,62186316306885730,141.94.137.186
OKXEarn,62149784973079534,43.207.255.138
Stakin,57899815790507458,93.115.25.75
MoveFuns DAO,57808099232284526,135.181.228.230
ORBR,55053201020744247,78.141.245.48
stakefish,54279552351449676,147.75.199.7
proofgroup,47044706410500478,207.53.234.207
Ankr,45351274147368554,107.6.94.244
Allnodes,44952468809689656,169.155.45.15
Cypher Capital,44414893052862319,69.2.39.165
Shinlabs,43374199653217743,43.130.123.214
BiXinKelePool,42604296712345966,47.89.250.58
Staking Defense League,42007173286164527,188.214.129.144
Nelrann,40996648324336956,185.209.178.171
Gaucho,38796230191802221,45.250.253.97
StakeWithUs,38689291249835116,178.18.252.36
Cogent Crypto,38072077002506291,45.250.254.99
Juicy Stake,37925846585588753,69.2.39.167
Brightlystake,37386169393915496,139.84.155.177
BlockEden.xyz,37321806755222459,34.143.153.196
Staked,37317374851991926,54.195.211.175
Nodes.Guru,36595536024414788,141.95.99.90
Peeranha,36380641913340566,45.250.253.92
SyncNode,36314577046001838,103.50.32.122
Swiss Staking,36145152145895934,82.220.39.51
Imperator.co,36103636354809828,57.128.97.53
Neuler,36043880314312201,103.219.171.15
B-Harvest,36037476693741174,198.13.34.226
SynergyNodes,36037304310833962,194.48.168.246
Astro-Stakers,36034667255748506,195.189.96.115
ANodes,36026345823379750,8.217.239.246
[NODERS]TEAM x Criterion VC,36004893202613135,149.28.137.164
Omnistake,32987597798639634,52.37.215.5
Anchorage Digital-1,31056811215069114,198.244.253.76
ZKValidator,30477611337591386,65.21.128.113
Stakely,29642519025334601,15.235.53.140
InfStones,28919964007437477,150.136.151.212
XPRV,28745794528337448,54.38.136.66
Parasol,28347576474266437,43.130.125.249
gumi,28321559132773985,13.230.215.202
ComingChat,28140556343342246,45.32.11.180
QuantNode,27920393631312139,103.50.32.129
Moonlet,27920254448777664,103.219.171.14
HashKey Cloud,27919316871373711,52.77.43.187
Node Guardians,27903910830912821,51.222.152.21
NodeReal,27894911092221243,3.230.184.15
BLRD,27888459750381029,35.77.209.41
SpartanLabs,27852863728775332,5.199.170.96
TDMTech,27850829344678907,109.123.108.59
Forbole,27845044948068176,5.10.24.66
H2O Nodes,27799123906407058,185.125.95.23
A41,27794965383745834,195.201.186.66
SenseiNode,27619291455914217,69.67.148.48
MIDL.dev,26988746483762206,62.210.140.115
Latitude.sh,26758445911423940,103.219.168.185
flipside,20806947287797266,198.178.224.97
Qredo,20750950143414267,65.108.111.57
