address,tokens
Figment,275891342512590501
Blockdaemon,249900156127573786
Mysten-2,240810911575513655
P2P.ORG,225291762590944521
Luganodes,209619097464420995
Triton One,200709924616133477
Anchorage Digital-2,187474060411404767
Chorus One,180163573864526644
TrustedPoint,179204661857522640
Mysten-1,158028361615651849
ContributionDAO,156767626176387410
Blockscope.net,155228178607381779
StakingCabin,155000691807023016
Bware Labs,146914038062052964
mrgn,144231518593612320
Kiln,144168889726953346
Everstake,143318993595797797
Overclock,141887984457979714
Chainode Tech,141847910178353617
Shinlabs,141319277114151402
Artifact,138234633153822484
Dankuzone_w_DAIC,138221632265564754
Galaxy Digital,138195707793649088
Nelrann,137967632448215372
Ahoy Validator,137499007545628605
DSRV,135753077392247426
HashedPotatoes,126649753943187789
Chainbase,118110011607538665
BartestneT,118056290429012793
P-OPS Team,118048541327382275
Nodes.Guru,118039369411064053
TPT,117934573947936566
Aftermath,114994336814915322
Durian,113524087222960049
Persimmon,113511110494909548
Citadel.one,107997317929448838
Scale3Labs,107775134518529790
Cogent Crypto,94604972381957088
Coinbase Cloud,91649655033390765
BlockVision,65600898602643815
Staking Facilities,65216727419830874
ORBR,53030707903172533
stakefish,48012309920491592
Juicy Stake,48006542642823044
proofgroup,46992681554893950
KiligLab,45907326109093243
OKXEarn,45588898445375398
Cypher Capital,44186900084100986
Allnodes,43925098981707906
BiXinKelePool,42561916956856662
Staking Defense League,41791571084691005
n1stake,39865383410475992
StakeWithUs,38438022348691042
Staked,37209624407234912
Brightlystake,37182734617749514
Ankr,37177928064531268
BlockEden.xyz,37106102952513703
Cosmostation,36482708410473983
Peeranha,36187074973626532
SyncNode,36016766904833903
01node,36009898271881405
Swiss Staking,35979381776607397
Stardust Staking,35975613018351415
ANodes,35936747853096136
ONBUFF,35913014519535029
B-Harvest,35902045897487554
Imperator.co,35887292047903951
KingSuper,35886048249476100
Restake,35857756629313022
SynergyNodes,35850999004761580
Neuler,35845339247535952
Astro-Stakers,35840087990064045
[NODERS]TEAM x Criterion VC,35829812915940170
Chainflow,32824967381971754
Omnistake,32781674541377838
Stakely,31040051468262442
Anchorage Digital-1,30952896522367380
ZKValidator,30081070648517028
XPRV,28588851485726763
Parasol,28207040166334112
InfStones,28201285609671770
gumi,28191587541307841
Laine,27997480806355419
Moonlet,27781113140670729
QuantNode,27757202590488859
SpartanLabs,27750609900555693
HashQuark,27750066792867436
Stakin,27742915337408854
flipside,27736281145164414
Qredo,27735115840114682
BLRD,27733991953344532
Staketab,27728325395352740
NodeReal,27727722472052255
TDMTech,27722234581290586
ComingChat,27698990474695136
Forbole,27684342287726668
A41,27668467216507342
Nodeinfra,27658101338963826
Gaucho,27652806645864475
H2O Nodes,27649665107098584
Node Guardians,27647408698147263
MoveFuns DAO,27641853333856600
RepublicCrypto,27521955332866523
SenseiNode,27456920172486382
MIDL.dev,26650349632501289
Latitude.sh,26616323681044361
