tokens,address
22563706948736,reynisfjara
20962310618690,Cosmostation
13541528681668,Electric
12668557808522,Chorus One
11697254968841,Figment
6196823696407,Inotel
5104463574394,SG-1
4746907682423,Notional
4708808398950,Frog OSMO
4388932688814,"Frens (🤝,🤝)"
4325789937226,Imperator.co
4294828017096,polkachu.com
4227408216701,🐠stake.fish
4112659262121,Sentinel dVPN
3881276839582,Citadel.one
3878609979327,BouBouNode
3823232267927,CryptoCrew Validators ✅
3810890999523,Zero Knowledge Validator (ZKV)
3810389808940,binary_holdings
3806749513566,01node
3638054283527,Stakecito
3547872530587,Larry Engineer
3531878866149,Allnodes
3489699457493,wosmongton
3434474520269,Informal Systems
3431076016502,PRYZM | Stake & Earn
3293647479882,Chandra Station 
3277749530025,POSTHUMAN∞DVS
3135893110403,DSRV
3037897756141,Peregrine
3002177078800,tree-frog
2960905074924,OmniFlix Network
2948434672949,ShapeShift DAO
2923785764022, Lavender.Five Nodes 🐝
2861877495549,Node Guardians
2825427288922,Parakeet
2697136838345,0base.vc
2681163446271,White Marlin Staking
2666126279847,S16 Research Ventures
2558546903776,Bro_n_Bro
2503160617675,Ledger by Figment
2415585988595,iqlusion
2384781294326,Forbole
2362923893444,B-Harvest
2333199867586,Provalidator
2299543552663,interchain.FM🥩
2239397461041,StakeLab
2238216108980,#decentralizehk - DHK dao
2222281081276,Cosmos Spaces ☮️💜⚛️
2206845972500,Stakewolle.com |100% Insurance
2117896231939,Crypto Assassin
2105935365243,Nocturnal Labs
2100655991194,ECO Stake 🌱
2031966191909,Crosnest
2014091518528,Smart Stake 📈📊
1975319831398,nonce community
1922801911345,jabbey
1801603407318,Golden Ratio Staking
1796654713154,Cosmology
1783676243257,Hathor Node
1766609055268,Swiss Staking
1740165566645,strangelove-ventures
1734661059599,Blockdaemon
1734636090479,   WhisperNode🤐
1718796539023,Klub Staking
1712900060502,Manythings
1620154543280,Stakely.io
1617091441086,Coinbase Cloud
1567484000270,Leonoor's Cryptoman
1549532367690,ChainLayer
1544632455001,Ping
1511267680447,KDF
1503962707339,binance staking
1402341598791,Silk Nodes
1396868910182,Atomic Nodes
1385613638509,[ block pane ]
1365940613724,Ethereal Ventures
1365060216120, AutoStake 🛡️ Slash Protected
1356620373772,Interbloc
1355583969347,StakeWithUs
1253504467028,danku_zone w/ DAIC
1192387938474,Interop
1165970833297,commercio.network
1123452063208,nonce classic
1108825737974,Chihuahua
1074878455555,The_Cybernetics
996600734057,Meria
964766554341,Multiplex
950406923538,blockscape
898954852360,Chill Validation
885589606013,Chainflow
853575014917,PRO Delegators
852301779574,Witval
850063634858,DAO DAO
837937717602,Simply Staking
833363336887,🇨🇭 Vortex.live 🟢
828591006147,SmartNodes
828247815000,Interstellar 🍸
821171785568,[Beehive]🇰🇷
811782880975,"Stargaze.zone (✨,🔭)"
789226241893,Oni ⛩️
765284795012,KalpaTech
760732266700,in3s.com
741321458228,Tessellated
678018040184,NosNode🔮
676948464525,AUDIT.one
629278615608,SpectrumX
619947991903,Cypher Core
612617378916,Uncle Ed
596790139685,stake.systems | autocompound
596376619494,FreshSTAKING
583667146099,Tedcrypto.io 🧸 | TedLotto
557920984044,Zenscape
551037202387,validator.network
542211020883,syncnode
528144497712,Gelotto 🛡 Slash Protected
498812161396,Bored Ape Server
480125941910,Astroquirks | Profit Sharing 🤑 💰
465070790534,CrowdControl
445165975047,Merkan
432841780009,ushakov
410761844274,Active Nodes
408100968967,GATA DAO
384624970152,Kintsugi Nodes
379999667533,Levana 🐉 Powered by Cros Nest
375780857398,kooltek68
317405618790,ztake.org
309232469090,defiantlabs
287798457640,Obi
285743457170,Quebec
283147133623,dimi 🦙
273304996317,Dora Factory
265785532268,Komikuri
261958629861,DACM
258216104702,Everstake
256879504646,TaxiStake
252644726151,16psyche
239741447615,coinhall.org
238480240745,Bi23 Labs
236483857820,StakeThat - autorestake
236120264824,Coverlet
234975690189,Oldcat
234723284912,artifact
233803520177,Validatus
229700686643,AlphaNodes.OSMO
226286099141,Secure Secrets
216395069897,DELIGHT
216196541304,Coinpayu
205151830022,Staking Fund
192730989944,a41
