address,tokens
Luganodes,381781586
Binance Node,361122545
Twinstake,341601606
Coinbase Cloud,225450764
Web3Nodes Validator 🌎 0% fee,205152428
Synclub,196590031
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,178342002
Vault Staking,130802206
Anonymous 94,127242079
Figment,101780721
Stakin,99357994
Kiln x Ownest 🔸 Pro Staking 🔸,77546935
Republic Crypto / Source,66508623
Blockdaemon,61959530
Everstake 0% fee,61063450
Anonymous 91,58872938
Upbit Staking,57640007
Staked,56920354
SelfLiquidity,51182324
Matic Fans,50759287
Staking4all - 0% fee,42970204
Girnaar Nodes,37161885
StakePool,37094564
Infosys,21456659
The Abyss (0% commission),21280377
Anonymous 92,20142768
bountyblok 0% fee,19200628
Supermoon,19170848
Witval,18382471
Smart Stake,17424515
algo | stake,16605846
HashKey Cloud,15822695
Prometheus Pool,15367881
Worldpay from FIS,14820355
Bware Labs,13080902
Matrix Stake,13013809
kytzu,12899201
Shard Labs,12778386
Abyss Finance 🔥 0% fee,12491123
InfStones,12329592
DSRV,12303989
Newroad Network,11110571
🐠 stake.fish,10011789
Stake Capital,10010130
Meria,9112956
Blue Ocean,8826490
Chorus One,7978222
Vader73 - 0% commission for life,6699032
Fahrenheit ❄️ 0%,6662330
PolygonGo,6018154
Sakura Foundation,5794383
Making.cash | Long term fee 0%,5529948
SolidStake,5218863
Perfect Stake 🥩,5144291
Deutsche Telekom,4828591
Valis Labs,4776549
ANON LowFee,4675901
P2P.org,4388629
Nobi,4062576
Chainflow,3342078
CheckBit 0% fee,3126593
EMC2 Node,2967575
Stake.Works,2747612
WolfEdge Capital,2645122
VC Capital,2504405
Rasputin,2462215
FreshSTAKING,2367488
Proton Gaming,2284558
Data Nexus,2210131
Deepheat,1639244
Tessellated,1636052
Streamr,1577365
StakeBaby,1569575
MCLB & fBOMB,1422447
Coinstash,1400096
AnkrValidator,1328901
DeFiMatic,1217400
BCW Technologies,1090595
StakeCraft,1076805
Atlas Staking,1048958
PathrockNetwork,1036028
Validatrium,1033137
BLRD,972311
Blocks United,918451
Re-Initializing,821212
Azuki Validator,790399
A41,715134
Wetez,705062
MyCointainer.com,502689
Cryptonomicon,493755
Mind Heart Soul,452204
Torus Validator,413139
Northstake,409168
Masternode24.de,362369
stake.new,207784
Anonymous 112,132531
Blockops,75101
Finoa Consensus Services,61279
🍒 RYABINA 🍒,32974
NEOPIN,30001
Simply Staking,12532
Google Cloud,10181
SenseiNode,930
Mantra DAO,1
