address,tokens
Polychain,39117659803013
Go,33993624320187
Finoa Consensus Services,33305779886021
bitcoinsuisse.com,32994982842384
Chorus One,28762560594934
Unit 410,25439496185911
P2P.ORG,22891087206316
Coinbase Cloud,21266134465193
CUCK.,18452122332028
Little Dipper,12868130849989
Figment,12264800092678
P-OPS Team,11911996465585
Cosmostation,10799016699114
Twinstake,10488993317016
Keplr (formerly known as Blockapsis),8999721811527
Imperator.co,8625793325155
Nodes.Guru,7799109063234
AI,7376282319859
polkachu.com,6982030670766
Binary Builders,6877161142441
GalaxyDigital,6554835779359
Upnode | 0% Fee,6534557220901
Qubelabs,6422308066039
Staking Facilities,6076699884054
XPRV,5917253928509
Hex Technologies,5895793397963
01node,5873469573028
Baza,5775493214046
ZKValidator,5141500495997
senggigi,5000418201967
Nocturnal Labs,4927405276145
StakeWithUs,3745465610024
Validatus,3494990467593
Stakecito,3490120415635
MZONDER,3102134898651
BlackBlocks,2964560456248
Staked,2390742916340
BinanceNode,2130522269205
W3.Hitchhiker,1860735147791
NodeStake,1779620857259
 Lavender.Five Nodes 🐝,1702545858294
Allnodes,1684196040673
alphab.ai,1645801902020
LatamNodes,1560591407100
Node Guardians,1473807401865
Enigma,1423633001128
NakoTurk,1403480989451
 kjnodes.com 🦄,1403357386543
Easy 2 Stake,1247705544258
Forbole,1191768735005
Kiln,1188047179601
B-Harvest,1166857028277
Brightlystake,1112216480830
Stakin,1091093895871
Everstake,1037613961294
"Frens (🤝,🤝)",1003193705298
Stakely.io,971405512534
DSRV,938767432195
project blanc,920148548042
Larry Engineer,867391182607
StakeLab.zone,853292379549
Swiss Staking,815398349325
FreshSTAKING,814659158750
StakingCabin,795809918852
ContributionDAO,766951605651
BwareLabs,745509917470
Lemniscap,673863875488
KEK,625044857390
Staking4All,623193876452
Gunter,618559609229
Cumulo,610729903260
✅ CryptoCrew Validators,592090579256
Suntzu,590853213898
Validatrium.com,585667393985
BitNordic,582196605156
Maple Nodes,575210488544
LowFeeValidation,573566295778
moonli.me,572185266573
ChainodeTech,569425282060
0xFury,567870107987
KingSuper,559999845350
Moonlet,556189920928
Meria,551444036030
wavefive,548088737377
Conqueror,546370815435
[NODERS]TEAM,541784273954
Stake🦑Squid,540276870624
Staker Space,522475058758
spidey,511728096741
strangelove,507609472413
kooltek68,487224892803
Neoprom,481374678971
quantumcore,478945012007
counterpoint,478494885355
Neuler,478282947691
 Blockscope.net,465117157195
4sv,460984510993
Active Nodes,460922854387
PartnerStaking,455699406955
MH Ventures,370908635044
Blockdaemon,172422800321
AM Solutions 🪐,101029251777
Smart Stake 📈📊 | 5% max,14106376795
Crosnest,8936316031
 AutoStake 🛡️ Slash Protected,3791474026
Notional,2612125343
Witval,1523761579
nysa.network,1308640507
Anonstake,993344254
F5 Nodes,976175073
BloClick,969070418
[Please redelegate],599264870
INACTIVE,567513919
SG-1,400800000
KubikStaking,381600000
AVIAONE 🟢,312103277
HFA X Defi Dojo Validation,256200011
INACTIVE-DO NOT DELEGATE,250000000
Artifact,245600000
InfStones,167001715
POSTHUMAN∞DVS,128198867
BlockHunters 🎯,111572219
EU,105323006
Synergy Nodes,101541911
Huginn,93165308
GPvalidator,88898704
vortexray,87267411
T DATA,84245529
Bro_n_Bro,80091351
,76191973
WexclaW,72087333
Stake&Relax 🦥,71636875
ECO Stake 🌱,69942603
STAKEME,58971430
silent,58644209
Stakeflow,54506528
NachoNode,54104306
please Redelegate,51432854
securesecrets,49661363
Informal Systems,48713738
validao,44364292
TiaRocketKC,40553877
cryptonodes.pro,39473308
Kaizoku Labs,36168922
Multiplex,35599692
Sr20de,34020687
PowerStaking,33836227
jabbey,31178208
Kleomedes,29368494
StakePool,27709662
NacionCrypto - Parceros,25163127
Stake.Works | Celestia,25000000
Citizen Web3,24239000
Cosmos Spaces,22292100
node101,22202360
OmniFlix Network,22115401
0base.vc,21636129
Colossus,18432206
ITALY - Lowest Commission,17000000
AndromedaPool,16600000
RockX,15000000
AviaStake,14910489
Tessellated,11600000
0% EU Fast Validator,11500000
Wave,9351708
Architect Nodes,9000000
Ubik Capital,6000000
Brick,5864817
openstake.net,5000000
MrCoco,5000000
NodeX Emperor ⚡ Celestia,3605456
  Oni ⛩️,3000000
Inter Blockchain Services,2550000
𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,2000000
Avril14th,1000000
bg-0d,1000000
SquallNetwork,1000000
Farrari_TestNode,1000000
Node & Validator,1000000
Chainflow,1000000
PRYZM | StakeDrop,1000000
na,1000000
PathrockNetwork,1000000
Equinox,1000000
MAHOF,1000000
IcyCRO 🧊,1000000
Madrona,1000000
AiC DAO,1000000
iCosmosDAO,200000
this_is_moniker,10000
