address,tokens
Figment Networks,1.305007717668541e+25
a16z,1.0828645721934477e+25
Anchorage Digital,1.0504630432657609e+25
Deutsche Telekom,1.0452905217701e+25
Manta Labs,1.0400286318066987e+25
Binance-Staking-Group,8.070549362147695e+24
Bison Trails,7.639278691401078e+24
,7.40827073745291e+24
Polychain,6.526142387335243e+24
impactMarket,6.431633314051581e+24
ChainLayer,5.098637327123816e+24
wotrust,5.083429007435778e+24
Blockdaemon,4.497659307647256e+24
DSRV,4.250695428843055e+24
missionquorum-group,4.174269884205405e+24
Chorus One,4.0749568058824585e+24
Validator.Capital,4.0599853896298193e+24
Ledger by Figment,4.026445734919404e+24
,3.8910130676662424e+24
ZanshinDojo.org,3.8178449536439637e+24
deDataLabs,3.7002485841029195e+24
Usopp | usopp.club,3.695668939826136e+24
keyko.io,3.6088483484186956e+24
AG,3.590164679670002e+24
Easy2Stake Group,3.5444529898444986e+24
chainvibes,3.534558691353784e+24
Staking Fund,3.5176022562273707e+24
Cypher Core,3.4863303946555386e+24
Stake DAO,3.4521737172705735e+24
celvaly,3.4490175359681283e+24
Perfect Stake,3.4369722529521435e+24
SeedBed,3.4122705439832094e+24
HappyCelo,3.334992298764858e+24
TDlabs,3.23099396110122e+24
Censusworks,3.030015627388345e+24
The Celo Group,2.8987995744393276e+24
StakeService.com,2.832225641743107e+24
moonli.me,2.771262231822944e+24
Tessellated Geometry Alliance,2.7655493734091087e+24
ZKValidator,2.7623668471831625e+24
PlusV,2.702866394046096e+24
Projecttent,2.683534306954935e+24
Making.cash,2.662272697272446e+24
Stakecito,2.650559710132282e+24
Ryabina,2.638252302097419e+24
Kytzu Group,2.623700876978748e+24
huglester,2.620344363687674e+24
swiftstaking,2.5911234363897585e+24
Goods & Services,2.5861393751732805e+24
🏢 Ministry Of Blocks 🏢,2.585031863245781e+24
Bi23 Labs,2.5761069699986205e+24
atweb3,2.5735338182273656e+24
Simply Staking,2.566165807924061e+24
nonce,2.5607872405704105e+24
Stakely.io,2.5576905326256705e+24
HashQuark,2.5502882999325815e+24
VladiatorLabs.io,2.5439730759976245e+24
TPT,2.486862923445551e+24
Virtual Hive,2.464181216632043e+24
syncnode_group,2.454965937388463e+24
Masternode24.de,2.4461268954756453e+24
gunray,2.4405741092646183e+24
AnyblockAnalyticsGroup,2.427834301703777e+24
Bitcandy 🍬,1.941444868586823e+24
MoonletWallet,1.9374693006854774e+24
Google Cloud Web3 Group,1.655276810073464e+24
TeroLabs,1.635813069805355e+24
Eat Pray Validate 🍴🙏🖥,1.3712749917548828e+24
AUDIT.one,1.313738454903739e+24
01node,1.125437890514699e+24
Nodito Labs,4.416694816063593e+23
Tango,4.3640264482389896e+23
CoinList,1.0901782734844353e+23
Celo.Works,5.989144313176105e+22
Chainflow,2.125859379772502e+22
GrassrootsEconomics,2.0009e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
stake.fish 🐠,1e+22
,3.675057721490572e+20
,7251834942689219.0
,1010374548676417.0
dynamic,0.0
+ + =,0.0
