address,tokens
Figment Networks,1.305728364804121e+25
a16z,1.083499805686178e+25
Deutsche Telekom,1.047944507521959e+25
Manta Labs,1.0407863909739007e+25
Anchorage Digital,8.829172558444416e+24
Binance-Staking-Group,8.049821290595877e+24
Bison Trails,7.623623967223758e+24
,7.413645925986605e+24
Polychain,6.63684700854182e+24
impactMarket,6.016068086113594e+24
ChainLayer,5.101519974212618e+24
wotrust,5.066171850929443e+24
Blockdaemon,4.4997741741571784e+24
DSRV,4.2537795310889555e+24
Chorus One,4.0769894822834774e+24
Validator.Capital,4.062931006024976e+24
Ledger by Figment,4.053938353374512e+24
missionquorum-group,4.0369555371141687e+24
,3.8938362540160306e+24
ZanshinDojo.org,3.8206011797913427e+24
deDataLabs,3.702933357888649e+24
Usopp | usopp.club,3.6983503911392013e+24
keyko.io,3.611466651854102e+24
AG,3.5852808142200945e+24
Easy2Stake Group,3.5470241515528827e+24
chainvibes,3.5296433219998417e+24
Staking Fund,3.520156570622859e+24
Cypher Core,3.488839678233704e+24
Stake DAO,3.454678477893411e+24
celvaly,3.4515198984641606e+24
Perfect Stake,3.439465947387038e+24
SeedBed,3.414746371089413e+24
HappyCelo,3.339796527875506e+24
TDlabs,3.2333382586514474e+24
Censusworks,3.032147706118702e+24
The Celo Group,2.892801754901376e+24
StakeService.com,2.826792812820014e+24
Tessellated Geometry Alliance,2.7675559275077555e+24
moonli.me,2.765787208006179e+24
ZKValidator,2.7643715004808696e+24
PlusV,2.6987036795526894e+24
Projecttent,2.677993381334935e+24
Making.cash,2.664188623470418e+24
Stakecito,2.652482866943517e+24
Ryabina,2.6401665243430497e+24
Kytzu Group,2.6256045446894116e+24
huglester,2.6222455961713424e+24
swiftstaking,2.593004008504314e+24
Goods & Services,2.5880157896846575e+24
🏢 Ministry Of Blocks 🏢,2.586907470556896e+24
Bi23 Labs,2.577976101122688e+24
atweb3,2.5754010851242364e+24
Simply Staking,2.568027732425288e+24
nonce,2.5626452570390637e+24
Stakely.io,2.5595463576480056e+24
HashQuark,2.552138702338472e+24
VladiatorLabs.io,2.5458188959672416e+24
TPT,2.488667306220319e+24
Virtual Hive,2.465348303501758e+24
syncnode_group,2.456748265080351e+24
Masternode24.de,2.447901349925141e+24
gunray,2.439337606503321e+24
AnyblockAnalyticsGroup,2.429595855454e+24
Bitcandy 🍬,1.9428535053529207e+24
MoonletWallet,1.9388750183625307e+24
Google Cloud Web3 Group,1.656341299301306e+24
TeroLabs,1.636660841455318e+24
Eat Pray Validate 🍴🙏🖥,1.3712749918877138e+24
AUDIT.one,1.313738454903739e+24
01node,1.125706890514699e+24
Nodito Labs,4.416694816063593e+23
Tango,4.3640264482389896e+23
CoinList,1.0901782734844353e+23
Celo.Works,5.989144313176105e+22
Chainflow,2.125858914960062e+22
GrassrootsEconomics,2.0009e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
stake.fish 🐠,1e+22
,3.675057721490572e+20
,7251834942689219.0
,1010374548676417.0
dynamic,0.0
+ + =,0.0
