address,tokens
Luganodes,381778294
Binance Node,360809709
Twinstake,341594035
Coinbase Cloud,224687955
Web3Nodes Validator 🌎 0% fee,205148150
Synclub,196590031
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,178213355
Vault Staking,130778942
Anonymous 94,127242079
Figment,101800569
Stakin,99390807
Kiln x Ownest 🔸 Pro Staking 🔸,77755750
Republic Crypto / Source,66508613
Staked,63778674
Blockdaemon,61959377
Everstake 0% fee,61093627
Anonymous 91,58872438
Upbit Staking,57720007
SelfLiquidity,51193403
Matic Fans,50753043
Staking4all - 0% fee,42970071
Girnaar Nodes,37152763
StakePool,37095807
Infosys,21456445
The Abyss (0% commission),21280377
Anonymous 92,20143258
bountyblok 0% fee,19200628
Supermoon,19159139
Witval,18382471
Smart Stake,17413579
algo | stake,16655403
HashKey Cloud,15828467
Prometheus Pool,15367236
Worldpay from FIS,14820355
Bware Labs,13158167
Matrix Stake,13008309
kytzu,12898031
Shard Labs,12772582
Abyss Finance 🔥 0% fee,12500522
InfStones,12328469
DSRV,12303014
Newroad Network,11110571
Stake Capital,10010130
🐠 stake.fish,9996121
Meria,9081340
Blue Ocean,8826490
Chorus One,7964241
Vader73 - 0% commission for life,6699032
Fahrenheit ❄️ 0%,6632130
PolygonGo,6017159
Sakura Foundation,5758242
Making.cash | Long term fee 0%,5529948
SolidStake,5214532
Perfect Stake 🥩,4996402
Deutsche Telekom,4828591
Valis Labs,4776549
ANON LowFee,4675777
P2P.org,4388183
Nobi,4062576
Chainflow,3337644
CheckBit 0% fee,3031418
EMC2 Node,2955578
Stake.Works,2754687
WolfEdge Capital,2650621
Rasputin,2496292
VC Capital,2480223
FreshSTAKING,2367488
Proton Gaming,2284558
Data Nexus,2210131
Deepheat,1639244
Tessellated,1620075
Streamr,1584401
StakeBaby,1569575
MCLB & fBOMB,1418282
Coinstash,1399004
AnkrValidator,1328401
DeFiMatic,1216820
BCW Technologies,1087413
StakeCraft,1076805
Atlas Staking,1047908
Validatrium,1033137
PathrockNetwork,1019127
BLRD,972311
Blocks United,918451
Re-Initializing,821212
Azuki Validator,789392
Wetez,705008
A41,704543
MyCointainer.com,502689
Cryptonomicon,493713
Mind Heart Soul,451552
Torus Validator,413139
Northstake,409168
Masternode24.de,362369
stake.new,207784
Anonymous 112,132531
Blockops,75292
Finoa Consensus Services,61279
🍒 RYABINA 🍒,32974
NEOPIN,30001
Simply Staking,12532
Google Cloud,10181
SenseiNode,930
Mantra DAO,1
