address,tokens
Luganodes,364370954
Binance Node,359824984
Web3Nodes Validator 🌎 0% fee,298990877
Allnodes ⚡️ 0% fee,225434365
Coinbase Cloud,197716466
Synclub,196560550
Anonymous 93,182680282
Vault Staking,164421916
Twinstake,155639328
Anonymous 94,126370668
Figment,108060225
Stakin,101010919
Anonymous 91,78780629
Anonymous 92,72962423
Kiln x Ownest 🔸 Pro Staking 🔸,67402718
Republic Crypto / Source,66410466
Blockdaemon,62227681
SelfLiquidity,52996366
Staked,52644279
Matic Fans,50632968
Staking4all - 0% fee,41396880
Everstake 0% fee,37966986
Girnaar Nodes,32937103
Upbit Staking,28200001
Infosys,20880187
bountyblok 0% fee,19552208
Supermoon,18524917
Witval,18372117
Smart Stake,17395614
Prometheus Pool,16535759
StakePool,15832932
Worldpay from FIS,14821593
HashQuark,14651065
InfStones,14235098
Bware Labs,13573859
Matrix Stake,13346555
kytzu,13296148
Shard Labs,13295175
Abyss Finance 🔥 0% fee,13136728
DSRV,12764161
Newroad Network,11180849
🐠 stake.fish,10429423
Stake Capital,10000692
Blue Ocean,9455544
Meria,8662659
Vader73 - 0% commission for life,7074721
The Abyss (0% commission),7039941
Fahrenheit ❄️ 0%,6720082
Sakura Foundation,6711227
Making.cash | Long term fee 0%,5720726
Deutsche Telekom,5338816
PolygonGo,5332248
SolidStake,5145973
Valis Labs,4964348
Chorus One,4662728
Perfect Stake 🥩,4643116
WolfEdge Capital,4100665
Nobi,4063757
EMC2 Node,3838227
A41,3401086
Chainflow,3324464
algo | stake,3298534
ANON LowFee,3201571
CheckBit,2536048
Rasputin,2507688
FreshSTAKING,2367473
VC Capital,2364030
Stake.Works,2302385
Proton Gaming,2294164
Data Nexus,2079446
Streamr,1720690
Wetez,1671662
Deepheat,1665451
Azuki Validator,1598817
StakeBaby,1595433
MCLB & fBOMB,1557009
Coinstash,1466222
Tavis Digital,1415542
AnkrValidator,1330186
DeFiMatic,1288227
BCW Technologies,1155837
PathrockNetwork,1099497
Atlas Staking,1075598
Zee Prime Labs,1047644
Tessellated,1032592
StakeCraft,1031028
BLRD,1023916
Blocks United,990989
Blockchain Superheroes,917901
MyCointainer.com,649683
Cryptonomicon,630665
Mind Heart Soul,485762
Masternode24.de,420275
Northstake,378084
Torus Validator,373251
Galacticans,239809
stake.new,228958
Anonymous 112,143657
P2P.org,109915
Blockops,79202
NEOPIN,30002
NEXON BLOCK,16719
Google Cloud,11868
Validatrium,6801
Mantra DAO,1
