tokens,address
22571721487757,reynisfjara
21344854365444,Cosmostation
13567599209340,Electric
12056710717561,Chorus One
11434549979149,Figment
6187459128299,Inotel
4854572375659,Notional
4832497374581,SG-1
4719737557291,Frog OSMO
4331089296855,"Frens (🤝,🤝)"
4295291033997,Imperator.co
4282886133468,polkachu.com
4079445994434,Sentinel dVPN
3994760218939,🐠stake.fish
3938256283018,CryptoCrew Validators ✅
3862709362765,BouBouNode
3815486440918,binary_holdings
3810580737577,Zero Knowledge Validator (ZKV)
3807804510417,01node
3802223483132,Citadel.one
3629157013972,Stakecito
3586679350638,Allnodes
3573890130551,wosmongton
3565206342063,Larry Engineer
3521348291822,PRYZM | Stake & Earn
3384806744261,Informal Systems
3265366287245,POSTHUMAN∞DVS
3170176703755,Chandra Station 
3143278603267,DSRV
3037584110022,Peregrine
3002144861359,tree-frog
2953731528334,OmniFlix Network
2941139032472, Lavender.Five Nodes 🐝
2889626067163,Node Guardians
2824725412910,Parakeet
2811181672226,ShapeShift DAO
2683503131894,White Marlin Staking
2677914102640,S16 Research Ventures
2665577185673,0base.vc
2578022558325,Coinbase Cloud
2565102203678,Bro_n_Bro
2448398663986,Ledger by Figment
2428094893402,Forbole
2398413202825,iqlusion
2352517224947,B-Harvest
2324740949192,Provalidator
2302970910887,interchain.FM🥩
2246966160127,StakeLab
2228010445788,Cosmos Spaces ☮️💜⚛️
2211200778166,Stakewolle.com |100% Insurance
2206780907682,#decentralizehk - DHK dao
2134721833233,Crypto Assassin
2124842719091,Nocturnal Labs
2119713371504,ECO Stake 🌱
2030530857396,Crosnest
2008055271900,Smart Stake 📈📊
1975611835858,nonce community
1927857019408,jabbey
1806167136113,Swiss Staking
1802232362776,Golden Ratio Staking
1802009236684,Hathor Node
1794228344161,Cosmology
1715607491652,Klub Staking
1712577449025,Manythings
1702827452703,   WhisperNode🤐
1667053025517,Stakely.io
1642622300045,strangelove-ventures
1573349304909,Leonoor's Cryptoman
1549204716798,ChainLayer
1541704540136,Ping
1511130448182,KDF
1506119170878,binance staking
1418673688568,Silk Nodes
1392802513220,Atomic Nodes
1383771126470,[ block pane ]
1375904361037, AutoStake 🛡️ Slash Protected
1366049819607,StakeWithUs
1365918240660,Ethereal Ventures
1364973969850,Interbloc
1331103154183,Blockdaemon
1203562029227,Interop
1137790762517,commercio.network
1123351060885,nonce classic
1121249406658,danku_zone w/ DAIC
1105226229903,Chihuahua
1094536353941,The_Cybernetics
995384955384,Meria
965187483972,Multiplex
950113486081,blockscape
900987574439,Chill Validation
888419623511,PRO Delegators
882492549249,Chainflow
872989286950,DAO DAO
867654325394,[Beehive]🇰🇷
849696040529,Witval
840932882932,Simply Staking
833556726474,Interstellar 🍸
823723854824,🇨🇭 Vortex.live 🟢
820308779253,"Stargaze.zone (✨,🔭)"
809862825246,SmartNodes
785550110931,Oni ⛩️
769197599925,in3s.com
761963306720,KalpaTech
736425742478,Tessellated
690080172446,NosNode🔮
669208064213,validator.network
663874428407,AUDIT.one
629781450295,SpectrumX
622970362048,Cypher Core
613864989493,Uncle Ed
596763366366,FreshSTAKING
594117282794,stake.systems | autocompound
593916503114,Tedcrypto.io 🧸 | TedLotto
585827338849,Gelotto 🛡 Slash Protected
545016945456,Zenscape
532098656260,syncnode
498820093586,Bored Ape Server
479042176081,Astroquirks | Profit Sharing 🤑 💰
462078602180,CrowdControl
447567872883,Merkan
432058072763,ushakov
392077464745,Active Nodes
390812131286,Kintsugi Nodes
381231361573,Levana 🐉 Powered by Cros Nest
376681892571,GATA DAO
375997525150,kooltek68
319932051259,defiantlabs
317214405153,ztake.org
286385473700,Quebec
284115854338,Obi
280751447265,dimi 🦙
273315799885,Dora Factory
265709480330,Komikuri
258577813835,Everstake
256939168520,DACM
256173325590,TaxiStake
247236385052,16psyche
239122330390,coinhall.org
238191738346,Bi23 Labs
236102260219,Coverlet
234960404355,Oldcat
234045163725,StakeThat - autorestake
233252162629,artifact
233097597718,Validatus
227988399050,AlphaNodes.OSMO
222635361208,Secure Secrets
216241345753,Coinpayu
215948390359,DELIGHT
191736471851,a41
188410014812,Staking Fund
