tokens,address
22565463539875,reynisfjara
21414131438318,Cosmostation
13554959649061,Electric
12707614867656,Chorus One
11553029914953,Figment
6191323850143,Inotel
5118223816812,SG-1
4819418492556,Notional
4721662771585,Frog OSMO
4440550436507,Imperator.co
4387247186204,"Frens (🤝,🤝)"
4276159572967,polkachu.com
4124351963313,Sentinel dVPN
4047979129573,🐠stake.fish
3979581993540,BouBouNode
3939605561243,CryptoCrew Validators ✅
3840739469072,Citadel.one
3818022788877,binary_holdings
3813840776596,Zero Knowledge Validator (ZKV)
3808881377136,01node
3646877742700,Stakecito
3554992807429,Allnodes
3546354891591,Larry Engineer
3498929323810,wosmongton
3495056702019,PRYZM | Stake & Earn
3385237263018,Informal Systems
3336994572761,Chandra Station 
3268221280418,POSTHUMAN∞DVS
3140437598627,DSRV
3038828561294,Peregrine
3002212506811,tree-frog
2971237847992,OmniFlix Network
2934415059423, Lavender.Five Nodes 🐝
2878924662562,Node Guardians
2833922440643,ShapeShift DAO
2824786450719,Parakeet
2684650566980,White Marlin Staking
2683060093606,0base.vc
2673538324458,S16 Research Ventures
2561739567686,Bro_n_Bro
2467368762914,Ledger by Figment
2441571201190,Forbole
2415770365460,iqlusion
2370248307700,B-Harvest
2332702009442,Provalidator
2301657038591,interchain.FM🥩
2255316229744,#decentralizehk - DHK dao
2242064031209,StakeLab
2230193205618,Cosmos Spaces ☮️💜⚛️
2215456569624,Stakewolle.com |100% Insurance
2127978040229,Crypto Assassin
2125350925853,Nocturnal Labs
2107339024245,ECO Stake 🌱
2032101436107,Smart Stake 📈📊
2029558159569,Crosnest
1975627163324,nonce community
1928457809145,jabbey
1804327617867,Golden Ratio Staking
1794856229921,Cosmology
1793934559623,Hathor Node
1764839595399,Swiss Staking
1753897079141,strangelove-ventures
1742195820055,   WhisperNode🤐
1719385254324,Klub Staking
1712912674468,Manythings
1656112951553,Stakely.io
1631346875375,Coinbase Cloud
1572232696077,Leonoor's Cryptoman
1551750794003,ChainLayer
1545387104849,Ping
1511305619836,KDF
1506367299440,binance staking
1406601360321,Silk Nodes
1391691647592,Atomic Nodes
1385072424851,[ block pane ]
1374301056893, AutoStake 🛡️ Slash Protected
1365994262682,Ethereal Ventures
1363525101816,Interbloc
1360253869198,StakeWithUs
1349951916516,Blockdaemon
1198370872305,Interop
1171760863283,commercio.network
1138945347900,danku_zone w/ DAIC
1123505654111,nonce classic
1109675517152,Chihuahua
1082628910300,The_Cybernetics
996357982430,Meria
965150413188,Multiplex
950757368401,blockscape
900809474333,Chill Validation
885481783357,Chainflow
881633312882,PRO Delegators
873116839039,[Beehive]🇰🇷
868891885185,DAO DAO
851192013070,Witval
840596096175,Simply Staking
839195842843,🇨🇭 Vortex.live 🟢
833746386259,Interstellar 🍸
821929697999,"Stargaze.zone (✨,🔭)"
818327014418,SmartNodes
784002409364,Oni ⛩️
769473786871,KalpaTech
766888623176,in3s.com
737479360807,Tessellated
684721342474,NosNode🔮
666324772485,AUDIT.one
629480974573,SpectrumX
621143479472,Cypher Core
612891664148,Uncle Ed
598398861788,stake.systems | autocompound
596837524804,FreshSTAKING
593558770045,Tedcrypto.io 🧸 | TedLotto
587401001282,Gelotto 🛡 Slash Protected
559288124584,Zenscape
551093102100,validator.network
532999011706,syncnode
498863797047,Bored Ape Server
479458873303,Astroquirks | Profit Sharing 🤑 💰
464880736893,CrowdControl
444876612165,Merkan
433536315050,ushakov
407029634325,Active Nodes
392286087191,Kintsugi Nodes
380492181060,Levana 🐉 Powered by Cros Nest
377197513153,kooltek68
375453883056,GATA DAO
320241024263,defiantlabs
317455804116,ztake.org
287007447789,Obi
286400122732,Quebec
284218984999,dimi 🦙
273313315036,Dora Factory
265923841906,Komikuri
258567489409,Everstake
258174948312,DACM
256739390502,TaxiStake
251381764423,16psyche
238659983771,coinhall.org
238539372127,Bi23 Labs
236631899561,Oldcat
236451249178,Coverlet
236447505062,StakeThat - autorestake
235399333689,artifact
233839288957,Validatus
229801674441,AlphaNodes.OSMO
225814592283,Secure Secrets
216465075460,DELIGHT
216236887839,Coinpayu
193875531467,Staking Fund
192950463257,a41
