address,tokens
Luganodes,360131739
Binance Node,360062909
Twinstake,330921704
Web3Nodes Validator 🌎 0% fee,207578921
Synclub,196608118
Anonymous 93,182664592
Allnodes ⚡️ 0% fee,168751528
Coinbase Cloud,165655866
Vault Staking,129745854
Anonymous 94,126371908
Figment,110296270
Stakin,99995371
Kiln x Ownest 🔸 Pro Staking 🔸,71324487
Republic Crypto / Source,66417263
Blockdaemon,62590382
Anonymous 91,58471176
Staked,52870881
Everstake 0% fee,51444940
Upbit Staking,50880007
Matic Fans,50630867
SelfLiquidity,50378065
Staking4all - 0% fee,43807272
Girnaar Nodes,35877998
The Abyss (0% commission),22996762
Infosys,20586208
Anonymous 92,20130159
bountyblok 0% fee,19847495
Supermoon,18899547
Witval,18382959
Smart Stake,17562629
HashKey Cloud,15719201
Prometheus Pool,14961933
Worldpay from FIS,14819602
Bware Labs,13856632
kytzu,12858282
Abyss Finance 🔥 0% fee,12805389
Matrix Stake,12763276
Shard Labs,12510757
InfStones,12292306
StakePool,12222706
DSRV,12042520
Newroad Network,11100858
🐠 stake.fish,10111446
Stake Capital,10000564
Blue Ocean,9040560
Meria,8791147
Vader73 - 0% commission for life,6728831
Fahrenheit ❄️ 0%,6591750
Sakura Foundation,6382276
PolygonGo,6045526
Chorus One,5601200
Making.cash | Long term fee 0%,5592355
Perfect Stake 🥩,5576072
SolidStake,5157854
algo | stake,4764419
Deutsche Telekom,4763857
Valis Labs,4761572
ANON LowFee,4288012
WolfEdge Capital,4087566
Nobi,4056721
Chainflow,3312638
EMC2 Node,3145042
A41,2794086
Stake.Works,2767568
Rasputin,2513538
FreshSTAKING,2367498
Proton Gaming,2293595
VC Capital,2116356
Data Nexus,2086218
CheckBit,1840645
Deepheat,1741400
StakeBaby,1595858
Streamr,1595372
Coinstash,1485406
MCLB & fBOMB,1416546
Azuki Validator,1409306
AnkrValidator,1332781
DeFiMatic,1255564
PathrockNetwork,1251396
P2P.org,1222318
Tessellated,1200433
BCW Technologies,1149137
Atlas Staking,1044663
StakeCraft,1031028
BLRD,1027990
Wetez,901693
Blockchain Superheroes,867296
Blocks United,830755
Cryptonomicon,601873
MyCointainer.com,537679
Mind Heart Soul,457860
Masternode24.de,405910
Torus Validator,378990
Northstake,378532
stake.new,232667
Anonymous 112,135864
Blockops,79236
🍒 RYABINA 🍒,32346
NEOPIN,30002
Validatrium,23555
Blockfly,20001
Simply Staking,10901
Google Cloud,10155
Finoa Consensus Services,10005
Mantra DAO,1
