tokens,address
22571235830932,reynisfjara
21321433245864,Cosmostation
13576396521370,Electric
12042234852543,Chorus One
11393887768505,Figment
6538017133603,Inotel
4798211850219,SG-1
4784975087195,Notional
4719316229762,Frog OSMO
4310614878929,Imperator.co
4291419342887,polkachu.com
4248000117994,"Frens (🤝,🤝)"
4056684821236,Sentinel dVPN
3960413144161,🐠stake.fish
3943023973252,CryptoCrew Validators ✅
3841740214453,BouBouNode
3810539815995,Zero Knowledge Validator (ZKV)
3808689105524,01node
3784242051187,Citadel.one
3710981228274,binary_holdings
3630868378088,Stakecito
3612426883773,PRYZM | Stake & Earn
3570547779078,wosmongton
3567477002039,Allnodes
3561881409003,Larry Engineer
3360555803093,Informal Systems
3201495912762,POSTHUMAN∞DVS
3147899678187,Chandra Station 
3145939153616,DSRV
3037086241227,Peregrine
3002120701762,tree-frog
2945866769579, Lavender.Five Nodes 🐝
2943954170724,OmniFlix Network
2888642694045,Node Guardians
2824709109293,Parakeet
2805668269998,ShapeShift DAO
2684116930715,White Marlin Staking
2681868919909,S16 Research Ventures
2662664918614,0base.vc
2574589913761,Coinbase Cloud
2568729985585,Bro_n_Bro
2427940307565,Ledger by Figment
2423707336437,Forbole
2393548650514,iqlusion
2344708014610,B-Harvest
2324794181900,Provalidator
2303737601297,interchain.FM🥩
2228725705629,Cosmos Spaces ☮️💜⚛️
2199218864023,Stakewolle.com |100% Insurance
2182975397883,#decentralizehk - DHK dao
2175261307479,StakeLab
2140084366698,Crypto Assassin
2124326163339,Nocturnal Labs
2106808133185,ECO Stake 🌱
2037133393000,Crosnest
1994216639515,Smart Stake 📈📊
1975541992967,nonce community
1926490311024,jabbey
1808157483879,Hathor Node
1805484398955,Golden Ratio Staking
1793959653221,Cosmology
1793730628964,Swiss Staking
1713725584071,Manythings
1708842559810,Klub Staking
1689811295276,   WhisperNode🤐
1636360245797,Stakely.io
1626149323405,strangelove-ventures
1575018387025,Leonoor's Cryptoman
1548897571403,ChainLayer
1538581254952,Ping
1511088424723,KDF
1506112807049,binance staking
1406937205818,Silk Nodes
1385440111968,[ block pane ]
1377080017335,Atomic Nodes
1369295653721,Interbloc
1364769774734, AutoStake 🛡️ Slash Protected
1363657701658,StakeWithUs
1355808602820,Ethereal Ventures
1324699294599,Blockdaemon
1207451568199,Interop
1129552928282,commercio.network
1123335794172,nonce classic
1116564456572,danku_zone w/ DAIC
1103951540698,Chihuahua
1099714337143,The_Cybernetics
997304599846,Meria
964286065630,Multiplex
951477218562,blockscape
905179258420,PRO Delegators
902868695881,Chill Validation
881801776023,Chainflow
872495600090,DAO DAO
865760292075,[Beehive]🇰🇷
849498888740,Witval
841742838487,Simply Staking
833516600018,Interstellar 🍸
819195009424,🇨🇭 Vortex.live 🟢
817033551695,"Stargaze.zone (✨,🔭)"
803729082459,SmartNodes
772952474113,in3s.com
753646390946,Oni ⛩️
752343736837,KalpaTech
727138363361,Tessellated
688711746120,NosNode🔮
675271700981,a41
667033322496,validator.network
658247589551,AUDIT.one
630621000619,SpectrumX
626573586068,FreshSTAKING
622507747595,Cypher Core
613517574037,Uncle Ed
594719003666,stake.systems | autocompound
584876638674,Gelotto 🛡 Slash Protected
580707766172,Tedcrypto.io 🧸 | TedLotto
541813203690,Zenscape
520389097125,syncnode
498832907669,Bored Ape Server
479031403063,Astroquirks | Profit Sharing 🤑 💰
461790293217,CrowdControl
447564039564,Merkan
431855707285,ushakov
396067062201,Active Nodes
382554211323,Levana 🐉 Powered by Cros Nest
379485529920,Kintsugi Nodes
377459645686,GATA DAO
376228151224,kooltek68
319872490002,defiantlabs
317140618143,ztake.org
286428541106,Quebec
283154812506,Obi
277880654600,dimi 🦙
273318621964,Dora Factory
265631643334,Komikuri
258756551088,Everstake
256698299269,DACM
255439581708,TaxiStake
246026003002,16psyche
239143461846,coinhall.org
238130234144,Bi23 Labs
237414502700,Coverlet
234794769868,Oldcat
232587861266,artifact
231314032701,Validatus
227666468187,AlphaNodes.OSMO
222356467549,Secure Secrets
217954778767,StakeThat - autorestake
216298311498,Coinpayu
215536661637,DELIGHT
188489425504,Staking Fund
