address,tokens
Polychain,39239570916824
Go,34225134585531
Finoa Consensus Services,33488267882207
bitcoinsuisse.com,32992807176010
Unit 410,25502311452243
P-OPS Team,25061261686635
Chorus One,22904486969577
P2P.ORG,22573599807317
Coinbase Cloud,21838468444778
Qubelabs,21464239722509
CUCK.,18596467147793
Little Dipper,12876947741708
GalaxyDigital,12664524722049
Figment,12561571078004
Cosmostation,10889873101126
Twinstake,10549138428005
Keplr (formerly known as Blockapsis),8931521038175
Imperator.co,8869671261585
Nodes.Guru,7847174484695
AI,7423532222424
polkachu.com,7041047383995
Binary Builders,7011678726191
Upnode | 0% Fee,6590923052311
Staking Facilities,6114185297016
XPRV,5955923706815
Hex Technologies,5923620169462
01node,5875870157121
Baza,5825430836076
ZKValidator,5169076375306
senggigi,5000337424026
Nocturnal Labs,4968274319492
StakeWithUs,3860164961953
Stakecito,3614158867369
Validatus,3537177004381
MZONDER,3120363959333
BlackBlocks,2980485146147
Staked,2405058230214
BinanceNode,2131765248529
project blanc,2027861207442
NodeStake,1912307743197
W3.Hitchhiker,1873588597843
 Lavender.Five Nodes 🐝,1724450034488
Allnodes,1699631557081
alphab.ai,1661768625473
Informal Systems,1641762707312
LatamNodes,1539167011721
Node Guardians,1486631629291
Enigma,1455815520536
NakoTurk,1417505963656
 kjnodes.com 🦄,1415715959865
Easy 2 Stake,1265247778325
Forbole,1257015955765
B-Harvest,1176801311377
Kiln,1137974323872
Brightlystake,1123527346046
Stakin,1106218096360
Everstake,1044462863083
"Frens (🤝,🤝)",1025695195204
Stakely.io,1013018545076
DSRV,937185455677
Larry Engineer,876147965791
StakeLab.zone,859121381221
kooltek68,857458388158
Swiss Staking,830537737569
FreshSTAKING,819417260495
StakingCabin,802400005942
ContributionDAO,771316249390
strangelove,764036381347
BwareLabs,732748175634
KingSuper,714281274949
Lemniscap,678746841731
KEK,631521437140
Staking4All,628746437046
Gunter,622881743971
Cumulo,615796032966
Suntzu,591107529828
✅ CryptoCrew Validators,590765425072
Validatrium.com,589307445340
BitNordic,588846195506
Maple Nodes,575368900466
ChainodeTech,574991377258
moonli.me,573701143384
LowFeeValidation,573560415164
0xFury,567822902557
Moonlet,561925072679
Meria,553176672518
wavefive,551158771303
Conqueror,548945417600
[NODERS]TEAM,545080735209
Stake🦑Squid,543902116294
Staker Space,526698593115
spidey,515677450928
counterpoint,483072889983
Neoprom,481623516777
Neuler,479243322984
quantumcore,479029555506
 Blockscope.net,468362914490
PartnerStaking,465695590350
4sv,465445043650
Active Nodes,463406672756
Blockdaemon,172187214123
AM Solutions 🪐,100883147420
PRYZM | StakeDrop,31820666533
Smart Stake 📈📊 | 5% max,10051376795
Crosnest,7688565459
MH Ventures,5093332545
 AutoStake 🛡️ Slash Protected,3434601718
Notional,2367290282
Witval,1523761579
nysa.network,1070059434
Anonstake,993344254
F5 Nodes,976175073
BloClick,869070418
INACTIVE,421279787
SG-1,400800000
[Please redelegate],391927491
KubikStaking,381600000
AVIAONE 🟢,311103177
HFA X Defi Dojo Validation,256963919
INACTIVE-DO NOT DELEGATE,250000000
Artifact,245600000
POSTHUMAN∞DVS,128525198
InfStones,121001715
BlockHunters 🎯,111572219
Synergy Nodes,101541911
Huginn,93165308
GPvalidator,88898704
T DATA,84245529
Bro_n_Bro,80101351
,76191973
WexclaW,72087333
Stake&Relax 🦥,71636875
ECO Stake 🌱,69942603
silent,58644209
vortexray,57267411
Stakeflow,54506528
NachoNode,54104306
please Redelegate,51432854
securesecrets,49661363
EU,45323006
ValiDAO,44364292
TiaRocketKC,40553877
cryptonodes.pro,39473308
Kaizoku Labs,36168922
Multiplex,35599692
Sr20de,34020687
PowerStaking,33836227
jabbey,31178208
Kleomedes,29368494
StakePool,27709662
NacionCrypto - Parceros,25163127
Stake.Works | Celestia,25000000
Cosmos Spaces,23939909
node101,22202360
OmniFlix Network,22115401
0base.vc,21636129
ITALY - Lowest Commission,17000000
AndromedaPool,16600000
RockX,15000000
AviaStake,14910489
Tessellated,11600000
Wave,9351708
Architect Nodes,9000000
STAKEME,8971430
Colossus,8432206
Ubik Capital,6000000
Brick,5864817
openstake.net,5000000
MrCoco,5000000
Citizen Web3,4389000
NodeX Emperor ⚡ Celestia,3605456
  Oni ⛩️,3000000
Inter Blockchain Services,2550000
𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,2000000
QuantumQuasar,2000000
0% EU Fast Validator,1500000
bg-0d,1000000
SquallNetwork,1000000
Farrari_TestNode,1000000
Node & Validator,1000000
Chainflow,1000000
Avril14th,1000000
PathrockNetwork,1000000
na,1000000
Equinox,1000000
MAHOF,1000000
IcyCRO 🧊,1000000
Decentrio,1000000
Madrona,1000000
GPvalidator,1000000
AiC DAO,1000000
InnoSwap,920000
vega17,458000
iCosmosDAO,200000
this_is_moniker,10000
