tokens,address
22431294303003,reynisfjara
21366925823207,Cosmostation
13514594178345,Electric
12904163619207,Chorus One
11756398137036,Figment
6192911180937,Inotel
5309162035220,SG-1
4742573497773,Notional
4712663476053,Frog OSMO
4477786246549,"Frens (🤝,🤝)"
4380061589707,🐠stake.fish
4339872256499,Imperator.co
4316447993150,polkachu.com
4174987696264,Sentinel dVPN
4120085434736,BouBouNode
4025345909671,Citadel.one
3829528871813,01node
3824410656987,binary_holdings
3804773356659,Zero Knowledge Validator (ZKV)
3696296105723,CryptoCrew Validators ✅
3654444579457,Stakecito
3607768316581,wosmongton
3561564939712,Larry Engineer
3550986608723,Chandra Station 
3508671860277,Allnodes
3422477803683,Informal Systems
3420850226581,PRYZM | Stake & Earn
3306504270602,POSTHUMAN∞DVS
3131285456779,DSRV
3035965796320,Peregrine
3033785377653,ShapeShift DAO
3002431427200,tree-frog
2992563386336,OmniFlix Network
2859975525388,Node Guardians
2826128706279, Lavender.Five Nodes 🐝
2825870587658,Parakeet
2737079756677,0base.vc
2665052029450,S16 Research Ventures
2662351332250,White Marlin Staking
2555931317664,Bro_n_Bro
2516526909995,Ledger by Figment
2446300054406,iqlusion
2407765088162,Forbole
2361710590645,B-Harvest
2354438159972,Provalidator
2322819241984,interchain.FM🥩
2309118384123,#decentralizehk - DHK dao
2264258332212,StakeLab
2260780948076,Stakewolle.com |100% Insurance
2235141297780,Cosmos Spaces ☮️💜⚛️
2133678767926,ECO Stake 🌱
2115319661367,Crypto Assassin
2108034207028,Nocturnal Labs
2074730174596,Crosnest
2013286425700,Smart Stake 📈📊 Analytics Hub
1975904031952,nonce community
1925550999964,jabbey
1823461507756,Golden Ratio Staking
1800581888363,Cosmology
1788830597111,Swiss Staking
1783092191944,Hathor Node
1778472076993,Blockdaemon
1747060433541,strangelove-ventures
1714665929110,   WhisperNode🤐
1706241526427,Manythings
1669868800190,Klub Staking
1666259597479,Coinbase Cloud
1625920575852,Stakely.io
1556094129697,ChainLayer
1550647107421,Ping
1511618865909,KDF
1503443623910,binance staking
1407095969892,Leonoor's Cryptoman
1400557038820,Silk Nodes
1398288534422,Atomic Nodes
1387829357152,[ block pane ]
1366402087625,Ethereal Ventures
1363098191018, AutoStake 🛡️ Slash Protected
1354596107105,StakeWithUs
1340887838105,Interbloc
1330547295261,danku_zone w/ DAIC
1245047118506,commercio.network
1188905577436,Interop
1127838087232,Chihuahua
1123668530463,nonce classic
1051899249801,The_Cybernetics
995504751404,Meria
964898080863,Multiplex
947435769170,blockscape
900372842779,SmartNodes
898887775416,Chill Validation
892963732044,Chainflow
872145665802,🇨🇭 Vortex.live 🟢
854726911057,PRO Delegators
853636554758,Witval
851646386777,in3s.com
843538346006,Simply Staking
843340985257,DAO DAO
834628476191,[Beehive]🇰🇷
828680691063,"Stargaze.zone (✨,🔭)"
827879231860,Interstellar 🍸
793423800997,Oni ⛩️
780002877477,KalpaTech
742898115523,Tessellated
685015398696,AUDIT.one
682475369579,NosNode🔮
628232073081,SpectrumX
622695660446,Cypher Core
613524174284,Uncle Ed
604864577398,stake.systems | autocompound
600968275156,FreshSTAKING
594295626340,Zenscape
582678815111,Tedcrypto.io 🧸 | TedLotto
560840509821,validator.network
545905007273,syncnode
530139843920,Gelotto 🛡 Slash Protected
500557099791,Bored Ape Server
480608315657,Astroquirks | Profit Sharing 🤑 💰
472520804216,CrowdControl
446445378322,Merkan
435872243513,ushakov
417444079100,Active Nodes
408233738215,GATA DAO
399079842259,Kintsugi Nodes
381986773240,Levana 🐉 Powered by Cros Nest
377565996847,kooltek68
318153189039,ztake.org
308723573811,defiantlabs
293173202756,Obi
291406931755,dimi 🦙
285746127766,Quebec
273286999551,Dora Factory
265996903619,Komikuri
260410372981,16psyche
258164110362,Everstake
257856942558,TaxiStake
256102428276,Secure Secrets
244781819133,StakeThat - autorestake
240074393611,artifact
239492834379,coinhall.org
239112285796,Bi23 Labs
238606014774,Oldcat
236747349490,Coverlet
234556543561,Validatus
233890742989,AlphaNodes.OSMO
225043090828,DACM
224392739049,a41
217488113744,DELIGHT
216059735274,Coinpayu
208326061798,Staking Fund
