tokens,address
22566910946529,reynisfjara
22406849702240,Cosmostation
15349387012152,Chorus One
14149276863808,Figment
13649956915559,Electric
6950706851137,Inotel
4849806585242,Multiplex
4779108759965,Imperator.co
4752693004272,Frog OSMO
4688501409802,Informal Systems
4585654976041,SG-1
4520990438848,🐠stake.fish
4335895277693,CryptoCrew Validators ✅
4248616823774,"Frens (🤝,🤝)"
4130895692198,01node
4060210425796,Sentinel dVPN
3918949440207,BouBouNode
3855120173749,Citadel.one
3803348737642,Zero Knowledge Validator (ZKV)
3790086038819,binary_holdings
3750404987526,Stakecito
3727285486727,Allnodes
3714828933167,PRYZM | Stake & Earn
3553044609364,wosmongton
3544033011364,Larry Engineer
3442081898495,polkachu.com
3303914645027,Chandra Station 
3293174097994,POSTHUMAN∞DVS
3203521111146,DSRV
3179579902816, Lavender.Five Nodes 🐝
3095984066318,ShapeShift DAO
3037046762770,Peregrine
3002039779631,tree-frog
2996526096369,OmniFlix Network
2916572259129,Node Guardians
2824445829582,Parakeet
2765408117907,S16 Research Ventures
2685390795925,White Marlin Staking
2658344854550,Bro_n_Bro
2607758344593,0base.vc
2505991751516,Ledger by Figment
2494992179122,Coinbase Cloud
2483414736759,Forbole
2426822763242,Cosmos Spaces ☮️💜⚛️
2360157695264,Provalidator
2309787335937,B-Harvest
2299316166449,interchain.FM🥩
2276066624578,Stakewolle.com |100% Insurance
2253482581051,Crypto Assassin
2231000759708,ECO Stake 🌱
2204147311851,StakeLab
2126532333096,Nocturnal Labs
2120000846732,Crosnest
2096567195324,#decentralizehk - DHK dao
2081982689137,iqlusion
2071554787046,Smart Stake 📈📊
1981800653593,Swiss Staking
1978024358189,nonce community
1968350258434,Interstellar Lounge 🍸
1959796572056,jabbey
1870918273778,Golden Ratio Staking
1796613769071,Cosmology
1772766934320,WhisperNode 🤐
1754617984412,Hathor Node
1727228489010,Stakely.io
1719336275970,Manythings
1644419189756,Klub Staking
1619606500714,strangelove-ventures
1607115010692,Leonoor's Cryptoman
1533370939965,Ping
1522375618083,ChainLayer
1516707558295, AutoStake 🛡️ Slash Protected
1508057927300,KDF
1505080216029,binance staking
1467637045526,a41
1453789747449,Silk Nodes
1440318341645,Interbloc
1433015894263,StakeWithUs
1379142017864,[ block pane ]
1376989550296,Atomic Nodes
1366230540747,Ethereal Ventures
1342174857086,Interop
1313664201040,Blockdaemon
1146160376367,The_Cybernetics
1123346698159,nonce classic
1096878604140,Chihuahua
1058708610929,PRO Delegators
1009249487124,Meria
981236933539,commercio.network
980077582666,Witval
957497062595,blockscape
932975344598,danku_zone w/ DAIC
915583504974,Chainflow
888279546815,Simply Staking
879115179500,Chill Validation
856181749136,[Beehive]🇰🇷
814853668994,"Stargaze.zone (✨,🔭)"
807811950508,🇨🇭 Vortex.live 🟢
798281211075,SmartNodes
758668606520,KalpaTech
752519012945,DAO DAO
745811850130,Oni ⛩️
741213958605,in3s.com
727010420880,Tessellated
684451831255,NosNode🔮
669620749459,validator.network
660654511586,AUDIT.one
648848196392,Tedcrypto.io 🧸 | TedLotto
631207487291,SpectrumX
630514991987,FreshSTAKING
626835888758,Cypher Core
614168001825,Uncle Ed
597441483260,Gelotto 🛡 Slash Protected
558868583412,stake.systems | autocompound
539038255886,Zenscape
519993158041,syncnode
501182299099,Bored Ape Server
460119995915,CrowdControl
452656846222,Merkan
451534655501,Astroquirks | Profit Sharing 🤑 💰
405674308618,ushakov
401381562303,Levana 🐉 Powered by Cros Nest
394875355218,Active Nodes
377902166566,Kintsugi Nodes
377300150295,kooltek68
375760273095,GATA DAO
328074268444,Everstake
319947832677,defiantlabs
317093670040,ztake.org
307353931849,Trust Nodes
286833869163,Obi
286364652897,Quebec
274917557350,dimi 🦙
273370112435,Dora Factory
265497247758,Komikuri
257607931283,TaxiStake
253035717808,16psyche
252118599476,DACM
238217039964,Bi23 Labs
238153913129,coinhall.org
235208951005,Oldcat
233256728456,Validatus
227623559610,Coverlet
226747899099,artifact
226647270171,AlphaNodes.OSMO
223872193929,Secure Secrets
222560929819,StakeThat - autorestake
219709108932,Coinpayu
216840361717,DELIGHT
197246322145,Mendel
