address,tokens
Figment Networks,1.3048936090425868e+25
a16z,1.082763109301764e+25
Anchorage Digital,1.0503795733122049e+25
Deutsche Telekom,1.0451821910360543e+25
Manta Labs,1.0399210803267476e+25
Binance-Staking-Group,8.069712832854607e+24
Bison Trails,7.639429980181714e+24
,7.407502852153027e+24
Polychain,6.525466190667969e+24
impactMarket,6.330083478880671e+24
ChainLayer,5.098109058061345e+24
wotrust,5.08290260482345e+24
Blockdaemon,4.497193129468395e+24
DSRV,4.250254842105842e+24
missionquorum-group,4.1738650785134026e+24
Chorus One,4.074534493090869e+24
Validator.Capital,4.0595645866170954e+24
Ledger by Figment,4.02590968600405e+24
,3.89060975468787e+24
ZanshinDojo.org,3.8174524445524355e+24
deDataLabs,3.699865044379494e+24
Usopp | usopp.club,3.695285874742418e+24
keyko.io,3.608474304474733e+24
AG,3.593284924609728e+24
Easy2Stake Group,3.5440856804437e+24
chainvibes,3.5376993501860463e+24
Staking Fund,3.5172377033735824e+24
Cypher Core,3.4859690304987727e+24
Stake DAO,3.451815893754254e+24
celvaly,3.448660055041899e+24
Perfect Stake,3.436616010322335e+24
SeedBed,3.411916853832996e+24
HappyCelo,3.334646654662389e+24
TDlabs,3.230659060917517e+24
Censusworks,3.029701560963763e+24
The Celo Group,2.901843373889208e+24
StakeService.com,2.8354304840627523e+24
moonli.me,2.7744670823037063e+24
Tessellated Geometry Alliance,2.765262722366803e+24
ZKValidator,2.7520802178263465e+24
PlusV,2.706078660952801e+24
Projecttent,2.6867485986612233e+24
Making.cash,2.661998993093725e+24
Stakecito,2.6502849731646406e+24
Ryabina,2.637978841340849e+24
Kytzu Group,2.62342892401529e+24
huglester,2.620072758614342e+24
swiftstaking,2.590854860136608e+24
Goods & Services,2.5858713155302104e+24
🏢 Ministry Of Blocks 🏢,2.584763918917218e+24
Bi23 Labs,2.5758399508411103e+24
atweb3,2.5732670653884504e+24
Simply Staking,2.5658998185899495e+24
nonce,2.560521808738303e+24
Stakely.io,2.5574259802350327e+24
HashQuark,2.5500239563407523e+24
VladiatorLabs.io,2.543709387010924e+24
TPT,2.498227949213562e+24
Virtual Hive,2.4639257982490545e+24
syncnode_group,2.4547114687684676e+24
Masternode24.de,2.445873401578912e+24
gunray,2.44032113781579e+24
AnyblockAnalyticsGroup,2.42758265076702e+24
Bitcandy 🍬,1.9412436344424236e+24
MoonletWallet,1.9372684845310497e+24
Google Cloud Web3 Group,1.655124739979397e+24
TeroLabs,1.635643513797728e+24
Eat Pray Validate 🍴🙏🖥,1.3712749917548828e+24
AUDIT.one,1.313738454903739e+24
01node,1.125437890514699e+24
Nodito Labs,4.416694816063593e+23
Tango,4.3640264482389896e+23
CoinList,1.0901782734844353e+23
Celo.Works,5.989144313176105e+22
Chainflow,2.125859379772502e+22
GrassrootsEconomics,2.0009e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
stake.fish 🐠,1e+22
,3.675057721490572e+20
,7251834942689219.0
,1010374548676417.0
dynamic,0.0
+ + =,0.0
