address,tokens
Luganodes,382886547
Binance Node,360253230
Twinstake,344245721
Web3Nodes Validator 🌎 0% fee,207439514
Coinbase Cloud,207157413
Synclub,196602393
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,176761559
Vault Staking,130042996
Anonymous 94,126372366
Figment,111724516
Stakin,98859540
Kiln x Ownest 🔸 Pro Staking 🔸,77927568
Republic Crypto / Source,66445994
Blockdaemon,61882103
Everstake 0% fee,61154918
Upbit Staking,60480007
Anonymous 91,58621551
Staked,53878294
SelfLiquidity,51411882
Matic Fans,50631400
Staking4all - 0% fee,41260004
Girnaar Nodes,38273251
StakePool,24924083
The Abyss (0% commission),21381044
Infosys,20469880
Anonymous 92,20151020
bountyblok 0% fee,19273937
Supermoon,19166403
Witval,18382471
Smart Stake,17077321
HashKey Cloud,15864780
Prometheus Pool,15471227
Worldpay from FIS,14819602
algo | stake,14311142
Bware Labs,13253548
Shard Labs,13091456
Matrix Stake,13088142
kytzu,12876745
DSRV,12626177
Abyss Finance 🔥 0% fee,12532283
InfStones,12383941
Newroad Network,11099477
🐠 stake.fish,10060936
Stake Capital,10010130
Blue Ocean,9271389
Meria,8921645
Vader73 - 0% commission for life,6597659
Fahrenheit ❄️ 0%,6571612
PolygonGo,6021726
Chorus One,5872670
Sakura Foundation,5698276
Making.cash | Long term fee 0%,5533942
SolidStake,5188858
Deutsche Telekom,4815572
Perfect Stake 🥩,4808259
Valis Labs,4779743
ANON LowFee,4386368
P2P.org,4309404
Nobi,4057776
Chainflow,3294609
CheckBit 0% fee,3060856
EMC2 Node,2933552
Stake.Works,2728519
WolfEdge Capital,2710267
Rasputin,2492176
FreshSTAKING,2367488
Proton Gaming,2283739
Data Nexus,2166026
VC Capital,2032099
Deepheat,1657775
Streamr,1575260
StakeBaby,1559380
Coinstash,1465110
MCLB & fBOMB,1399115
AnkrValidator,1334234
DeFiMatic,1245291
Tessellated,1204340
BCW Technologies,1108965
StakeCraft,1105525
Atlas Staking,1060332
PathrockNetwork,998492
BLRD,980911
Blocks United,956185
Wetez,928293
Re-Initializing,835696
Azuki Validator,789386
Cryptonomicon,577515
MyCointainer.com,570982
Mind Heart Soul,457780
Torus Validator,413139
Northstake,409168
Masternode24.de,403443
A41,250001
stake.new,205908
Anonymous 112,136584
Blockops,79522
Finoa Consensus Services,61164
Validatrium,33137
🍒 RYABINA 🍒,32974
NEOPIN,30001
Simply Staking,11970
Google Cloud,10155
Anonymous 170,1
Mantra DAO,1
