address,tokens
Luganodes,362949098
Binance Node,359861737
Twinstake,270844999
Web3Nodes Validator 🌎 0% fee,264612070
Synclub,196607679
Anonymous 93,182680282
Allnodes ⚡️ 0% fee,174053279
Vault Staking,129248986
Anonymous 94,126370668
Coinbase Cloud,114396615
Figment,108580732
Stakin,100223465
Kiln x Ownest 🔸 Pro Staking 🔸,70957170
Republic Crypto / Source,66417044
Blockdaemon,63145757
Anonymous 91,58516643
Staked,51345707
Matic Fans,50621779
SelfLiquidity,49895502
Upbit Staking,47480001
Everstake 0% fee,41909390
Staking4all - 0% fee,40538257
Girnaar Nodes,37020722
Infosys,20375574
Anonymous 92,20130172
bountyblok 0% fee,20021502
Supermoon,18993655
Witval,18382959
Smart Stake,17447297
The Abyss (0% commission),16729636
Prometheus Pool,16322849
StakePool,15877266
InfStones,14862827
Worldpay from FIS,14822354
HashQuark,14783828
Matrix Stake,13721233
Bware Labs,13658914
Shard Labs,13430750
kytzu,13343678
Abyss Finance 🔥 0% fee,13219661
DSRV,12912212
Newroad Network,11111030
🐠 stake.fish,10229090
Stake Capital,10000112
Blue Ocean,9074813
Meria,8682412
Fahrenheit ❄️ 0%,6772125
Sakura Foundation,6765644
Vader73 - 0% commission for life,6746132
Making.cash | Long term fee 0%,5620957
Chorus One,5388492
PolygonGo,5341524
SolidStake,5146104
Perfect Stake 🥩,4967892
Valis Labs,4966825
Deutsche Telekom,4924045
algo | stake,4221581
WolfEdge Capital,4091172
Nobi,4068696
EMC2 Node,3765292
A41,3400286
Chainflow,3289378
ANON LowFee,3281917
Stake.Works,2455797
Rasputin,2368703
FreshSTAKING,2367498
Proton Gaming,2293519
VC Capital,2171205
Data Nexus,2083427
CheckBit,1753013
Deepheat,1676457
Azuki Validator,1626729
Streamr,1611416
StakeBaby,1586999
Coinstash,1492445
MCLB & fBOMB,1462491
AnkrValidator,1266224
DeFiMatic,1248830
PathrockNetwork,1220192
BCW Technologies,1149137
Tessellated,1133142
Atlas Staking,1066568
StakeCraft,1031028
BLRD,1027990
Blockchain Superheroes,898268
Wetez,896618
Blocks United,831512
P2P.org,637273
MyCointainer.com,607205
Cryptonomicon,605306
Mind Heart Soul,459018
Masternode24.de,418958
Northstake,378532
Torus Validator,373251
stake.new,232388
Galacticans,229595
Anonymous 112,135857
Blockops,79215
NEOPIN,30002
🍒 RYABINA 🍒,27199
Validatrium,23305
Google Cloud,11922
Simply Staking,10501
Finoa Consensus Services,10005
Mantra DAO,1
