tokens,address
22427746949744,reynisfjara
20840892157578,Cosmostation
13513913976943,Electric
12728531194609,Chorus One
11734039781652,Figment
6191764482730,Inotel
5282285120602,SG-1
4698391940923,Frog OSMO
4474143076115,"Frens (🤝,🤝)"
4294333512611,🐠stake.fish
4203913535635,Sentinel dVPN
4171932362406,Notional
4111990118565,BouBouNode
4048033003171,polkachu.com
4033101415595,Imperator.co
3828676940920,01node
3802031219148,Zero Knowledge Validator (ZKV)
3778005588631,Citadel.one
3602092361532,wosmongton
3570600804371,Chandra Station 
3543466515941,Larry Engineer
3529832336668,binary_holdings
3475264062839,Allnodes
3419912901523,Informal Systems
3408674552774,Stakecito
3362975240524,PRYZM | Stake & Earn
3052496961140,ShapeShift DAO
3035610731008,Peregrine
3002442700831,tree-frog
2988187167692,OmniFlix Network
2917177067936,DSRV
2854649761368,Node Guardians
2838810156224,POSTHUMAN∞DVS
2826619899202,Parakeet
2743533844417,0base.vc
2677409302734,White Marlin Staking
2527426138422,Ledger by Figment
2482929435224,CryptoCrew Validators ✅
2448980783523,iqlusion
2384534818646,B-Harvest
2384382478567,Provalidator
2378009796473,S16 Research Ventures
2324717887633,interchain.FM🥩
2310610410572,#decentralizehk - DHK dao
2256713000584,StakeLab
2249087456660, Lavender.Five Nodes 🐝
2237191736769,Bro_n_Bro
2160133790350,Forbole
2118379678431,ECO Stake 🌱
2107878323017,Nocturnal Labs
2045888942286,Cosmos Spaces ☮️💜⚛️
1996385344599,Stakewolle.com |100% Insurance
1976071799245,nonce community
1814148969128,Cosmology
1791926203379,Swiss Staking
1784091643060,Crosnest
1781260772901,Blockdaemon
1749107840450,strangelove-ventures
1717578347305,Manythings
1712229678908,jabbey
1697631980291,Smart Stake 📈📊 Analytics Hub
1697352720358,Klub Staking
1674140847471,Crypto Assassin
1666990353149,Coinbase Cloud
1603732920172,Golden Ratio Staking
1555494908543,ChainLayer
1549093602413,Ping
1544739827900,   WhisperNode🤐
1511642260701,KDF
1503435886428,binance staking
1387921720957,[ block pane ]
1386832424098,Atomic Nodes
1366420158663,Ethereal Ventures
1328157911070,danku_zone w/ DAIC
1262368480761,commercio.network
1217434812777,Hathor Node
1206707555424,Leonoor's Cryptoman
1186249839527,Silk Nodes
1127280790826,Chihuahua
1123688172640,nonce classic
1119274162608,Stakely.io
1099325982511, AutoStake 🛡️ Slash Protected
1067568628745,StakeWithUs
1021461158459,Interbloc
1017109048848,The_Cybernetics
990783965948,Meria
967163372516,Multiplex
951476482229,blockscape
901482089815,SmartNodes
899911518216,Interop
898853943845,Chill Validation
890780261574,Chainflow
873797670181,🇨🇭 Vortex.live 🟢
849653745497,Witval
843420186163,PRO Delegators
836062060521,[Beehive]🇰🇷
829169955799,Oni ⛩️
828586087949,"Stargaze.zone (✨,🔭)"
827801145241,Interstellar 🍸
827679638579,DAO DAO
783175756300,KalpaTech
743205564144,Tessellated
684607364276,AUDIT.one
681967709675,NosNode🔮
654427418223,Simply Staking
627833038937,SpectrumX
623092000128,Cypher Core
614013635468,in3s.com
613586864784,Uncle Ed
603774614794,stake.systems | autocompound
601505936210,FreshSTAKING
593173468566,Zenscape
580678189562,Tedcrypto.io 🧸 | TedLotto
545706557007,syncnode
529760571586,Gelotto 🛡 Slash Protected
500863354565,Bored Ape Server
480502534302,Astroquirks | Profit Sharing 🤑 💰
472278729470,CrowdControl
460392354782,validator.network
446352235586,Merkan
436087803767,ushakov
419336887954,Active Nodes
406951934049,GATA DAO
401520009379,Kintsugi Nodes
377143075956,kooltek68
350255327636,Levana 🐉 Powered by Cros Nest
318124893774,ztake.org
308857579655,defiantlabs
293815885910,Obi
291248132532,dimi 🦙
285749583177,Quebec
273286985253,Dora Factory
266001550358,Komikuri
261236599716,16psyche
258163025102,Everstake
256872320597,TaxiStake
256396204904,Secure Secrets
247497614593,StakeThat - autorestake
240235208834,artifact
239124520703,Bi23 Labs
238977231587,coinhall.org
238665314704,Oldcat
236821087769,Coverlet
234663192218,Validatus
233829418071,AlphaNodes.OSMO
228078396723,Coinpayu
225758104860,a41
224451822786,DACM
217404646719,DELIGHT
208535121583,Staking Fund
