address,tokens
cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,22791498775261
cosmosvaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcvrj90c,17138962072934
cosmosvaloper1tflk30mq5vgqjdly92kkhhq3raev2hnz6eete3,9772484679616
cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,9562759121814
cosmosvaloper1clpqr4nrk4khgkxj78fcwwh6dl3uw4epsluffn,9440771858546
cosmosvaloper18ruzecmqj9pv8ac0gvkgryuc7u004te9rh7w5s,8978174276544
cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,8819034451759
cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,8473311523448
cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,5994636544632
cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,5895732107876
cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,5475222283114
cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,5325226200939
cosmosvaloper132juzk0gdmwuxvx4phug7m3ymyatxlh9734g4w,4973954065334
cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,4960654933601
cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,4735509947504
cosmosvaloper1z8zjv3lntpwxua0rtpvgrcwl0nm0tltgpgs6l7,4641604004446
cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,4520096174386
cosmosvaloper16k579jk6yt2cwmqx9dz5xvq9fug2tekvlu9qdv,4477326081462
cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,3861047028603
cosmosvaloper1x8efhljzvs52u5xa6m7crcwes7v9u0nlwdgw30,3587672605679
cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,3373310768040
cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,3344483955287
cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,2558907651689
cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,2411134049425
cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,2287170225679
cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,2076043057345
cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,2066872581294
cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,2046214953180
cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,2000090318492
cosmosvaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56fz4sdg3,1943065583773
cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,1940685271361
cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,1913055842727
cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,1789688991356
cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,1615048974676
cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,1592252984628
cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,1551711636721
cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,1528307157510
cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,1446544370853
cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,1378324497621
cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,1376887701548
cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,1294702954203
cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,1292657073733
cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,1253292485522
cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,1191846979831
cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,1183668671015
cosmosvaloper1t3x2vutaan59q0jf55yyc24fmae9gljlalrldg,1183022631737
cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,1121272732214
cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,1017147070278
cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,990901590121
cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,951638400934
cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,931329714291
cosmosvaloper1hjadhj9nqzpye2vkmkz4thahhd0z8dh3udhq74,922327545105
cosmosvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98l3k9h6,920068336048
cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,826428763162
cosmosvaloper1gf3dm2mvqhymts6ksrstlyuu2m8pw6dhfp9md2,807252153963
cosmosvaloper10nzaaeh2kq28t3nqsh5m8kmyv90vx7ym5mpakx,790281774896
cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,788420975740
cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,752811882827
cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,740571128882
cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,701664218029
