address,tokens
Figment Networks,13077397250423865439420416
Bison Trails,12461665016620573091954688
a16z,10807472936693140436287488
Anchorage Digital,10478363164461127507640320
Deutsche Telekom,10438293661560711306805248
Manta Labs,10364067240508978878218240
Binance-Staking-Group,8051384035120963475472384
,7390790411380723483148288
Polychain,6513245128132536339267584
impactMarket,6315831793018442633707520
wotrust,5561493889766308827889664
ChainLayer,5088848953529656202493952
Blockdaemon,4489284883113373459283968
missionquorum-group,4435003707676928382074880
DSRV,4240321228920165618417664
Chorus One,4119044342332507664941056
Validator.Capital,4050298511527047753367552
Ledger by Figment,4033089565573056238190592
,3881740896951169439498240
ZanshinDojo.org,3808319177543846226558976
deDataLabs,3691794588959557686394880
Usopp | usopp.club,3687222241049334243131392
keyko.io,3600222043978554610286592
AG,3551982824577579586945024
Easy2Stake Group,3536175033378302649696256
Staking Fund,3507930697802398614683648
chainvibes,3503154528264434242027520
celvaly,3495435630161094395297792
Cypher Core,3478066446472280318935040
Stake DAO,3444175806852860399845376
Perfect Stake,3428793968675382905274368
SeedBed,3404386871892918405169152
Censusworks,3387043570060789647671296
HappyCelo,3324744868413568555417600
TDlabs,3229288940050902316744704
The Celo Group,2867218696671031183015936
StakeService.com,2802580137333830627360768
Tessellated Geometry Alliance,2758950671354025545302016
ZKValidator,2745789689550781185785856
moonli.me,2741594790538285403865088
PlusV,2672335594624750129774592
Making.cash,2655972031794014880530432
Projecttent,2654281751676142779105280
Stakecito,2644196228505838332936192
Ryabina,2632262663743497838788608
Kytzu Group,2617440524445504948404224
huglester,2614092019579117948108800
swiftstaking,2584780836880188654485504
Goods & Services,2579968646808286993055744
🏢 Ministry Of Blocks 🏢,2578863789418751104909312
Bi23 Labs,2569960193593278793252864
atweb3,2567393172471498217095168
Simply Staking,2560042731910513853202432
nonce,2554677000973190940327936
Stakely.io,2550801782221007675719680
HashQuark,2544439180728745387360256
VladiatorLabs.io,2538118929692919511121920
TPT,2492550701529500447932416
Virtual Hive,2458295298905810757746688
syncnode_group,2448937798053013691039744
Masternode24.de,2440291470340367834939392
gunray,2434750710871116763627520
AnyblockAnalyticsGroup,2422292613196241969348608
Bitcandy 🍬,1937142292640182248144896
MoonletWallet,1932806574450469165334528
TeroLabs,1634924451500459791745024
Google Cloud Web3 Group,1499167396906467474800640
Eat Pray Validate 🍴🙏🖥,1371274991754882775515136
AUDIT.one,1313738454903739083915264
01node,1125437890514699000217600
Tango,499365901847245883441152
Nodito Labs,441669481606359273177088
CoinList,109047844681133294878720
Celo.Works,59940060285280190464000
Chainflow,21258589149600621264896
GrassrootsEconomics,20008999999999999737856
Gingerbread,20000019999999999868928
Celo Japan by Fore-,20000007810583000776704
stake.fish 🐠,10000000000000000000000
,402790971524560450000
,7251834942689219
,1010374548676417
dynamic,0
+ + =,0
