address,tokens
Figment,275154503696339281
Mysten-2,236670641625318682
Blockdaemon,234266525326528910
P2P.ORG,228950477444671072
Luganodes,214276105468539898
Triton One,199455284069961275
Chorus One,189604741217484999
Anchorage Digital-2,186194069885137156
TestnetPride,177876806918912039
Mysten-1,163774473076037462
ContributionDAO,161188367863548149
Kiln,155139420201937050
Blockscope.net,154099825360191954
StakingCabin,153897440165916726
Bware Labs,147320889141428317
mrgn,144333134863097608
Overclock,143597625705772342
Chainode Tech,143561384215714805
Everstake,142707868718197609
Shinlabs,140585212124800376
Dankuzone_w_DAIC,138592995263425352
DSRV,138524728222041779
Galaxy Digital,138457850752631048
Artifact,138377435636694051
Nelrann,138304228420142499
Ahoy Validator,138024356006010629
HashedPotatoes,131045592647190969
Nodes.Guru,118156157058307000
Chainbase,118059634524688240
BartestneT,117993558264839547
P-OPS Team,117960282285220131
TPT,117928016449381018
Durian,112698979576183417
Persimmon,112689292450991131
Aftermath,107812437883340743
Citadel.one,107784861470097112
Cogent Crypto,107633804729783536
Scale3Labs,107605524464064210
Coinbase Cloud,89428693973080585
BlockVision,68270789792780619
Staking Facilities,65488198358237874
Staked,58889759559122694
proofgroup,55966985985181292
StakeWithUs,55923601183544408
stakefish,53762823517821219
Ankr,51999204651500258
Cosmostation,49673718556984586
Juicy Stake,47803367873462716
KiligLab,46046014993604582
OKXEarn,45301802597003036
BiXinKelePool,42512634607811041
Allnodes,41962280635186141
Staking Defense League,41744303808997604
n1stake,39825535919767520
Brightlystake,36907798868575283
BlockEden.xyz,36863983218922925
01node,35978537330753009
SyncNode,35977979077644214
Stardust Staking,35955024607843909
Swiss Staking,35949862233952593
ANodes,35932011047187740
Peeranha,35909325636630656
ONBUFF,35895466946849988
B-Harvest,35866843385139362
Imperator.co,35858681883190703
KingSuper,35849456889093355
Restake,35837514517660551
Astro-Stakers,35832352552491029
SynergyNodes,35831506860654057
Neuler,35812096090687929
[NODERS]TEAM x Criterion VC,35807693472210841
ORBR,35564434897103664
Chainflow,34424833795576779
Omnistake,32719653605616727
Stakely,31194552460309180
Anchorage Digital-1,30723426223443099
ComingChat,28567885673152077
XPRV,28536692637625401
gumi,28203684465241732
Parasol,28184818284540090
Laine,27964401742755493
InfStones,27945881369524706
Forbole,27765104620250234
Moonlet,27733057795126490
Stakin,27701798228634701
QuantNode,27698628291993546
Qredo,27696339047457945
Staketab,27693168354288238
HashQuark,27687994849349556
TDMTech,27686663818487293
BLRD,27686262232245092
flipside,27686139411553887
NodeReal,27685804803943899
Node Guardians,27647601835141950
A41,27645670331867872
SpartanLabs,27642962187181913
RepublicCrypto,27633629228397271
Cypher Capital,27631343582444571
Nodeinfra,27629373772339868
H2O Nodes,27619833943410037
Gaucho,27617901044968317
MoveFuns DAO,27610290867973956
SenseiNode,27264260557667130
MIDL.dev,26612436948191625
Latitude.sh,26596229692777359
