address,tokens
0x6d00d52f94579e51308ae83841b5133e3a7e93b51fcd8cf338d766e3f0331026,2011048760966338
0x8dd8b23892be142c2ec4b7e1427584c97403e570cde4e6d9a81d2b220c884af5,2003549638893062
0x0324df1e27c4129a58d73851ae0e9366064dc666a73e747051e203694a4cb257,1922483809751088
0xc32f662cd9718f02d8a8e5628f8f642fa27cd9b5f457b406ed734901a4939e34,1922455253249754
0x9da88926fd4d773fd499fc41830a82fe9c9ff3508435e7a16b2d8f529e77cdda,1922170038197713
0xd89481a2f4ff5598f8a6e83e67f21dba6a0df56a1bc35b9c67a2de6dce166b30,1780224168024363
0x3eaf3ebc49555c705c34ec1ffe77404bdb7383b388476c36538b92b7b1b806c9,1722160114086914
0xc807d24a6ac70599cc9b72c649eb6b00c34a0e9c704447c44d75fade07213a26,1721339369655427
0x9bfd93ebaa1efd65515642942a607eeca53a0188c04c21ced646d2f0b9f551e8,1658451903554892
0x209154f6e735562ff13b963b91588039a162fa95f409c068f917f27b762dfff8,1648501928883140
0x4c7c21084620f9e55f50f292d1803e5fbcf55c6d850b24b5e64efef08d2aa428,1589445001649881
0xf05d2fe6618a3cb4258e94f2da24c1ee71ae4e7942b4f8b5836ad5267e59568f,1586491206182336
0x649127a4d1b26b4cf936f7b795917dbcb571c59c2926ae473fe4d9df3575790e,1566811341427826
0x8be2ba62bfd783e5fbff57a07acf2a9a95f4d234b3729fbfda9c63f3f42fb78f,1535390226774337
0x9a41af5c002f91dc29cb2843ab823e3d6cdaa6cc86e6331646a4f1328609a744,1528585324429700
0x3d654d35d558d6381fe6a0484d81c4fed128cd8adc1ca7a1482c297da80ee039,1525036531736125
0xb4a4f1ef8b0702d85547dc444571a473f736e1205a86db36dad13815ad9bbbf6,1524059016335608
0xef191e643c2ed2d103de4109a506e020f5dde818cbc1ffe5e4ee36328cd22e9b,1524039832736322
0x15d241369552ece871a16d865a4e9b96f5e6e6f8c7db5478e89af17845969c02,1521573577806563
0x189093e65faaea1d0c1c367b7c78b4d2ea569fc3d1e7d20b226eec0361b1a116,1521573483153764
0xa4a00989d8ecc6d116b2283503f58de94d7fc33fff9e28010868abeb70d7d051,1521356677793133
0x550fe3956e44112599b8410404e0977e74cc5bcb59a11b0706da734cd0f9beb2,1520608359817166
0x7425cde20dc18a8e5e169614c47c0e4435fd1b6c475efdefbdbbb73785d331e3,1520211873190190
0x29f3f84adbd1eba85bbbec33814924fddcdc9f51921d9cade0dd3b3fdf9170cd,1517669692833527
0x52b0fd0daaf4f24ddf389768bf24be0a291aabbbdae4ec7b46bc7ed7df41cbe9,1517650739727488
0x30952a7b88b02028e7c6c7209722cc047acaef85d3d303f375d8ea89fc6ba0c6,1517637073685571
0x06be5d9afa759b48140a69c737e9b066270146c7065455d04c2c76842c3e23d4,1517418486529439
0xb3254509d1cd652d6e1ca06fd37f3d20aaa42f7faeaf297577b85cf92d2f7462,1517386483327069
0x0a6eb54c274da96778a6702740a763f6aa7b02eef3d1efc2623d28289d185118,1517384228549058
0x4cc22e5d2e84794c3c672b0b34145898ee971a4ff042eabae23627547f6dac80,1517341964602869
