address,tokens,ip_address
Figment,302365799679149083,51.222.248.87
Blockdaemon,264671442089103250,208.91.107.169
Mysten-2,253761947391822038,136.244.64.220
Mysten-1,252194890344249936,45.63.91.154
P2P.ORG,214489214536805399,212.117.185.244
Triton One,202651034667258397,202.8.8.8
Luganodes,195471861980336766,93.115.25.174
Anchorage Digital-2,188392909102166642,136.243.55.238
Chorus One,183487327607433742,46.165.244.19
TrustedPoint,180637767086490957,45.250.253.74
ContributionDAO,157739670406744949,141.95.99.142
Blockscope.net,156005450382206376,15.235.82.231
StakingCabin,152043186310307501,54.64.235.237
Bware Labs,147639033357968778,141.95.34.55
mrgn,146072674249774519,141.98.216.164
Kiln,144681614134228922,57.128.73.31
Chainode Tech,142965172798328044,103.50.32.114
Overclock,142590388587346987,84.17.53.103
Everstake,142490000017603550,45.250.254.103
Artifact,139703577029464016,206.125.33.6
Dankuzone_w_DAIC,138919473245510951,37.252.184.226
Galaxy Digital,138825739378897788,52.215.11.218
Nelrann,138613558361071120,185.209.178.171
Ahoy Validator,138140556898265731,103.50.32.109
DSRV,136298661494133355,141.95.171.152
HashedPotatoes,134137785205681106,69.67.149.35
Nodes.Guru,118644252731680563,135.181.18.112
BartestneT,118630148808514709,45.250.253.76
Chainbase,118629973910435745,43.154.164.179
P-OPS Team,118624199691682642,185.8.104.19
Aftermath,118477585967496962,57.128.47.71
TPT,118459704060954129,161.97.131.71
Durian,114082543199857810,13.229.58.139
Persimmon,114070793822732481,35.74.25.246
Citadel.one,108761802178850875,141.94.137.186
Scale3Labs,108239217897195449,45.250.254.151
Cogent Crypto,95041717437621309,45.250.254.99
Coinbase Cloud,92177665291853966,3.249.94.146
BlockVision,65538553631981173,34.87.103.163
Staking Facilities,65237944462446878,5.199.170.77
OKXEarn,60090060506588984,43.207.255.138
ORBR,54931192178350703,78.141.245.48
stakefish,50186718901548213,147.75.199.7
Shinlabs,49879551021150074,43.130.123.214
Juicy Stake,48219649514528362,69.2.39.167
Ankr,47838217523255779,107.6.94.244
proofgroup,47012083588461320,207.53.234.207
KiligLab,46115290403326068,8.213.144.236
Allnodes,44879429541692906,169.155.45.15
Cypher Capital,44384625394700079,69.2.39.165
BiXinKelePool,42581292630317926,47.89.250.58
Staking Defense League,41986566253612289,188.214.129.144
n1stake,40039992124028950,173.231.17.194
Cosmostation,39522886047824597,172.255.251.44
StakeWithUs,38660344102049583,178.18.252.36
Staked,37391322842576715,54.195.211.175
Brightlystake,37360876185883546,139.84.155.177
BlockEden.xyz,37293740054379832,34.143.153.196
Peeranha,36354212491218791,45.250.253.92
SyncNode,36262865423670734,103.50.32.122
01node,36141392425099699,195.14.6.175
Swiss Staking,36114262398599971,82.220.39.51
Stardust Staking,36111187310645826,93.115.25.67
Imperator.co,36083668392080065,57.128.97.53
KingSuper,36069445771988888,139.84.139.8
Restake,36031530996852289,103.219.171.17
Neuler,36021504877464421,103.219.171.15
SynergyNodes,36014641148789988,194.48.168.246
Astro-Stakers,36014122933374807,195.189.96.115
B-Harvest,36011731442725538,198.13.34.226
ANodes,36007724106048237,8.218.16.91
[NODERS]TEAM x Criterion VC,35983685521882007,149.28.137.164
ONBUFF,35953117294047996,52.231.106.71
Chainflow,33009379610520712,185.8.104.18
Omnistake,32963909182284820,44.230.61.141
Anchorage Digital-1,31036011517031631,198.244.253.76
ZKValidator,30456850884554151,65.21.128.113
Stakely,29610925586784679,15.235.53.140
InfStones,28730727790374995,150.136.151.212
XPRV,28726312134385138,54.38.136.66
gumi,28331576537146469,13.230.215.202
Parasol,28329593126289300,43.130.125.249
Laine,28125166443193755,103.50.32.184
QuantNode,27901152733372312,103.50.32.129
HashKey Cloud,27900923867153376,52.77.43.187
Moonlet,27900697252879952,103.219.171.14
Node Guardians,27884167264918458,51.222.152.21
Stakin,27880307629497520,93.115.25.75
flipside,27877809105144823,198.178.224.97
NodeReal,27873527390699054,3.223.7.119
BLRD,27869608230290889,35.77.209.41
SpartanLabs,27835878050258932,5.199.170.96
TDMTech,27831933750424539,109.123.108.59
Staketab,27831187456176065,103.50.32.107
Forbole,27827742270848409,5.10.24.66
ComingChat,27821968058085912,45.32.11.180
Gaucho,27793539366251970,45.250.253.97
MoveFuns DAO,27788754202210918,135.181.228.230
Qredo,27788246229405389,65.108.111.57
H2O Nodes,27782821321097462,185.125.95.23
RepublicCrypto,27780508775404121,91.210.226.206
A41,27778139187954314,195.201.186.66
Nodeinfra,27756557561497629,34.80.99.216
SenseiNode,27600451365344191,69.67.148.48
MIDL.dev,26958155403035136,62.210.140.115
Latitude.sh,26740482891401901,103.219.168.185
