address,tokens
Figment,273395250633528859
Blockdaemon,248838307379703432
Mysten-2,238664022291631302
P2P.ORG,229279560712960221
Luganodes,211163316381385349
Triton One,200362481458875520
Anchorage Digital-2,187113957452997336
Chorus One,186903640558186995
TrustedPoint,178765297512374175
ContributionDAO,158363770434544613
Blockscope.net,154872089473949544
Mysten-1,154776754287253997
StakingCabin,154661297700395610
Bware Labs,146570163713689067
mrgn,143805236732544729
Kiln,143681701296363642
Everstake,142264151417187532
Overclock,141570306188998446
Chainode Tech,141547095064521474
Shinlabs,140751762216766110
Dankuzone_w_DAIC,137896421427384891
Galaxy Digital,137851348896071648
Artifact,137785187020535383
Nelrann,137655697037118652
Ahoy Validator,137186890361956125
DSRV,135448655434998116
HashedPotatoes,125901247546445209
Chainbase,117823745062559895
BartestneT,117778333417126023
P-OPS Team,117770755467578982
Nodes.Guru,117750059129009608
TPT,117661105397384071
Durian,113258643525533067
Persimmon,113245277385393790
Aftermath,107818527463209646
Citadel.one,107743532627014402
Scale3Labs,107504932482776762
Cogent Crypto,94395938391991151
Coinbase Cloud,91381047161836889
BlockVision,65560401547833441
Staking Facilities,65286573647806351
proofgroup,55724248197272707
ORBR,52694351732571882
Juicy Stake,47869331824699928
Ankr,46307329729666792
KiligLab,45813399706071784
stakefish,44975081170961198
Cypher Capital,44092474624981025
Allnodes,43849717317367782
OKXEarn,42564594095908065
BiXinKelePool,42473398812211892
Staking Defense League,41749210621644138
n1stake,39771118046982755
StakeWithUs,38349873627822261
Brightlystake,37093138505073829
BlockEden.xyz,37018527157714223
Staked,36995395880787097
Peeranha,36082594508708021
SyncNode,36064557082938927
01node,35928251215245519
Stardust Staking,35924815063803716
Swiss Staking,35892993729090750
ANodes,35880429722350384
ONBUFF,35829247767024761
B-Harvest,35818698365940332
KingSuper,35803706806778221
Imperator.co,35790989889150568
Restake,35779598936453007
SynergyNodes,35776437550655942
Neuler,35769719517487124
Astro-Stakers,35765600687002579
[NODERS]TEAM x Criterion VC,35753111587452668
Cosmostation,35481673030998376
Chainflow,32748254636491381
Omnistake,32709326916393069
Stakely,30966956363248638
Anchorage Digital-1,30889984513162872
ZKValidator,30009842753528979
XPRV,28521501969485838
InfStones,28175948669809218
Parasol,28145608070935506
gumi,28125921499166655
Laine,27930838384491347
Forbole,27731388578068444
Moonlet,27715205717782079
QuantNode,27691099174405219
SpartanLabs,27688658216676984
flipside,27678098030208826
Stakin,27677963944719812
HashQuark,27676508761470632
BLRD,27670319004564636
NodeReal,27664034505913462
Qredo,27658783586828743
TDMTech,27657065869000109
Staketab,27656426760136491
ComingChat,27630492641037732
A41,27609151283078797
Gaucho,27607105122536579
Nodeinfra,27593756497755057
Node Guardians,27592269891181063
H2O Nodes,27590728355202987
MoveFuns DAO,27588244698199684
RepublicCrypto,27466316487816405
SenseiNode,27393764199899405
MIDL.dev,26597318520584838
Latitude.sh,26565736539396023
