tokens,address
22568735760937,reynisfjara
22015385968707,Cosmostation
13623902342845,Electric
13507132477888,Chorus One
13355304196679,Figment
6939673704630,Inotel
4864158456440,Notional
4850781702920,Multiplex
4744006115831,Frog OSMO
4625787338276,SG-1
4591327041303,Imperator.co
4178147880408,CryptoCrew Validators ✅
4165241650069,"Frens (🤝,🤝)"
4120628200903,Sentinel dVPN
3945186823220,🐠stake.fish
3927245461831,01node
3856953276665,Citadel.one
3843628397467,BouBouNode
3812494971178,Zero Knowledge Validator (ZKV)
3734425781581,Allnodes
3718837679618,binary_holdings
3707910959651,PRYZM | Stake & Earn
3647840507921,Stakecito
3573953143086,Larry Engineer
3565754519194,wosmongton
3474723792131,Informal Systems
3322716225405,Chandra Station 
3238105049771,POSTHUMAN∞DVS
3218271653174,polkachu.com
3167360019037,DSRV
3108230925049,ShapeShift DAO
3048362018689, Lavender.Five Nodes 🐝
3037344525799,Peregrine
3002093297866,tree-frog
2938938061883,OmniFlix Network
2901104516357,Node Guardians
2824480500687,Parakeet
2712912687664,S16 Research Ventures
2683306587426,White Marlin Staking
2636005080034,0base.vc
2591145903325,Bro_n_Bro
2520425523001,Coinbase Cloud
2495986324193,iqlusion
2490536549436,Ledger by Figment
2466035111334,Forbole
2358059566284,B-Harvest
2350682284828,Provalidator
2307610032043,interchain.FM🥩
2244427891948,Cosmos Spaces ☮️💜⚛️
2231547362872,Stakewolle.com |100% Insurance
2213147048229,StakeLab
2190757864162,ECO Stake 🌱
2173678494772,Crypto Assassin
2152730785058,#decentralizehk - DHK dao
2126162362782,Nocturnal Labs
2068155501309,Crosnest
2009494968244,Smart Stake 📈📊
1973708086082,nonce community
1924840479111,jabbey
1832390820552,Golden Ratio Staking
1823516286036,Swiss Staking
1794472782111,Cosmology
1715595634624,WhisperNode 🤐
1715052374808,Manythings
1710062531481,Stakely.io
1655108997002,Hathor Node
1648202175274,Klub Staking
1644124728561,strangelove-ventures
1575500305584,Leonoor's Cryptoman
1532801831778,Ping
1521120081045,ChainLayer
1508161235124,KDF
1505271928231,binance staking
1420565146499,Silk Nodes
1406013645299, AutoStake 🛡️ Slash Protected
1390521834917,Interbloc
1388287649318,StakeWithUs
1385924781968,[ block pane ]
1355816572448,Ethereal Ventures
1331127280936,Interop
1327240885211,Blockdaemon
1124871179945,The_Cybernetics
1123639031702,nonce classic
1097885344562,Chihuahua
1029843867434,commercio.network
1015543317060,PRO Delegators
1007238575591,Meria
967700284674,DAO DAO
958047279486,blockscape
915214527788,danku_zone w/ DAIC
903071151012,Chill Validation
884259316274,Chainflow
882104379142,Witval
860357977287,[Beehive]🇰🇷
856059640969,Simply Staking
852774038448,Interstellar Lounge 🍸
815530650730,🇨🇭 Vortex.live 🟢
815136715605,"Stargaze.zone (✨,🔭)"
807541408636,SmartNodes
756084101685,KalpaTech
745437247441,Oni ⛩️
730317813803,a41
727336330682,Tessellated
700278842315,in3s.com
689558419666,NosNode🔮
672091357443,validator.network
659657120651,AUDIT.one
644367575389,Tedcrypto.io 🧸 | TedLotto
631894014452,FreshSTAKING
630902476370,SpectrumX
624194917359,Cypher Core
617372044258,Uncle Ed
596062898901,Gelotto 🛡 Slash Protected
594746136273,stake.systems | autocompound
543576980251,Zenscape
520365829382,syncnode
498733848516,Bored Ape Server
462143240857,CrowdControl
451243943429,Astroquirks | Profit Sharing 🤑 💰
449135766359,Merkan
406280685223,ushakov
396694949493,Active Nodes
392873927505,Levana 🐉 Powered by Cros Nest
380600567245,Kintsugi Nodes
376610362273,kooltek68
373642229813,GATA DAO
320089811243,defiantlabs
317272799008,ztake.org
298181332523,Trust Nodes
290388724876,Everstake
287787336880,Obi
286371531974,Quebec
275835479641,dimi 🦙
273362869364,Dora Factory
265519367504,Komikuri
255866100086,TaxiStake
254776234779,16psyche
252533332421,DACM
239090265540,coinhall.org
238006444252,Bi23 Labs
235801291350,Oldcat
232886067596,artifact
232435358699,Validatus
227654690005,AlphaNodes.OSMO
226618679094,Coverlet
225646705206,StakeThat - autorestake
225037181939,Secure Secrets
219359796296,Coinpayu
217330936687,DELIGHT
185267620642,Staking Fund
