tokens,address
22568041243177,reynisfjara
22532266545876,Cosmostation
15353946576768,Chorus One
14024492966278,Figment
13642313636899,Electric
6951668704249,Inotel
4851219046240,Multiplex
4753189145702,Frog OSMO
4695947224423,Informal Systems
4643045532126,Imperator.co
4606095439670,SG-1
4504433742624,🐠stake.fish
4335832232953,CryptoCrew Validators ✅
4148262910754,"Frens (🤝,🤝)"
4138236691613,01node
4070120058494,Sentinel dVPN
3939337187159,BouBouNode
3929459132715,Allnodes
3843569766031,Citadel.one
3824255928390,binary_holdings
3812978385603,Zero Knowledge Validator (ZKV)
3707546184663,PRYZM | Stake & Earn
3706699974656,Stakecito
3564421131389,wosmongton
3539362796717,Larry Engineer
3429984472341,polkachu.com
3334917939640,Chandra Station 
3288316053837,POSTHUMAN∞DVS
3202984668508,DSRV
3172043316646, Lavender.Five Nodes 🐝
3105003612384,ShapeShift DAO
3037424397516,Peregrine
3002058983819,tree-frog
3001067145676,OmniFlix Network
2915765216856,Node Guardians
2824460159905,Parakeet
2760849189940,S16 Research Ventures
2685568570485,White Marlin Staking
2660933263578,Bro_n_Bro
2612044971378,0base.vc
2500361324060,Coinbase Cloud
2495830952763,Ledger by Figment
2488165985051,Forbole
2414398373428,Cosmos Spaces ☮️💜⚛️
2354483211939,Provalidator
2317125585025,B-Harvest
2304199769021,interchain.FM🥩
2272312954900,Stakewolle.com |100% Insurance
2247810404525,Crypto Assassin
2213664916442,ECO Stake 🌱
2206250941520,StakeLab
2126236720132,Nocturnal Labs
2116345879381,#decentralizehk - DHK dao
2116061270614,Crosnest
2085177144292,iqlusion
2064572533264,Smart Stake 📈📊
1979203221452,Swiss Staking
1978176480024,nonce community
1968035306919,Interstellar Lounge 🍸
1959846935509,jabbey
1864381775658,Golden Ratio Staking
1794895888682,Cosmology
1771152710074,WhisperNode 🤐
1749346129844,Hathor Node
1720155074230,Stakely.io
1719392836291,Manythings
1647664172192,Klub Staking
1619594198411,strangelove-ventures
1606196443848,Leonoor's Cryptoman
1535105914081,Ping
1522516662304,ChainLayer
1508095026131,KDF
1505153767444,binance staking
1467335231606,a41
1458428252987,Silk Nodes
1452135322435, AutoStake 🛡️ Slash Protected
1436860451510,Interbloc
1429884107185,StakeWithUs
1378987237369,[ block pane ]
1373154383114,Atomic Nodes
1366260713068,Ethereal Ventures
1339309287749,Interop
1322580843902,Blockdaemon
1134430474461,The_Cybernetics
1124148436027,nonce classic
1098462628581,Chihuahua
1060738568975,PRO Delegators
1008491689620,Meria
998983511173,commercio.network
980502841423,Witval
957672865868,blockscape
938775781865,danku_zone w/ DAIC
911830928330,Chainflow
885915258679,Simply Staking
879123922585,Chill Validation
856012765796,[Beehive]🇰🇷
816512782275,"Stargaze.zone (✨,🔭)"
812786273223,🇨🇭 Vortex.live 🟢
801360484286,SmartNodes
752131771072,KalpaTech
751323070063,DAO DAO
746879832954,Oni ⛩️
739456710342,in3s.com
727164555609,Tessellated
683458650432,NosNode🔮
671114024989,validator.network
661599013786,AUDIT.one
648694737993,Tedcrypto.io 🧸 | TedLotto
631176348099,SpectrumX
629802325071,FreshSTAKING
627278688842,Cypher Core
614465945676,Uncle Ed
598730799946,Gelotto 🛡 Slash Protected
559108518478,stake.systems | autocompound
539830515491,Zenscape
519570422819,syncnode
500313850878,Bored Ape Server
460939250677,CrowdControl
452032770615,Merkan
451557863026,Astroquirks | Profit Sharing 🤑 💰
406082235068,ushakov
400327535702,Levana 🐉 Powered by Cros Nest
396010942349,Active Nodes
380554591336,Kintsugi Nodes
377252696747,kooltek68
375082065787,GATA DAO
320075749666,defiantlabs
317202245395,ztake.org
313016344333,Everstake
305082421722,Trust Nodes
287594822535,Obi
286391092484,Quebec
274928679742,dimi 🦙
273369467390,Dora Factory
265551094370,Komikuri
257352126629,TaxiStake
254183155599,16psyche
251718731237,DACM
238295169997,Bi23 Labs
238216461926,coinhall.org
235684203375,Oldcat
232372134226,Validatus
232069775529,artifact
226915914269,Coverlet
226902217684,AlphaNodes.OSMO
223968830623,StakeThat - autorestake
223579520108,Secure Secrets
219573782288,Coinpayu
217180795025,DELIGHT
197121660641,Mendel
