tokens,address
22423739620225,reynisfjara
20857639958069,Cosmostation
13506624164012,Electric
12743271337262,Chorus One
11741611290458,Figment
6194154276788,Inotel
5309009848380,SG-1
4686415689041,Frog OSMO
4481431824491,"Frens (🤝,🤝)"
4284548199650,🐠stake.fish
4256423332274,BouBouNode
4243727116083,Sentinel dVPN
4141941662989,Notional
4042177483706,Imperator.co
4032741307665,polkachu.com
3830383403271,01node
3800752839479,Zero Knowledge Validator (ZKV)
3769427283742,Citadel.one
3643490591693,Chandra Station 
3606366157543,wosmongton
3531209885965,Larry Engineer
3517181317358,binary_holdings
3484641721962,Allnodes
3417528735104,Informal Systems
3405149839092,Stakecito
3376763011806,PRYZM | Stake & Earn
3075705877813,ShapeShift DAO
3035809218132,Peregrine
3002461408248,tree-frog
2989591684792,OmniFlix Network
2912183513766,DSRV
2852002640042,Node Guardians
2826662836950,Parakeet
2826263607099,POSTHUMAN∞DVS
2749411557767,0base.vc
2677814292781,White Marlin Staking
2527908578111,Ledger by Figment
2473003384132,CryptoCrew Validators ✅
2453401337353,iqlusion
2403113985220,B-Harvest
2385249104060,Provalidator
2370648491876,S16 Research Ventures
2332980186812,#decentralizehk - DHK dao
2327373587602,interchain.FM🥩
2255869719590,StakeLab
2243635870102,Bro_n_Bro
2235373577616, Lavender.Five Nodes 🐝
2160439264003,Forbole
2117745791642,ECO Stake 🌱
2107614996528,Nocturnal Labs
2043711568994,Cosmos Spaces ☮️💜⚛️
1994533230510,Stakewolle.com |100% Insurance
1976165239287,nonce community
1812715674460,Cosmology
1787922579942,Swiss Staking
1787364769022,Blockdaemon
1782669244385,Crosnest
1753830428536,strangelove-ventures
1717697660661,Manythings
1713435954133,jabbey
1707058255166,Klub Staking
1691727267228,Smart Stake 📈📊 Analytics Hub
1671727725205,Coinbase Cloud
1663059780709,Crypto Assassin
1597402903668,Golden Ratio Staking
1557018693438,ChainLayer
1551790988065,Ping
1545937739507,   WhisperNode🤐
1511626086764,KDF
1503484542257,binance staking
1418130216923,Atomic Nodes
1388218191078,[ block pane ]
1363914436180,Ethereal Ventures
1344269997989,danku_zone w/ DAIC
1269343495364,commercio.network
1204825231154,Hathor Node
1184537670372,Leonoor's Cryptoman
1181109902077,Silk Nodes
1129309876412,Chihuahua
1123720260449,nonce classic
1108466270129,Stakely.io
1092965347388, AutoStake 🛡️ Slash Protected
1063170557130,StakeWithUs
1011868014115,Interbloc
1007636201602,The_Cybernetics
988265291050,Meria
967031871535,Multiplex
951539795445,blockscape
901814125391,SmartNodes
898639073093,Chill Validation
893031780395,Interop
891886534260,Chainflow
882669867621,🇨🇭 Vortex.live 🟢
849343715136,Witval
836985963722,[Beehive]🇰🇷
834233382759,PRO Delegators
828953996083,"Stargaze.zone (✨,🔭)"
827837753766,Interstellar 🍸
827788967293,Oni ⛩️
820564575678,DAO DAO
783640349912,KalpaTech
743213131945,Tessellated
689289029253,NosNode🔮
685439027202,AUDIT.one
651116944970,Simply Staking
627788856568,SpectrumX
623667869778,Cypher Core
613570663201,Uncle Ed
611571208537,in3s.com
605565104463,stake.systems | autocompound
601993593916,FreshSTAKING
600348416230,Zenscape
579938008601,Tedcrypto.io 🧸 | TedLotto
546130725192,syncnode
533253085487,Gelotto 🛡 Slash Protected
500645337117,Bored Ape Server
480645690244,Astroquirks | Profit Sharing 🤑 💰
473656975512,CrowdControl
461892524856,validator.network
445107100208,Merkan
435906704774,ushakov
421124251814,Active Nodes
404727505873,GATA DAO
404664668098,Kintsugi Nodes
377685505498,kooltek68
349646470411,Levana 🐉 Powered by Cros Nest
318292181912,ztake.org
308825389891,defiantlabs
295871313580,dimi 🦙
292326314342,Obi
285754729467,Quebec
273274582769,Dora Factory
266073556255,Komikuri
263638005037,16psyche
258160025102,Everstake
258017367059,Secure Secrets
256792444084,TaxiStake
246297703618,StakeThat - autorestake
243655931192,Bi23 Labs
240722654840,artifact
239125435373,Oldcat
236633831910,Coverlet
234828740282,Validatus
234178941738,AlphaNodes.OSMO
231318091490,coinhall.org
228089396723,Coinpayu
226423387429,a41
224643471317,DACM
218065277419,DELIGHT
209085781378,Staking Fund
