tokens,address
22422724956221,reynisfjara
21334184398868,Cosmostation
13503793953856,Chorus One
13497996935722,Electric
11833678948676,Figment
6199862587485,Inotel
5454665617582,SG-1
4688440024234,Frog OSMO
4550649217076,"Frens (🤝,🤝)"
4448218282593,BouBouNode
4323951236513,🐠stake.fish
4273237095639,Sentinel dVPN
4145404534007,Notional
4060966880348,Imperator.co
4033258703628,polkachu.com
3855932580408,Chandra Station 
3853502565710,01node
3832087391986,Citadel.one
3800357161368,Zero Knowledge Validator (ZKV)
3633375479156,wosmongton
3542362536021,Larry Engineer
3529297074460,binary_holdings
3483982913475,Allnodes
3424555854754,Informal Systems
3377747455869,PRYZM | Stake & Earn
3257021240034,Stakecito
3036217147083,Peregrine
3026076905018,OmniFlix Network
3002578679175,tree-frog
2946460928041,ShapeShift DAO
2911794369298,DSRV
2852413427892,Node Guardians
2837272490454,POSTHUMAN∞DVS
2826851975585,Parakeet
2769134758575,0base.vc
2679190858598,White Marlin Staking
2550601049017,Ledger by Figment
2484181925679,CryptoCrew Validators ✅
2478983370718,iqlusion
2430026051531,B-Harvest
2429412330577,#decentralizehk - DHK dao
2398526038268,Provalidator
2368909144332,S16 Research Ventures
2317374118407,interchain.FM🥩
2266550355756,StakeLab
2244905577261,Bro_n_Bro
2237200117357, Lavender.Five Nodes 🐝
2183795728455,Forbole
2152635554274,ECO Stake 🌱
2109122870751,Nocturnal Labs
2053004445951,Cosmos Spaces ☮️💜⚛️
2009732477263,Stakewolle.com |100% Insurance
1974980137054,nonce community
1815719326594,Cosmology
1809087209175,Blockdaemon
1804086794633,Swiss Staking
1796067756378,Crosnest
1767235945676,strangelove-ventures
1719738497133,jabbey
1719429255766,Manythings
1703949647806,Coinbase Cloud
1687492801093,Klub Staking
1683234615810,Smart Stake 📈📊 Analytics Hub
1660488050045,Crypto Assassin
1599013582556,Golden Ratio Staking
1562976563914,   WhisperNode🤐
1561927450552,ChainLayer
1528505788651,Ping
1511880106321,KDF
1503528110116,binance staking
1395257476417,danku_zone w/ DAIC
1389617633505,[ block pane ]
1382600538206,Atomic Nodes
1364091688129,Ethereal Ventures
1326477611447,commercio.network
1238120804917,Leonoor's Cryptoman
1203730271683,Hathor Node
1179723991087,Silk Nodes
1129557038048,Chihuahua
1123945279966,nonce classic
1109866385926,Stakely.io
1097870778474, AutoStake 🛡️ Slash Protected
1064242970876,StakeWithUs
1010318660845,Interbloc
995849950053,Chill Validation
993046180083,PRO Delegators
990861143248,The_Cybernetics
983465350562,Meria
967122445611,Multiplex
952626385238,blockscape
917590278787,SmartNodes
907137085884,🇨🇭 Vortex.live 🟢
895889123548,Chainflow
890250715191,Interop
850500202814,Witval
845001733312,[Beehive]🇰🇷
837529756135,"Stargaze.zone (✨,🔭)"
834113500506,Oni ⛩️
826982867245,Interstellar 🍸
812331879320,DAO DAO
791162399392,KalpaTech
744405661828,Tessellated
691212766591,AUDIT.one
685264077166,NosNode🔮
653485971633,Simply Staking
625675262345,Cypher Core
623846920374,Zenscape
614613932906,in3s.com
614586059869,Uncle Ed
611753629002,stake.systems | autocompound
602592046993,FreshSTAKING
601240995494,SpectrumX
579481594702,Tedcrypto.io 🧸 | TedLotto
556373563588,syncnode
530048074843,Gelotto 🛡 Slash Protected
501125885789,Bored Ape Server
481137649286,Astroquirks | Profit Sharing 🤑 💰
478453466568,CrowdControl
468895124411,validator.network
446457881419,Merkan
437923400190,ushakov
426145190298,Active Nodes
406982207214,Kintsugi Nodes
403850750031,GATA DAO
379354744840,kooltek68
349397164409,Levana 🐉 Powered by Cros Nest
318670580859,ztake.org
309332968475,defiantlabs
300907552891,dimi 🦙
297217277255,Obi
273272230824,Dora Factory
271098381811,16psyche
269385429280,Secure Secrets
266401453442,Komikuri
258382862339,TaxiStake
257957662534,Everstake
251926597374,StakeThat - autorestake
243849748191,artifact
241506099679,Oldcat
237133169651,AlphaNodes.OSMO
236724009972,Coverlet
236088320170,Validatus
231844921275,coinhall.org
228087036196,Coinpayu
225721349090,Quebec
225401776106,DACM
224746411330,a41
219084649764,DELIGHT
210445078188,Staking Fund
61755181391,SkyNet | Validators
