address,tokens
Luganodes,362366710
Binance Node,359908272
Web3Nodes Validator 🌎 0% fee,298439269
Allnodes ⚡️ 0% fee,223092400
Synclub,196609152
Coinbase Cloud,194412992
Anonymous 93,182680282
Vault Staking,164211091
Twinstake,155662044
Anonymous 94,126370668
Figment,106202164
Stakin,100631433
Anonymous 91,78470920
Anonymous 92,72962423
Kiln x Ownest 🔸 Pro Staking 🔸,67070611
Republic Crypto / Source,66413421
Blockdaemon,54235201
Staked,51855981
SelfLiquidity,50979096
Matic Fans,50632968
Everstake 0% fee,43626590
Staking4all - 0% fee,41144866
Girnaar Nodes,37009730
Upbit Staking,31880001
Infosys,20880971
bountyblok 0% fee,19758961
Supermoon,18735223
Witval,18372189
Smart Stake,17391308
Prometheus Pool,16370809
StakePool,15824681
Worldpay from FIS,14821593
HashQuark,14727331
InfStones,14395112
Bware Labs,13573859
Matrix Stake,13527938
kytzu,13415696
Abyss Finance 🔥 0% fee,13176808
algo | stake,11507979
Newroad Network,11170849
Shard Labs,10873247
🐠 stake.fish,10427918
DSRV,10341029
Stake Capital,10000692
Blue Ocean,9455924
Meria,8603897
The Abyss (0% commission),7443717
Vader73 - 0% commission for life,6806077
Sakura Foundation,6723344
Fahrenheit ❄️ 0%,6719943
Making.cash | Long term fee 0%,5652288
Deutsche Telekom,5348837
PolygonGo,5339815
Chorus One,5321991
SolidStake,5145973
Valis Labs,4964348
Perfect Stake 🥩,4658854
WolfEdge Capital,4099563
Nobi,4063757
EMC2 Node,3727773
A41,3401086
Chainflow,3329544
ANON LowFee,3213000
CheckBit,2565964
Rasputin,2507486
VC Capital,2394088
FreshSTAKING,2367498
Stake.Works,2334438
Proton Gaming,2294164
Data Nexus,2074125
Streamr,1719600
Deepheat,1662482
Azuki Validator,1650536
StakeBaby,1588297
MCLB & fBOMB,1553687
Coinstash,1466005
Tavis Digital,1413930
AnkrValidator,1328924
DeFiMatic,1288271
BCW Technologies,1155837
PathrockNetwork,1099497
Atlas Staking,1084147
Zee Prime Labs,1047644
Tessellated,1032592
StakeCraft,1031028
BLRD,1023662
Wetez,995255
Blocks United,990989
Blockchain Superheroes,917901
Cryptonomicon,612155
MyCointainer.com,597683
Mind Heart Soul,485762
Masternode24.de,420275
Northstake,378084
Torus Validator,373251
Galacticans,239809
stake.new,232018
Anonymous 112,143657
P2P.org,108221
Blockops,79202
NEOPIN,30002
Validatrium,16842
NEXON BLOCK,16719
Google Cloud,11868
Mantra DAO,1
