address,tokens
Luganodes,361559668
Binance Node,359755794
Twinstake,270507024
Web3Nodes Validator 🌎 0% fee,264605790
Allnodes ⚡️ 0% fee,222995085
Coinbase Cloud,206039278
Synclub,196609152
Anonymous 93,182680282
Vault Staking,129244456
Anonymous 94,126370668
Figment,108171775
Stakin,100545736
Kiln x Ownest 🔸 Pro Staking 🔸,69300223
Republic Crypto / Source,66418272
Blockdaemon,63077287
Anonymous 91,58573643
Staked,52378739
Matic Fans,50627612
SelfLiquidity,50619276
Staking4all - 0% fee,40915767
Everstake 0% fee,38049613
Upbit Staking,37480001
Girnaar Nodes,36543543
Infosys,20911066
Anonymous 92,20130172
bountyblok 0% fee,19788723
Supermoon,18791410
Witval,18372189
Smart Stake,17343876
Prometheus Pool,16246794
StakePool,15875215
The Abyss (0% commission),14925584
Worldpay from FIS,14821593
InfStones,14801607
HashQuark,14272316
Bware Labs,13574104
Abyss Finance 🔥 0% fee,13284863
Matrix Stake,13243890
kytzu,12447894
Shard Labs,12172915
DSRV,11654377
Newroad Network,11118124
🐠 stake.fish,10356560
Stake Capital,10000692
Blue Ocean,9127211
Meria,8669023
Vader73 - 0% commission for life,6805371
Fahrenheit ❄️ 0%,6774239
Sakura Foundation,6749763
Making.cash | Long term fee 0%,5629978
Chorus One,5355593
PolygonGo,5352554
SolidStake,5145973
Perfect Stake 🥩,4978929
Valis Labs,4966825
Deutsche Telekom,4901898
algo | stake,4263092
WolfEdge Capital,4088226
Nobi,4070596
EMC2 Node,3780317
A41,3416506
Chainflow,3288178
ANON LowFee,3194625
CheckBit,2852199
Stake.Works,2415789
VC Capital,2400488
Rasputin,2388110
FreshSTAKING,2367498
Proton Gaming,2294164
Data Nexus,2082562
Streamr,1714868
Deepheat,1662482
Azuki Validator,1626461
StakeBaby,1610407
MCLB & fBOMB,1540471
Coinstash,1454641
Tavis Digital,1441352
AnkrValidator,1298159
DeFiMatic,1278868
PathrockNetwork,1223720
BCW Technologies,1149137
Tessellated,1103501
Atlas Staking,1059663
StakeCraft,1031028
BLRD,1026046
Blocks United,948841
Blockchain Superheroes,904022
Wetez,900976
MyCointainer.com,618132
Cryptonomicon,610170
P2P.org,603898
Mind Heart Soul,457191
Masternode24.de,418607
Northstake,378532
Torus Validator,373251
Galacticans,239809
stake.new,232388
Anonymous 112,134756
Blockops,79002
NEOPIN,30002
Validatrium,20822
Google Cloud,11868
Mantra DAO,1
Anonymous 165,1
