tokens,address
22610795995717,Cosmostation
21298444443739,reynisfjara
15325658572363,Chorus One
14292389604427,Figment
13697364416837,Electric
6953914614095,Inotel
4859752476510,Multiplex
4837415318668,Imperator.co
4761463638011,Frog OSMO
4682241841907,Informal Systems
4641251668833,🐠stake.fish
4565545643967,"Frens (🤝,🤝)"
4548788713606,SG-1
4403851066579,CryptoCrew Validators ✅
4247232912775,Stakecito
4212695511547,Sentinel dVPN
4042026700752,PRYZM | Stake & Earn
3921492611653,01node
3917654286929,Citadel.one
3850379440963,BouBouNode
3812320138020,Zero Knowledge Validator (ZKV)
3804363312448,binary_holdings
3748426826892,Allnodes
3593014913475,Larry Engineer
3551632249050,wosmongton
3363738483754,POSTHUMAN∞DVS
3270833233246,polkachu.com
3227130656333, Lavender.Five Nodes 🐝
3207441380967,DSRV
3140584618973,ShapeShift DAO
3114828833646,Chandra Station 
3035298404274,Peregrine
3002193867859,tree-frog
2961093584239,Node Guardians
2921727921449,OmniFlix Network
2824528097696,Parakeet
2772471158659,S16 Research Ventures
2689495514038,White Marlin Staking
2506579321052,Coinbase Cloud
2502483992497,Ledger by Figment
2501579768630,0base.vc
2492183677374,B-Harvest
2478903118625,interchain.FM🥩
2473131598418,Forbole
2464335384705,Cosmos Spaces ☮️💜⚛️
2418039074574,StakeLab
2398832068947,Swiss Staking
2358325593110,Provalidator
2298804508618,Bro_n_Bro
2284115926123,Crypto Assassin
2242609869184,ECO Stake 🌱
2187191019148,iqlusion
2129259932121,Nocturnal Labs
2127041552366,Crosnest
2101986660644,Smart Stake 📈📊
2006217445380,#decentralizehk - DHK dao
1976336406099,Interstellar Lounge 🍸
1971293476364,nonce community
1960502736738,jabbey
1919228649636,Stakewolle.com |100% Insurance
1848598624083,Cosmology
1767193463708,Hathor Node
1736631039647,Stakely.io
1732473750049,Ping
1728273401188,Manythings
1726889171521,WhisperNode 🤐
1723881553102,Golden Ratio Staking
1631922724887,Klub Staking
1619890131253,Leonoor's Cryptoman
1615534169241,strangelove-ventures
1525812359755,ChainLayer
1522699651677,Interbloc
1509698128377, AutoStake 🛡️ Slash Protected
1508094136912,KDF
1503813642341,binance staking
1466719134839,a41
1461512339950,Silk Nodes
1459751042377,StakeWithUs
1438488474882,Chihuahua
1392659046070,Atomic Nodes
1382821008655,[ block pane ]
1366175039196,Ethereal Ventures
1348301566454,Interop
1161796322632,The_Cybernetics
1123481979894,nonce classic
1088554944841,PRO Delegators
1012583505587,Meria
985230733828,Witval
978838393456,Blockdaemon
969705530344,blockscape
962354994535,commercio.network
929608568421,Chainflow
920933836094,danku_zone w/ DAIC
891976957593,Simply Staking
880075369836,Chill Validation
819560532695,"Stargaze.zone (✨,🔭)"
798097652511,SmartNodes
797504965489,🇨🇭 Vortex.live 🟢
764576393421,DAO DAO
754681041566,KalpaTech
747816240829,in3s.com
733660175335,Oni ⛩️
727356521379,Tessellated
711532465313,[Beehive]🇰🇷
698137343539,Tedcrypto.io 🧸 | TedLotto
687797197453,NosNode🔮
671446780994,Levana 🐉 Powered by Cros Nest
665192734591,validator.network
626084223135,FreshSTAKING
625697813507,Cypher Core
625333567095,SpectrumX
617542847560,Uncle Ed
564223927824,stake.systems | autocompound
556100566790,AUDIT.one
529565327054,Zenscape
523164364718,Gelotto 🛡 Slash Protected
521576481541,syncnode
502789617176,Bored Ape Server
457791456954,CrowdControl
455220976764,Merkan
451758302891,Astroquirks | Profit Sharing 🤑 💰
417168316769,Everstake
405366975645,ushakov
388447894428,Active Nodes
379382240695,Kintsugi Nodes
376380451435,kooltek68
375432266914,GATA DAO
321092280724,Trust Nodes
320300605401,defiantlabs
319468572192,ztake.org
298032273663,Quebec
284839082885,Obi
274423468462,Dora Factory
271773598625,dimi 🦙
266419587448,Komikuri
258541266094,TaxiStake
254210723239,DACM
248102185242,16psyche
239188840584,coinhall.org
238082767161,Bi23 Labs
234444190058,Oldcat
232697874433,Validatus
227238404802,Coverlet
227029553910,artifact
225461151693,AlphaNodes.OSMO
220927642277,StakeThat - autorestake
220434089553,Coinpayu
218154915223,Secure Secrets
216405721361,DELIGHT
210418114590,Mendel
