tokens,address
22422588186582,reynisfjara
21145016709981,Cosmostation
13586313153594,Chorus One
13484867755989,Electric
11848599152244,Figment
6220814171929,Inotel
5449858235239,SG-1
4688780142096,Frog OSMO
4583089918798,"Frens (🤝,🤝)"
4519861310384,BouBouNode
4420422222217,🐠stake.fish
4285960590991,Sentinel dVPN
4159386866926,Notional
4026990752710,polkachu.com
3958993804322,Imperator.co
3925049163886,Chandra Station 
3851715125777,01node
3799052836416,Zero Knowledge Validator (ZKV)
3776696546715,Citadel.one
3598242408505,wosmongton
3549500854002,Larry Engineer
3530217194659,binary_holdings
3450602227957,Allnodes
3429194543364,Informal Systems
3375314204916,PRYZM | Stake & Earn
3250349344004,Stakecito
3037771140913,OmniFlix Network
3036368516141,Peregrine
3002621674272,tree-frog
2946122216577,ShapeShift DAO
2911682572583,DSRV
2850652962543,Node Guardians
2830596998995,POSTHUMAN∞DVS
2826180690844,Parakeet
2791764636821,0base.vc
2666609494499,White Marlin Staking
2515967849491,Ledger by Figment
2488385073209,iqlusion
2478291735928,CryptoCrew Validators ✅
2451088590969,#decentralizehk - DHK dao
2441673720138,B-Harvest
2401164919853,Provalidator
2368230220677,S16 Research Ventures
2252447826100,StakeLab
2239037444080,Bro_n_Bro
2232811207160, Lavender.Five Nodes 🐝
2210311456737,interchain.FM🥩
2190862544745,Forbole
2154335877975,ECO Stake 🌱
2108818702819,Nocturnal Labs
2055663791558,Cosmos Spaces ☮️💜⚛️
2014743477241,Stakewolle.com |100% Insurance
1974383880532,nonce community
1821357697215,Blockdaemon
1795885758991,Crosnest
1786715505620,Swiss Staking
1741506784345,strangelove-ventures
1720735057685,jabbey
1719963030261,Manythings
1718770839393,Coinbase Cloud
1693795429699,Klub Staking
1692061132298,Cosmology
1683881325201,Smart Stake 📈📊 Analytics Hub
1658888955434,Crypto Assassin
1618973418561,danku_zone w/ DAIC
1597018034132,Golden Ratio Staking
1569582019195,   WhisperNode🤐
1563900311653,ChainLayer
1529449772903,Ping
1509138596591,KDF
1503586146527,binance staking
1389901830379,Atomic Nodes
1356824917051,Ethereal Ventures
1348416381641,commercio.network
1264583575584,[ block pane ]
1238703054834,Leonoor's Cryptoman
1203306263605,Hathor Node
1178866914627,Silk Nodes
1133622688130,Chihuahua
1124035059330,nonce classic
1104303135655,Stakely.io
1095865815712, AutoStake 🛡️ Slash Protected
1063695913528,StakeWithUs
1009766672617,Interbloc
984884342927,PRO Delegators
982885815872,Meria
967137489394,Multiplex
955291849667,The_Cybernetics
951722365730,blockscape
922140585632,🇨🇭 Vortex.live 🟢
921026188028,SmartNodes
897590486701,Chainflow
889259076798,Interop
875596417534,Chill Validation
850744853624,Witval
843479922349,[Beehive]🇰🇷
838752145083,Oni ⛩️
827017188032,Interstellar 🍸
811282814688,DAO DAO
798908088519,KalpaTech
744612740840,Tessellated
715571273253,"Stargaze.zone (✨,🔭)"
693972700624,AUDIT.one
685592837662,NosNode🔮
681126061907,Simply Staking
633442038318,Zenscape
626015229445,Cypher Core
615990448547,in3s.com
614942637362,Uncle Ed
614470644137,stake.systems | autocompound
601602542241,FreshSTAKING
601062405992,SpectrumX
578990449674,Tedcrypto.io 🧸 | TedLotto
556010885975,syncnode
531348868042,Gelotto 🛡 Slash Protected
501225583935,Bored Ape Server
481267638403,Astroquirks | Profit Sharing 🤑 💰
480350280350,CrowdControl
470581490974,validator.network
447143680224,Merkan
438798615986,ushakov
430156853614,Active Nodes
407592701432,Kintsugi Nodes
401683431328,GATA DAO
379518998220,kooltek68
343740973545,Levana 🐉 Powered by Cros Nest
318813940064,ztake.org
309495512981,defiantlabs
302983633955,dimi 🦙
297545857299,Obi
273270156505,Dora Factory
273047276966,Secure Secrets
271653601227,16psyche
266535333195,Komikuri
259293316071,TaxiStake
257944569948,Everstake
254008205486,StakeThat - autorestake
244952848923,artifact
242339768864,Oldcat
238344534950,AlphaNodes.OSMO
236922170275,Coverlet
236426556121,Validatus
232952063258,coinhall.org
228084785294,Coinpayu
226035873124,DACM
224644636850,a41
218442186134,DELIGHT
215713819785,Quebec
214853637023,Staking Fund
36247576160,SkyNet | Validators
