address,tokens
Figment,274883967915294542
Mysten-2,237149502345968821
Blockdaemon,235452984993610820
P2P.ORG,229232801809884287
Luganodes,214071353534172861
Triton One,199705447773117481
Anchorage Digital-2,186428330789558418
Chorus One,185023255790209868
TestnetPride,178088670980099093
Mysten-1,164080011959512097
ContributionDAO,160150739046149932
Kiln,154523258239502131
Blockscope.net,154294534386957917
StakingCabin,154091035194972313
Bware Labs,147506863350354321
mrgn,144530561295095012
Overclock,143771790406354960
Chainode Tech,143749687284209296
Everstake,142879228891802263
Shinlabs,141003858188344264
Dankuzone_w_DAIC,138766441702082152
DSRV,138699801870805278
Galaxy Digital,138568902766933970
Artifact,138533023893450522
Nelrann,138486188286869411
Ahoy Validator,138188532009141568
HashedPotatoes,131207672376107605
TPT,118223882487084374
Chainbase,118200348101385149
BartestneT,118141990993967058
Nodes.Guru,118133677543533218
P-OPS Team,118107621647337862
Durian,112841412622577070
Persimmon,112830967583273846
Aftermath,108221109290759243
Citadel.one,107924665922673656
Scale3Labs,107740455101873571
Cogent Crypto,107739225115321697
Coinbase Cloud,89517913295674886
BlockVision,67871113639946752
Staking Facilities,65573392841924918
Staked,58896257068019886
proofgroup,56044852150450102
StakeWithUs,55998851291000535
stakefish,53895702792362474
Ankr,52130479019530995
Juicy Stake,47850628612554842
KiligLab,46104208789440335
OKXEarn,44034305956152740
BiXinKelePool,42555181985324094
Allnodes,42050553380801047
Staking Defense League,41781418161817044
n1stake,39861910451793552
Brightlystake,36955978042027450
BlockEden.xyz,36882911413608211
ORBR,36817220528016425
01node,36024046177114475
SyncNode,36017868367754515
Stardust Staking,36002047602910257
Swiss Staking,35998203431989092
ANodes,35975901865010982
Peeranha,35952675601383284
ONBUFF,35939791231238777
B-Harvest,35911268669528151
Imperator.co,35895803352139599
KingSuper,35893292640867931
Restake,35874554707155497
Astro-Stakers,35868953929218834
SynergyNodes,35865868430535222
Neuler,35856181788924383
[NODERS]TEAM x Criterion VC,35845225585598287
Cosmostation,34994141540874112
Chainflow,32783775453313307
Omnistake,32759808024674157
Stakely,31230799671913610
Anchorage Digital-1,30761281118298008
ComingChat,28603601228546029
XPRV,28572023423323478
gumi,28238730568885915
Parasol,28210853350550110
Laine,27988656639965565
InfStones,27909969266469511
Forbole,27788700002728270
Moonlet,27766592985156300
QuantNode,27730610800038844
Stakin,27728088602720149
Qredo,27728030924571546
Staketab,27724899476142220
HashQuark,27722000926922477
BLRD,27720265233957252
TDMTech,27720047757629707
NodeReal,27718003661939148
flipside,27715661079581249
A41,27676045511937638
SpartanLabs,27674659853338182
Node Guardians,27673720933536191
Cypher Capital,27664443629942439
Nodeinfra,27663914088237276
RepublicCrypto,27656230317328660
H2O Nodes,27650509252636626
Gaucho,27649055955075605
MoveFuns DAO,27640222258874997
SenseiNode,27297396499612576
MIDL.dev,26637227759468990
Latitude.sh,26624029509033291
