tokens,address
22476264273188,Cosmostation
21297819958282,reynisfjara
15324656229776,Chorus One
14055530282244,Figment
13688498917547,Electric
6952644063198,Inotel
4853788500824,Multiplex
4800077339599,Imperator.co
4752752241657,Frog OSMO
4671783257012,Informal Systems
4637306861611,🐠stake.fish
4561098686696,SG-1
4378960791885,CryptoCrew Validators ✅
4262902337921,"Frens (🤝,🤝)"
4133853778359,Stakecito
4005470471190,PRYZM | Stake & Earn
3968808177931,Sentinel dVPN
3919847023606,Citadel.one
3914820000519,BouBouNode
3905966541329,01node
3807701104950,Zero Knowledge Validator (ZKV)
3802493065824,binary_holdings
3752680636228,Allnodes
3586894169986,Larry Engineer
3555024402797,wosmongton
3470607196542,polkachu.com
3352482719198,POSTHUMAN∞DVS
3214766169172, Lavender.Five Nodes 🐝
3205630508105,DSRV
3188784199931,Chandra Station 
3109173873487,ShapeShift DAO
3036747944166,Peregrine
3002100435050,tree-frog
2996296432672,OmniFlix Network
2943245723774,Node Guardians
2824457247447,Parakeet
2769634903489,S16 Research Ventures
2716829538403,Bro_n_Bro
2685600593875,White Marlin Staking
2657662956999,0base.vc
2517532897802,Ledger by Figment
2502190892065,Coinbase Cloud
2500254271808,interchain.FM🥩
2485183090355,Forbole
2467958131248,Cosmos Spaces ☮️💜⚛️
2357841289489,Provalidator
2295367596460,B-Harvest
2278297274984,Crypto Assassin
2232914789966,ECO Stake 🌱
2211563384669,StakeLab
2128070509844,Nocturnal Labs
2124836795242,Crosnest
2111851992141,iqlusion
2089571541310,Smart Stake 📈📊
2053111057063,#decentralizehk - DHK dao
1981939470869,Swiss Staking
1971095039852,nonce community
1968773514955,Interstellar Lounge 🍸
1961212145012,jabbey
1920925234516,Stakewolle.com |100% Insurance
1890658604339,Golden Ratio Staking
1846800747342,Cosmology
1761532036388,Hathor Node
1747581791947,Ping
1731640608480,Stakely.io
1727528164354,Manythings
1727218986869,WhisperNode 🤐
1634785416882,Klub Staking
1619030761347,strangelove-ventures
1617411164658,Leonoor's Cryptoman
1524584996195,ChainLayer
1521225483599, AutoStake 🛡️ Slash Protected
1519474102933,Interbloc
1508221586017,KDF
1503701805076,binance staking
1473090839894,Chihuahua
1466211400095,a41
1457857242485,Silk Nodes
1457042871428,StakeWithUs
1394702287994,Atomic Nodes
1382321432301,[ block pane ]
1366257203905,Ethereal Ventures
1345068305046,Interop
1290487765949,Blockdaemon
1158014892057,The_Cybernetics
1123561238938,nonce classic
1080146643178,PRO Delegators
1009150653530,Meria
981164799600,Witval
980579394659,commercio.network
970348859322,blockscape
930761443049,danku_zone w/ DAIC
928045709378,Chainflow
890076995793,Simply Staking
879311792967,Chill Validation
818952873448,"Stargaze.zone (✨,🔭)"
809487270724,🇨🇭 Vortex.live 🟢
804280262425,SmartNodes
783690482292,[Beehive]🇰🇷
762236540340,DAO DAO
757497747621,KalpaTech
745509639271,in3s.com
739804445820,Oni ⛩️
728149898899,Tessellated
688042781625,NosNode🔮
686289977565,Tedcrypto.io 🧸 | TedLotto
667857809045,validator.network
626687771944,Cypher Core
626362001455,FreshSTAKING
625299812972,SpectrumX
617202742862,Uncle Ed
558497268072,stake.systems | autocompound
557088148590,AUDIT.one
535523186470,Zenscape
522861680525,Gelotto 🛡 Slash Protected
522122532384,syncnode
502587803704,Bored Ape Server
458267042601,CrowdControl
455425144728,Merkan
451788232540,Astroquirks | Profit Sharing 🤑 💰
434508339949,Levana 🐉 Powered by Cros Nest
406365352513,ushakov
394668527564,Everstake
392404071789,Active Nodes
379238184646,Kintsugi Nodes
376754522388,kooltek68
374859089015,GATA DAO
320446107116,defiantlabs
319839555255,ztake.org
314072989532,Trust Nodes
297760663921,Quebec
285989290370,Obi
274474609229,Dora Factory
274136810704,dimi 🦙
266127724998,Komikuri
258075971962,TaxiStake
252352756890,DACM
250624238699,16psyche
239457357150,coinhall.org
238233254682,Bi23 Labs
235770289046,Oldcat
233435746029,Validatus
228634680636,artifact
226890472892,Coverlet
226232243980,AlphaNodes.OSMO
222320475843,StakeThat - autorestake
220433799125,Coinpayu
218879364302,Secure Secrets
216703103181,DELIGHT
214635577949,Mendel
