address,tokens
Figment Networks,1.304758554179769e+25
a16z,1.0826511880813299e+25
Anchorage Digital,1.0502706520789058e+25
Deutsche Telekom,1.0450223615940332e+25
Manta Labs,1.0396135456527667e+25
Binance-Staking-Group,8.068876273014246e+24
Bison Trails,7.641601865835108e+24
,7.40673493881252e+24
Polychain,6.524789969308239e+24
impactMarket,6.329428553862931e+24
ChainLayer,5.097580769708241e+24
wotrust,5.082376182988648e+24
Blockdaemon,4.4967269365207266e+24
DSRV,4.249814239279864e+24
missionquorum-group,4.243460258039241e+24
Chorus One,4.074111164981486e+24
Validator.Capital,4.0591437682380425e+24
Ledger by Figment,4.030125442659399e+24
,3.890206426981847e+24
ZanshinDojo.org,3.8170599211277785e+24
deDataLabs,3.6994814906504705e+24
Usopp | usopp.club,3.6949027956704357e+24
keyko.io,3.608100246871928e+24
AG,3.591292427580338e+24
Easy2Stake Group,3.543718357629981e+24
chainvibes,3.5356827609411916e+24
Staking Fund,3.516873137207534e+24
Cypher Core,3.485607653146187e+24
Stake DAO,3.4514580571714084e+24
celvaly,3.4483025610616525e+24
Perfect Stake,3.436259754683729e+24
SeedBed,3.4115631507671924e+24
HappyCelo,3.3340475642135744e+24
TDlabs,3.230324148504371e+24
Censusworks,3.029387483070518e+24
The Celo Group,2.8999097384778546e+24
StakeService.com,2.833496257972271e+24
moonli.me,2.772545610807526e+24
Tessellated Geometry Alliance,2.764976060856953e+24
ZKValidator,2.7517949180221356e+24
PlusV,2.70416444233476e+24
Projecttent,2.6848366718586086e+24
Making.cash,2.661725278920236e+24
Stakecito,2.650010226164517e+24
Ryabina,2.6377053705984e+24
Kytzu Group,2.623156961121013e+24
huglester,2.6198011436228933e+24
swiftstaking,2.5905862740759447e+24
Goods & Services,2.585603246098492e+24
🏢 Ministry Of Blocks 🏢,2.584495964804218e+24
Bi23 Labs,2.5755729219329464e+24
atweb3,2.573000302808607e+24
Simply Staking,2.5656338195427914e+24
nonce,2.5602563672135056e+24
Stakely.io,2.5571614181838205e+24
HashQuark,2.549759603095972e+24
VladiatorLabs.io,2.543445688395177e+24
TPT,2.4979689655246945e+24
Virtual Hive,2.4636703705390344e+24
syncnode_group,2.4544569962808825e+24
Masternode24.de,2.4456198984254235e+24
gunray,2.440068157129285e+24
AnyblockAnalyticsGroup,2.4273309906408055e+24
Bitcandy 🍬,1.9410423929496214e+24
MoonletWallet,1.9370676610434826e+24
Google Cloud Web3 Group,1.654972664332235e+24
TeroLabs,1.6354739515984788e+24
Eat Pray Validate 🍴🙏🖥,1.3712749917548828e+24
AUDIT.one,1.313738454903739e+24
01node,1.125437890514699e+24
Nodito Labs,4.416694816063593e+23
Tango,4.3640264482389896e+23
CoinList,1.0901782734844353e+23
Celo.Works,5.989144313176105e+22
Chainflow,2.125859379772502e+22
GrassrootsEconomics,2.0009e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
stake.fish 🐠,1e+22
,3.675057721490572e+20
,7251834942689219.0
,1010374548676417.0
dynamic,0.0
+ + =,0.0
