address,tokens
Luganodes,382058777
Binance Node,360610740
Twinstake,352411888
Coinbase Cloud,229340407
Web3Nodes Validator 🌎 0% fee,205123726
Synclub,196590031
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,169988174
Anonymous 94,127176398
Vault Staking,120830546
Figment,102192243
Stakin,99325740
Kiln x Ownest 🔸 Pro Staking 🔸,76386197
Republic Crypto / Source,66508693
Blockdaemon,62064711
Everstake 0% fee,60529361
Anonymous 91,58959724
Staked,57580915
Upbit Staking,54720514
Matic Fans,50713286
SelfLiquidity,50358408
Staking4all - 0% fee,43621600
StakePool,41447363
Girnaar Nodes,37525728
Infosys,21451729
The Abyss (0% commission),21137514
Anonymous 92,20143875
Supermoon,19469419
bountyblok 0% fee,19261085
Witval,18382471
Smart Stake,18200916
algo | stake,16600543
HashKey Cloud,15847471
Prometheus Pool,15330565
Worldpay from FIS,14809411
Bware Labs,13046115
Matrix Stake,13004632
kytzu,12956238
Shard Labs,12938107
DSRV,12465204
InfStones,12352712
Abyss Finance 🔥 0% fee,11919130
Newroad Network,11156882
Stake Capital,10118803
🐠 stake.fish,10065546
Meria,9180924
Blue Ocean,8812668
Chorus One,8092670
Fahrenheit ❄️ 0%,6717346
Vader73 - 0% commission for life,6704913
PolygonGo,5936179
Sakura Foundation,5881943
Making.cash | Long term fee 0%,5513457
SolidStake,5270406
Perfect Stake 🥩,5187669
Deutsche Telekom,4815375
Valis Labs,4794549
ANON LowFee,4632174
P2P.org,4415876
Nobi,4062576
Chainflow,3345853
EMC2 Node,3280337
CheckBit 0% fee,3274420
VC Capital,3088486
Stake.Works,2709129
WolfEdge Capital,2672809
Rasputin,2556465
FreshSTAKING,2367283
Proton Gaming,2285393
Data Nexus,2239924
Tessellated,1748038
Deepheat,1635844
Streamr,1577365
StakeBaby,1555918
MCLB & fBOMB,1489997
Coinstash,1384613
AnkrValidator,1335189
DeFiMatic,1212944
PathrockNetwork,1102161
BCW Technologies,1089914
StakeCraft,1071805
Atlas Staking,1067476
A41,1061412
Validatrium,1033137
BLRD,974523
Blocks United,943617
HexagonCity,876372
Azuki Validator,791402
Wetez,702901
Mind Heart Soul,497840
Cryptonomicon,488618
MyCointainer.com,486704
Torus Validator,413139
Northstake,409168
Masternode24.de,374805
stake.new,205169
Anonymous 112,132531
Finoa Consensus Services,61279
Blockops,59441
🍒 RYABINA 🍒,34772
Simply Staking,32540
NEOPIN,30001
Google Cloud,14181
SenseiNode,940
Mantra DAO,1
