address,tokens
Luganodes,363676321
Binance Node,359731542
Web3Nodes Validator 🌎 0% fee,298582080
Coinbase Cloud,240534354
Allnodes ⚡️ 0% fee,221051700
Synclub,196560550
Vault Staking,164442751
Twinstake,150670147
Anonymous 94,126370142
Anonymous 93,122680282
Figment,119866492
Stakin,101302584
Republic Crypto / Source,80466621
Anonymous 91,78780629
Anonymous 92,71130173
Kiln x Ownest 🔸 Pro Staking 🔸,63880067
SelfLiquidity,59584099
Blockdaemon,55549382
Matic Fans,50633893
Everstake 0% fee,50353326
Staked,50152156
Staking4all - 0% fee,41460424
Girnaar Nodes,32153697
bountyblok 0% fee,21392882
Upbit Staking,21120001
Infosys,20958236
Supermoon,18383911
Witval,18371591
Prometheus Pool,18111813
Smart Stake,17481440
StakePool,16226260
HashQuark,15112713
Worldpay from FIS,14526889
InfStones,13988861
Matrix Stake,13636848
Shard Labs,13574206
Bware Labs,13573238
kytzu,13556997
Abyss Finance 🔥 0% fee,13318528
DSRV,13044157
Newroad Network,11179573
🐠 stake.fish,10046668
Stake Capital,10000691
Blue Ocean,9465837
Meria,8760336
The Abyss (0% commission),8011795
Vader73 - 0% commission for life,7076042
Fahrenheit ❄️ 0%,6719957
Sakura Foundation,6705791
Deutsche Telekom,5337637
PolygonGo,5334795
SolidStake,5145973
Valis Labs,4967287
Chorus One,4845404
Perfect Stake 🥩,4115064
WolfEdge Capital,4097442
Making.cash | Long term fee 0%,4069034
Nobi,4065814
algo | stake,3810418
EMC2 Node,3800788
A41,3401086
Chainflow,3324423
ANON LowFee,3188746
Stake.Works,2739540
CheckBit,2632356
Rasputin,2399670
FreshSTAKING,2367473
Proton Gaming,2348168
VC Capital,2304588
Data Nexus,2079446
Wetez,2031899
Tavis Digital,1859193
Streamr,1718731
Deepheat,1674493
Azuki Validator,1622909
MCLB & fBOMB,1618608
StakeBaby,1559386
Coinstash,1472118
AnkrValidator,1308959
DeFiMatic,1286006
BCW Technologies,1139247
Atlas Staking,1117370
PathrockNetwork,1110777
Tessellated,1038972
Zee Prime Labs,1037006
BLRD,1024902
Blocks United,1019806
Blockchain Superheroes,912901
MyCointainer.com,677843
Cryptonomicon,634816
Mind Heart Soul,489107
Masternode24.de,424222
Torus Validator,373251
Galacticans,241887
stake.new,228958
Anonymous 112,143657
Blockops,74861
P2P.org,61215
StakeCraft,31028
NEOPIN,30002
NEXON BLOCK,16719
Northstake,14733
Google Cloud,11868
Validatrium,6211
Mantra DAO,1
