address,tokens
Figment,279833878335369772
Blockdaemon,243635741577031989
Mysten-2,237615997764550073
P2P.ORG,229450656210480720
Luganodes,211199481989490048
Triton One,200245262998384830
Chorus One,190235395883312279
Anchorage Digital-2,186698361440229359
TrustedPoint,178336581223090931
Mysten-1,168567062615911131
ContributionDAO,160074124846746102
Kiln,154954646458295545
Blockscope.net,154517440573261277
StakingCabin,154280160037577758
Bware Labs,147674907368372183
mrgn,144729249248028127
Overclock,143972661861878577
Chainode Tech,143949448394183311
Everstake,142842501663348003
Shinlabs,141202734640037922
Galaxy Digital,138777298657526059
Artifact,138728561703468825
Dankuzone_w_DAIC,138711161647538820
Nelrann,138689531638066993
DSRV,138614081843476010
Ahoy Validator,138122096820883595
HashedPotatoes,126314634475750511
Chainbase,118341926953231677
BartestneT,118315803000555508
Nodes.Guru,118310429645324820
P-OPS Team,118273947269189789
TPT,118271309186907475
Durian,113005686880086304
Persimmon,112993720007603113
Aftermath,108692572470875519
Citadel.one,108076162199399916
Scale3Labs,107905713223746069
Cogent Crypto,103697122368803197
Coinbase Cloud,89648316779545487
BlockVision,65629318417154884
Staking Facilities,65542265195906114
proofgroup,56127790593062425
stakefish,53959060276569458
Ankr,52270709446314723
Juicy Stake,47912883000106054
KiligLab,46164086111829838
Staked,43861952731351345
BiXinKelePool,42610891256240339
Allnodes,42111408992062849
Staking Defense League,41999578665052083
StakeWithUs,40998594974757383
OKXEarn,40096601667290623
n1stake,39919872402761257
ORBR,39403833542283547
Brightlystake,37010240511029800
BlockEden.xyz,36936936515147466
SyncNode,36203555783124835
Cosmostation,36160100349388191
01node,36077180626798847
Swiss Staking,36062409844520575
Stardust Staking,36053931216045497
ANodes,36027407082538755
Peeranha,36003716177166489
ONBUFF,35992755103693440
B-Harvest,35963001906996665
Imperator.co,35949919586476855
KingSuper,35943915291210723
Restake,35929858551152140
Astro-Stakers,35914853586189791
SynergyNodes,35913310460912958
Neuler,35903913792591776
[NODERS]TEAM x Criterion VC,35890966424391415
Chainflow,32829798234965957
Omnistake,32800221648800612
Stakely,31276725323152644
Anchorage Digital-1,30812075680407277
XPRV,28612842108499848
Parasol,28246570490665433
gumi,28204534808479873
InfStones,28035215446737789
Laine,28027888982656217
Forbole,27823746439882035
Moonlet,27798334841243939
SpartanLabs,27771918943022483
QuantNode,27769804957779698
Qredo,27768219434537790
Stakin,27765196506717495
HashQuark,27762958413358752
BLRD,27759311053094614
TDMTech,27758830840856142
flipside,27758308750754212
NodeReal,27755989987674768
Staketab,27732475543696713
ComingChat,27711598963295527
Node Guardians,27710555584866235
Cypher Capital,27710242061933991
A41,27708347362789631
Nodeinfra,27702830508643821
RepublicCrypto,27693264274561489
Gaucho,27687445729029755
H2O Nodes,27686782446151725
MoveFuns DAO,27676534470039696
SenseiNode,27334721419461862
MIDL.dev,26671274645907551
Latitude.sh,26661847276252305
