tokens,address
22563489438272,reynisfjara
21378145963654,Cosmostation
13584570239439,Electric
13210350055059,Figment
12108030940838,Chorus One
6684642310262,Inotel
4829607138972,SG-1
4793000035837,Notional
4732145826043,Frog OSMO
4415922322496,polkachu.com
4321163634209,Imperator.co
4230835078070,"Frens (🤝,🤝)"
4065763963398,Sentinel dVPN
3952475857396,CryptoCrew Validators ✅
3940663993281,01node
3927375633752,🐠stake.fish
3891600848385,Citadel.one
3810300329078,Zero Knowledge Validator (ZKV)
3796058930264,BouBouNode
3707447986097,binary_holdings
3673997804648,Allnodes
3649765507214,PRYZM | Stake & Earn
3607730888727,Stakecito
3568695613256,wosmongton
3561309930130,Larry Engineer
3351535291838,Informal Systems
3208376320043,POSTHUMAN∞DVS
3153101355233,DSRV
3105447917578,Chandra Station 
3036799610364,Peregrine
3002109620763,tree-frog
2974337277358, Lavender.Five Nodes 🐝
2938238229139,OmniFlix Network
2891625702362,Node Guardians
2856257049337,ShapeShift DAO
2824692347955,Parakeet
2691623818922,S16 Research Ventures
2684087046070,White Marlin Staking
2651579781785,0base.vc
2575488640184,Bro_n_Bro
2527658753874,Coinbase Cloud
2477780713627,iqlusion
2467560478345,Ledger by Figment
2430889075479,Forbole
2338819310429,B-Harvest
2324471588844,Provalidator
2300441452651,interchain.FM🥩
2230073637136,Cosmos Spaces ☮️💜⚛️
2207323574996,Stakewolle.com |100% Insurance
2173351329285,StakeLab
2154813291052,Crypto Assassin
2145073167301,#decentralizehk - DHK dao
2124052112400,Nocturnal Labs
2120052005365,ECO Stake 🌱
2047269912896,Crosnest
2007628762960,Smart Stake 📈📊
1975538343207,nonce community
1921076222080,jabbey
1827405951491,Hathor Node
1819142174512,Golden Ratio Staking
1793334459114,Cosmology
1793320965159,Swiss Staking
1712410841220,Manythings
1683118738179,   WhisperNode🤐
1682058241930,Klub Staking
1649603198316,Stakely.io
1636659431779,strangelove-ventures
1564934844138,Leonoor's Cryptoman
1548023491763,ChainLayer
1538158397067,Ping
1511005195574,KDF
1506026482022,binance staking
1416063116167,StakeWithUs
1415114482079,Silk Nodes
1384124335982,[ block pane ]
1379907437040,Interbloc
1373267805152, AutoStake 🛡️ Slash Protected
1367119724564,Atomic Nodes
1355789695573,Ethereal Ventures
1318969170313,Blockdaemon
1317380276481,Interop
1123305318409,nonce classic
1104655044252,danku_zone w/ DAIC
1102846027294,Chihuahua
1098563318321,The_Cybernetics
1029414986591,commercio.network
998677183968,Meria
964982891871,Multiplex
951085926575,blockscape
925010492837,PRO Delegators
924069681624,DAO DAO
902876357951,Chill Validation
880612301356,Chainflow
863964529972,[Beehive]🇰🇷
849129669938,Witval
846869057383,Simply Staking
833453243286,Interstellar Lounge 🍸
816437045871,"Stargaze.zone (✨,🔭)"
816254426702,🇨🇭 Vortex.live 🟢
800142321692,SmartNodes
780030498314,in3s.com
749304781873,KalpaTech
743093293551,Oni ⛩️
729822639739,a41
727063927885,Tessellated
686968929256,NosNode🔮
666004576576,validator.network
657210031330,AUDIT.one
630634237867,SpectrumX
628347055170,FreshSTAKING
622475651192,Cypher Core
613433102307,Uncle Ed
592154043068,stake.systems | autocompound
586891124176,Gelotto 🛡 Slash Protected
581062666871,Tedcrypto.io 🧸 | TedLotto
535514435138,Zenscape
519995624198,syncnode
498712377095,Bored Ape Server
478938629706,Astroquirks | Profit Sharing 🤑 💰
460434138661,CrowdControl
447511293839,Merkan
431478477147,ushakov
394406758405,Active Nodes
384972887213,Levana 🐉 Powered by Cros Nest
379381493538,Kintsugi Nodes
377336012755,GATA DAO
375622570562,kooltek68
319820393416,defiantlabs
317055744340,ztake.org
286400982269,Quebec
282968583377,Obi
274826159881,dimi 🦙
273319170856,Dora Factory
265465399191,Komikuri
258805572293,Everstake
255151829615,TaxiStake
253658719405,DACM
245203918870,16psyche
239527045458,coinhall.org
238071042517,Bi23 Labs
237295118142,Coverlet
234062053698,Oldcat
232226215763,artifact
231555321691,Validatus
226862001035,AlphaNodes.OSMO
220946295619,Secure Secrets
216560430769,StakeThat - autorestake
216298551049,Coinpayu
215773601856,DELIGHT
188254219305,Staking Fund
