address,tokens
Luganodes,382935838
Binance Node,360733193
Twinstake,340598980
Coinbase Cloud,221476172
Web3Nodes Validator 🌎 0% fee,205150475
Synclub,196591389
Anonymous 93,182654369
Allnodes ⚡️ 0% fee,176816212
Vault Staking,130897381
Anonymous 94,127242079
Figment,101400146
Stakin,98881324
Kiln x Ownest 🔸 Pro Staking 🔸,78154628
Republic Crypto / Source,66508556
Everstake 0% fee,61545961
Blockdaemon,61524282
Upbit Staking,60600007
Anonymous 91,58856558
Staked,54873760
SelfLiquidity,51317610
Matic Fans,50693841
Staking4all - 0% fee,41832519
Girnaar Nodes,37140775
StakePool,29916853
Infosys,21455445
The Abyss (0% commission),21337574
Anonymous 92,20143258
bountyblok 0% fee,19175405
Supermoon,19158499
Witval,18382471
Smart Stake,17337078
algo | stake,15818218
HashKey Cloud,15711602
Prometheus Pool,15457161
Worldpay from FIS,14819602
Bware Labs,13112763
Shard Labs,12869897
Matrix Stake,12773271
kytzu,12725462
Abyss Finance 🔥 0% fee,12532092
DSRV,12397412
InfStones,12332080
Newroad Network,11098869
Stake Capital,10010130
🐠 stake.fish,9975719
Meria,9011561
Blue Ocean,8831696
Chorus One,7729395
Vader73 - 0% commission for life,6689926
Fahrenheit ❄️ 0%,6575402
PolygonGo,6016270
Sakura Foundation,5699430
Making.cash | Long term fee 0%,5529931
SolidStake,5188917
Perfect Stake 🥩,4937756
Deutsche Telekom,4848988
Valis Labs,4777665
ANON LowFee,4627404
P2P.org,4355899
Nobi,4057776
CheckBit 0% fee,3595142
Chainflow,3317627
EMC2 Node,2934181
Stake.Works,2734688
WolfEdge Capital,2649002
Rasputin,2525335
FreshSTAKING,2367488
Proton Gaming,2284558
Data Nexus,2210025
VC Capital,1980829
Deepheat,1640016
Streamr,1583594
StakeBaby,1563515
Coinstash,1397914
MCLB & fBOMB,1396094
AnkrValidator,1334267
DeFiMatic,1250825
Tessellated,1245380
BCW Technologies,1108965
StakeCraft,1092805
Atlas Staking,1063525
PathrockNetwork,998335
BLRD,980911
Wetez,931382
Blocks United,917376
Re-Initializing,821127
Azuki Validator,789392
Cryptonomicon,528885
MyCointainer.com,521432
Mind Heart Soul,446764
Torus Validator,413139
Northstake,409168
Masternode24.de,373221
A41,269179
stake.new,205908
Anonymous 112,136584
Blockops,75428
Finoa Consensus Services,61238
Validatrium,33137
🍒 RYABINA 🍒,32974
NEOPIN,30001
Simply Staking,12532
Google Cloud,10155
SenseiNode,30
Mantra DAO,1
