address,tokens
Polychain,1.2859221892375704e+25
Figment Networks,1.2047155470326573e+25
Deutsche Telekom,1.1836618898616523e+25
a16z,1.0499166792706054e+25
Manta Labs,1.0338395011667313e+25
,1.0263677849345253e+25
Anchorage Digital,9.032365544196612e+24
Binance-Staking-Group,8.046158437257661e+24
Bison Trails,6.049005135041148e+24
impactMarket,5.591008690838366e+24
GrassrootsEconomics,4.6889565041562737e+24
wotrust,4.601817364751502e+24
Blockdaemon,4.2961272030930386e+24
Chorus One,4.054414843192999e+24
DSRV,3.977247695373115e+24
Validator.Capital,3.774752641824181e+24
deDataLabs,3.729518620722814e+24
ZanshinDojo.org,3.700312489423317e+24
Staking Fund,3.5782890173366865e+24
missionquorum-group,3.5288834853646187e+24
Stake DAO,3.492981144342089e+24
cLabs,3.480579911917907e+24
ChainLayer,3.395661386441088e+24
Easy2Stake Group,3.3834903155790165e+24
Cypher Core,3.3185060417719793e+24
Usopp | usopp.club,3.302531509050631e+24
Perfect Stake,3.267804466706806e+24
AG,3.26194413558498e+24
SeedBed,3.254023653112174e+24
celvaly,3.1508680359936394e+24
Ledger by Figment,3.0383493122179306e+24
TDlabs,2.949437626541364e+24
Censusworks,2.863548925087776e+24
StakeService.com,2.7962914164190593e+24
moonli.me,2.7027311966903124e+24
Ryabina,2.671944272785984e+24
Stakecito,2.6633845479110265e+24
The Celo Group,2.6510871800071216e+24
VladiatorLabs.io,2.568562828004221e+24
Simply Staking,2.543555464272624e+24
Virtual Hive,2.487135769549507e+24
Tessellated Geometry Alliance,2.4796609086961753e+24
PlusV,2.4680001563080494e+24
Kytzu Group,2.4538629093724497e+24
AnyblockAnalyticsGroup,2.451392700668674e+24
ZKValidator,2.445227866377537e+24
huglester,2.4439723417237136e+24
🏢 Ministry Of Blocks 🏢,2.4083600152415874e+24
atweb3,2.3968808001374477e+24
nonce,2.3840085517677149e+24
Bi23 Labs,2.3463927609404764e+24
Projecttent,2.3308426147857594e+24
Goods & Services,2.3027353175001564e+24
swiftstaking,2.2956619045024315e+24
TPT,2.2718876531689593e+24
Masternode24.de,2.266962273875272e+24
Stakely.io,2.2616611371672278e+24
HashKey Cloud,2.182403974297019e+24
syncnode_group,2.1572502168715888e+24
HappyCelo,1.9452486354705327e+24
keyko.io,1.9011360926564732e+24
Google Cloud Web3 Group,1.722983892008349e+24
chainvibes,1.7061869660364633e+24
Telefonica,1.6847897670575457e+24
TeroLabs,1.647752169885114e+24
MoonletWallet,1.6353631835116343e+24
Making.cash,1.5578986494410237e+24
gunray,1.3305706925014708e+24
Bitcandy 🍬,1.3257793338482232e+24
AUDIT.one,1.313738454903739e+24
Eat Pray Validate 🍴🙏🖥,1.3034026867020407e+24
01node,1.1246541e+24
Polychain,5.395838128247313e+23
Nodito Labs,4.416694816063593e+23
Tango,2.238015318710124e+23
CoinList,1.0885712099291928e+23
Celo.Works,5.989144313176105e+22
bitManna,4.04e+22
Chainflow,2.115765393601071e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
GoodLabs,2e+22
stake.fish 🐠,1e+22
,1010374548676417.0
dynamic,0.0
