address,tokens,ip_address
Figment,283870431680247472,51.222.248.87
Blockdaemon,252882340791890941,208.91.107.169
Mysten-2,249139486969387094,136.244.64.220
P2P.ORG,222243103807601386,212.117.185.244
Luganodes,206379924221142559,93.115.25.174
Triton One,201036990252209565,202.8.8.8
Anchorage Digital-2,187827585290770953,136.243.55.238
Chorus One,181877899450730293,46.165.244.19
TrustedPoint,179544236804780885,45.250.253.74
Mysten-1,167466389045796408,45.63.91.154
ContributionDAO,157192558319776168,141.95.99.142
Blockscope.net,155530788236779358,15.235.82.231
StakingCabin,155242348479625088,54.64.235.237
Kiln,148881079874312874,57.128.73.31
Bware Labs,147199173328131556,141.95.34.55
mrgn,144583586470218608,141.98.216.164
Everstake,142340984642728921,45.250.254.103
Chainode Tech,142163282139695279,103.50.32.114
Overclock,142149205616647925,45.250.253.99
Shinlabs,141578308837206706,43.130.123.214
Artifact,138495865557028750,206.125.33.6
Dankuzone_w_DAIC,138485221791647375,37.252.184.226
Galaxy Digital,138451657638044177,52.215.11.218
Nelrann,138178007386113158,185.209.178.171
Ahoy Validator,137738923970032759,103.50.32.109
DSRV,135886295038749810,141.95.171.152
HashedPotatoes,126895263691711183,69.67.149.35
Chainbase,118340582071605100,43.154.164.179
Nodes.Guru,118291496201769908,141.95.99.90
BartestneT,118275427413154249,45.250.253.76
P-OPS Team,118273846366552079,185.8.104.19
TPT,118141990323443224,18.246.8.19
Aftermath,114962667382169609,57.128.47.71
Persimmon,113965768298099684,35.74.25.246
Durian,113739302041847880,13.229.58.139
Citadel.one,108208811711838391,141.94.137.186
Scale3Labs,107905981698421977,45.250.254.151
Cogent Crypto,94773111214931266,45.250.254.99
Coinbase Cloud,91786573037208619,3.249.94.146
BlockVision,65708942283470473,34.87.103.163
Staking Facilities,65243474229907458,5.199.170.77
OKXEarn,54438091035889649,43.207.255.138
ORBR,53387618552364042,78.141.245.48
stakefish,49305003688800263,147.75.199.7
Juicy Stake,48061179596291959,45.250.253.84
proofgroup,46880980058360092,207.53.234.207
KiligLab,45985507204541166,8.213.144.236
Allnodes,44551340743347346,169.155.45.15
Cypher Capital,44259594123792991,45.250.253.95
BiXinKelePool,42455910373033514,47.89.250.58
Staking Defense League,41861241941801199,188.214.129.144
n1stake,39925991993097998,173.231.17.194
Ankr,38670096043697717,107.6.94.244
StakeWithUs,38515268176511623,178.18.252.36
Staked,37270815293588417,54.195.211.175
Brightlystake,37253953013311662,139.84.155.177
BlockEden.xyz,37178970727505930,34.143.153.196
Cosmostation,36854776462157715,172.255.251.44
Peeranha,36242061800603007,45.250.253.92
SyncNode,36160901346076930,103.50.32.122
01node,36077891077880332,195.14.6.175
Stardust Staking,35997944176976516,93.115.25.67
Swiss Staking,35977531649911686,82.220.39.51
ONBUFF,35976007621569171,52.231.106.71
Imperator.co,35970559940336672,57.128.97.53
B-Harvest,35969356660216045,198.13.34.226
KingSuper,35953822419442090,139.84.139.8
Restake,35915872501932378,103.219.171.17
SynergyNodes,35913797475145469,194.48.168.246
Neuler,35906960381359225,103.219.171.15
Astro-Stakers,35904535049946704,141.95.99.201
ANodes,35895345775717099,8.218.16.91
[NODERS]TEAM x Criterion VC,35884417673234694,149.28.137.164
Chainflow,32906825610863732,185.8.104.18
Omnistake,32857704407524899,52.37.215.5
Anchorage Digital-1,30938928174422290,198.244.253.76
ZKValidator,30356917552075031,37.27.62.100
Stakely,29428769158240179,15.235.53.140
XPRV,28639097782022194,54.38.136.66
InfStones,28360869872960073,150.136.151.212
Parasol,28252076440624535,43.130.125.249
gumi,28242471417523071,13.230.215.202
Laine,28045840438835501,103.50.32.184
Moonlet,27834813180767407,103.219.171.14
HashKey Cloud,27815632951271493,52.77.43.187
QuantNode,27814280219415308,103.50.32.129
SpartanLabs,27804944251277900,5.199.170.96
flipside,27795035168678713,198.178.224.97
BLRD,27785117918447684,35.77.209.41
Stakin,27784449408962168,93.115.25.75
NodeReal,27781359897280370,54.152.222.161
TDMTech,27770056422201479,109.123.108.59
Staketab,27763899390021357,103.50.32.107
Node Guardians,27742811403605854,51.222.152.21
ComingChat,27735948724422157,45.32.11.180
Forbole,27731845503447650,5.10.24.66
Nodeinfra,27709649269838604,34.80.99.216
Gaucho,27705635510179463,45.250.253.97
A41,27705259032876003,195.201.186.66
MoveFuns DAO,27704579051290575,135.181.228.230
H2O Nodes,27698237568717568,185.125.95.23
Qredo,27694613245648024,65.108.111.57
RepublicCrypto,27568826838334749,91.210.226.206
SenseiNode,27509702099374343,69.67.148.48
MIDL.dev,26823178806699824,62.210.140.115
Latitude.sh,26668087953547314,103.219.168.185
