address,tokens
Luganodes,362954945
Binance Node,359764774
Twinstake,270201048
Web3Nodes Validator 🌎 0% fee,264776166
Allnodes ⚡️ 0% fee,223172879
Synclub,196609152
Anonymous 93,182680282
Vault Staking,129244594
Anonymous 94,126370668
Figment,108330435
Stakin,100235716
Coinbase Cloud,97660743
Kiln x Ownest 🔸 Pro Staking 🔸,69865150
Republic Crypto / Source,66417044
Blockdaemon,63027016
Anonymous 91,58516643
Staked,52338285
SelfLiquidity,50669435
Matic Fans,50621779
Staking4all - 0% fee,40922737
Everstake 0% fee,38961912
Upbit Staking,38760001
Girnaar Nodes,36543543
Infosys,20911066
Anonymous 92,20130172
bountyblok 0% fee,19760506
Supermoon,18791880
Witval,18382959
Smart Stake,17342432
Prometheus Pool,16034054
StakePool,15865215
The Abyss (0% commission),15759128
InfStones,14862827
Worldpay from FIS,14821593
HashQuark,14212170
Bware Labs,13574104
Abyss Finance 🔥 0% fee,13269667
Matrix Stake,13081670
kytzu,12447894
Shard Labs,12172915
DSRV,11654377
Newroad Network,11118124
🐠 stake.fish,10392117
Stake Capital,10000112
Blue Ocean,9204281
Meria,8671151
Vader73 - 0% commission for life,6804508
Fahrenheit ❄️ 0%,6775765
Sakura Foundation,6749914
Making.cash | Long term fee 0%,5629110
Chorus One,5355593
PolygonGo,5349139
SolidStake,5146104
Perfect Stake 🥩,4975172
Valis Labs,4966825
Deutsche Telekom,4923517
algo | stake,4259009
WolfEdge Capital,4089505
Nobi,4070596
EMC2 Node,3773153
A41,3400286
Chainflow,3288178
ANON LowFee,3184938
Stake.Works,2409356
Rasputin,2384110
FreshSTAKING,2367498
Proton Gaming,2293519
VC Capital,2171521
Data Nexus,2082562
Streamr,1714868
CheckBit,1714441
Deepheat,1662482
Azuki Validator,1628700
StakeBaby,1587630
MCLB & fBOMB,1463485
Coinstash,1454641
Tavis Digital,1446992
AnkrValidator,1298124
DeFiMatic,1265897
PathrockNetwork,1223720
BCW Technologies,1149137
Tessellated,1103501
Atlas Staking,1063719
StakeCraft,1031028
BLRD,1026046
Blocks United,949026
Wetez,896167
Blockchain Superheroes,896093
MyCointainer.com,618132
Cryptonomicon,610170
P2P.org,603898
Mind Heart Soul,459399
Masternode24.de,418958
Northstake,378532
Torus Validator,373251
Galacticans,239809
stake.new,232388
Anonymous 112,134756
Blockops,79002
NEOPIN,30002
Validatrium,20822
Google Cloud,11868
Simply Staking,10501
Finoa Consensus Services,10005
Mantra DAO,1
