address,tokens
cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,22385665421817
cosmosvaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcvrj90c,17159037598303
cosmosvaloper1tflk30mq5vgqjdly92kkhhq3raev2hnz6eete3,10020443478558
cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,9540017901217
cosmosvaloper18ruzecmqj9pv8ac0gvkgryuc7u004te9rh7w5s,8952967585987
cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,8476780328474
cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,8390654402306
cosmosvaloper1clpqr4nrk4khgkxj78fcwwh6dl3uw4epsluffn,8020767984195
cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,6559443279142
cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,6232566782914
cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,5659854054412
cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,5555924251943
cosmosvaloper1z8zjv3lntpwxua0rtpvgrcwl0nm0tltgpgs6l7,4881698126251
cosmosvaloper132juzk0gdmwuxvx4phug7m3ymyatxlh9734g4w,4807656548262
cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,4528884863555
cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,4427900028309
cosmosvaloper16k579jk6yt2cwmqx9dz5xvq9fug2tekvlu9qdv,4418568449090
cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,4347217890853
cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,3441215045862
cosmosvaloper1x8efhljzvs52u5xa6m7crcwes7v9u0nlwdgw30,3404719346723
cosmosvaloper1gdg6qqe5a3u483unqlqsnullja23g0xvqkxtk0,3260670436987
cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,3157273279391
cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,2971763628802
