address,tokens
cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,17748304816198
cosmosvaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcvrj90c,16237726703444
cosmosvaloper1tflk30mq5vgqjdly92kkhhq3raev2hnz6eete3,10379430914643
cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,9492765318636
cosmosvaloper18ruzecmqj9pv8ac0gvkgryuc7u004te9rh7w5s,9211096943858
cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,9008744571330
cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,8493778371567
cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,7119295756395
cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,6702536015008
cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,5894108046083
cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,5805536208094
cosmosvaloper1z8zjv3lntpwxua0rtpvgrcwl0nm0tltgpgs6l7,5714284530142
cosmosvaloper1clpqr4nrk4khgkxj78fcwwh6dl3uw4epsluffn,5579261515311
cosmosvaloper14k4pzckkre6uxxyd2lnhnpp8sngys9m6hl6ml7,5507142516897
cosmosvaloper132juzk0gdmwuxvx4phug7m3ymyatxlh9734g4w,4520529750121
cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,4382519751198
cosmosvaloper16k579jk6yt2cwmqx9dz5xvq9fug2tekvlu9qdv,4369643167416
cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,4139490335307
cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,3586382386573
cosmosvaloper1gdg6qqe5a3u483unqlqsnullja23g0xvqkxtk0,3580873676031
cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,3402871975500
cosmosvaloper1x8efhljzvs52u5xa6m7crcwes7v9u0nlwdgw30,3388800354056
cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,3311453148843
cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,3019608587296
cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,2983181908298
cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,2702291458509
cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,2437100207193
cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,2348180127902
cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,2222199323493
cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,2101479844192
cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,2077372119999
cosmosvaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56fz4sdg3,1913665070766
cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,1610362100302
cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,1567481081394
cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,1511866461586
cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,1465898578156
cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,1405367922997
cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,1403239071185
cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,1349054095217
cosmosvaloper1jst8q8flpn94u9uvkpae8mrkk3a5pjhxx529z2,1330653670921
cosmosvaloper1083svrca4t350mphfv9x45wq9asrs60cdmrflj,1320098273526
cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,1285164512059
cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,1238153786987
cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,1196634031314
cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,997650948862
cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,995078442588
cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,982943965583
cosmosvaloper1hjadhj9nqzpye2vkmkz4thahhd0z8dh3udhq74,960066042251
cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,919520487575
cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,919499153641
cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,907258619138
cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,849618134247
cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,810144969980
cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,798451464601
cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,789439221916
cosmosvaloper10nzaaeh2kq28t3nqsh5m8kmyv90vx7ym5mpakx,787019979438
cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,726445883195
cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,706455770223
