address,tokens
Luganodes,364095996
Binance Node,359438858
Web3Nodes Validator 🌎 0% fee,298451299
Coinbase Cloud,240813955
Allnodes.com ⚡️ 0% fee,221658291
Synclub,196560550
Vault Staking,166440583
Twinstake,150759923
Anonymous 93,142680282
Anonymous 94,126409475
Figment,125245657
Stakin,101890352
Republic Crypto / Source,80466621
Anonymous 91,78802629
Anonymous 92,71130173
Kiln x Ownest 🔸 Pro Staking 🔸,63624052
Blockdaemon,53617839
Matic Fans,50633893
Everstake 0% fee,50624836
Staked,49575385
SelfLiquidity,46960368
Staking4all - 0% fee,41940262
Girnaar Nodes,32640176
Infosys,20957491
bountyblok 0% fee,20329695
Witval,18371591
Supermoon,18333423
Smart Stake,17902843
Prometheus Pool,17890983
StakePool,16356092
HashQuark,15627832
Worldpay from FIS,14525812
Shard Labs,14233380
Matrix Stake,14156700
Bware Labs,14098299
kytzu,14029969
InfStones,13892293
DSRV,13703331
Abyss Finance 🔥 0% fee,13244051
Newroad Network,11179573
🐠 stake.fish,10070933
Stake Capital,10000691
Upbit Staking,9840001
Blue Ocean,9439657
Meria,8722561
The Abyss (0% commission),8399356
Vader73 - 0% commission for life,7060809
Fahrenheit ❄️ 0%,6955852
Sakura Foundation,6706198
Chainflow,5837117
PolygonGo,5287328
SolidStake,5145973
Valis Labs,4950317
Chorus One,4809208
Deutsche Telekom,4732545
Perfect Stake 🥩,4104412
WolfEdge Capital,4096684
Making.cash | Long term fee 0%,4075116
Nobi,4065814
algo | stake,3811233
CheckBit,3663681
EMC2 Node,3419438
A41,3401086
ANON LowFee,3187006
Galacticans,2990012
Stake.Works,2461700
Rasputin,2461562
FreshSTAKING,2367473
Proton Gaming,2352133
VC Capital,2265485
Data Nexus,2079187
Wetez,1930049
Streamr,1722323
Deepheat,1684538
MCLB & fBOMB,1618838
StakeBaby,1489596
Coinstash,1428016
Atlas Staking,1416468
Ethermon Validator,1414989
Tavis Digital,1412077
DeFiMatic,1299316
AnkrValidator,1282387
BCW Technologies,1139079
Tessellated,1038972
Zee Prime Labs,1037006
PathrockNetwork,1028915
Blocks United,1023448
BLRD,1022654
Blockchain Superheroes,913628
MyCointainer.com,662132
Cryptonomicon,635451
VK Labs,588332
Mind Heart Soul,487976
Masternode24.de,424135
Torus Validator,373251
stake.new,229269
Anonymous 112,147097
Blockops,75571
P2P.org,42947
StakeCraft,31028
NEOPIN,30002
NEXON BLOCK,16719
Google Cloud,11868
Northstake,10101
Mantra DAO,1
