address,tokens
Polychain,1.2841744698360695e+25
Figment Networks,1.2030758571806561e+25
Deutsche Telekom,1.1830195361280444e+25
a16z,1.0496511092018492e+25
Manta Labs,1.0423802390417112e+25
,1.025939598110786e+25
Anchorage Digital,9.126826058322061e+24
Binance-Staking-Group,8.068649610360346e+24
Bison Trails,6.157097466598726e+24
impactMarket,6.037410464016888e+24
GrassrootsEconomics,4.68721859342609e+24
wotrust,4.619111042993693e+24
Blockdaemon,4.3369942925001463e+24
Chorus One,4.0531338632394115e+24
DSRV,3.976022907294901e+24
Validator.Capital,3.7731779638735247e+24
deDataLabs,3.727962715966614e+24
ZanshinDojo.org,3.6991908580197746e+24
missionquorum-group,3.666960639994676e+24
Staking Fund,3.5778503425678647e+24
Stake DAO,3.4904818952785304e+24
cLabs,3.480197689989376e+24
ChainLayer,3.3865884736344354e+24
Easy2Stake Group,3.382090032077425e+24
Cypher Core,3.317121615693163e+24
Usopp | usopp.club,3.301153737362095e+24
AG,3.298811985583225e+24
Perfect Stake,3.266441214519293e+24
SeedBed,3.252666118247138e+24
celvaly,3.150210736933069e+24
Ledger by Figment,3.1102961366641603e+24
TDlabs,2.948207161701166e+24
Censusworks,2.8642469000616123e+24
StakeService.com,2.8454053093027665e+24
moonli.me,2.78447579743655e+24
The Celo Group,2.7003101973862035e+24
Ryabina,2.6708295756888695e+24
Stakecito,2.662273582792517e+24
VladiatorLabs.io,2.5674912582565316e+24
Simply Staking,2.5424023559733944e+24
PlusV,2.517649615483142e+24
Virtual Hive,2.4859838769662136e+24
Tessellated Geometry Alliance,2.4786264472013407e+24
Kytzu Group,2.4531137382357734e+24
AnyblockAnalyticsGroup,2.4503700126326267e+24
ZKValidator,2.444114266850838e+24
huglester,2.4429527493618554e+24
🏢 Ministry Of Blocks 🏢,2.4073552798626293e+24
atweb3,2.3958788546437722e+24
nonce,2.3830139754920427e+24
Projecttent,2.3801372873460773e+24
Bi23 Labs,2.3454138768502213e+24
TPT,2.3083984207173828e+24
Goods & Services,2.3017746473232615e+24
swiftstaking,2.294589888732515e+24
Masternode24.de,2.2664057057183696e+24
Stakely.io,2.2607265130245365e+24
HashKey Cloud,2.1814935069467632e+24
syncnode_group,2.1563502411207263e+24
HappyCelo,1.945634536488013e+24
keyko.io,1.900261529422824e+24
chainvibes,1.7556551693619433e+24
Google Cloud Web3 Group,1.7223348029493135e+24
Telefonica,1.6840868954460106e+24
TeroLabs,1.6470647498605492e+24
MoonletWallet,1.6346809612098552e+24
Making.cash,1.5578986494410237e+24
gunray,1.3305706925014708e+24
Bitcandy 🍬,1.3257793338482232e+24
AUDIT.one,1.313738454903739e+24
Eat Pray Validate 🍴🙏🖥,1.3034026867020407e+24
01node,1.124654e+24
Polychain,5.396135348474345e+23
Nodito Labs,4.416694816063593e+23
Tango,2.238015318710124e+23
CoinList,1.0895712099291927e+23
Celo.Works,5.989144313176105e+22
bitManna,4.04e+22
Chainflow,2.115765393601071e+22
Gingerbread,2.000002e+22
Celo Japan by Fore-,2.0000007810583e+22
GoodLabs,2e+22
stake.fish 🐠,1e+22
,1010374548676417.0
dynamic,0.0
