tokens,address
22567550466934,reynisfjara
21917406977284,Cosmostation
13612508562387,Electric
13487623720109,Chorus One
13332504344984,Figment
6939746579232,Inotel
4854665289752,Notional
4848569954884,Multiplex
4743791972817,Frog OSMO
4626172324904,SG-1
4588131224465,Imperator.co
4230802251591,"Frens (🤝,🤝)"
4174978694185,CryptoCrew Validators ✅
4102677958669,Sentinel dVPN
3962109113291,🐠stake.fish
3932075556201,01node
3853345546687,Citadel.one
3842334466780,BouBouNode
3808863998546,Zero Knowledge Validator (ZKV)
3716546679651,binary_holdings
3705565392652,PRYZM | Stake & Earn
3652542079906,Allnodes
3643902713154,Stakecito
3569770218552,Larry Engineer
3569458003582,wosmongton
3464354699412,Informal Systems
3349582351852,Chandra Station 
3239273743478,POSTHUMAN∞DVS
3198323139509,polkachu.com
3166653805318,DSRV
3043074864866, Lavender.Five Nodes 🐝
3037212754874,Peregrine
3025355778117,ShapeShift DAO
3002088981843,tree-frog
2934656379227,OmniFlix Network
2902219990278,Node Guardians
2824476533478,Parakeet
2712351408637,S16 Research Ventures
2683120159490,White Marlin Staking
2639888668604,0base.vc
2590277032123,Bro_n_Bro
2518437440952,Coinbase Cloud
2494972452297,iqlusion
2493529428485,Ledger by Figment
2463722569065,Forbole
2357158724647,B-Harvest
2340720967068,Provalidator
2307884812262,interchain.FM🥩
2255332868040,StakeLab
2244258452386,Cosmos Spaces ☮️💜⚛️
2228785287659,Stakewolle.com |100% Insurance
2190459628894,ECO Stake 🌱
2173395682027,Crypto Assassin
2152197946275,#decentralizehk - DHK dao
2126029047454,Nocturnal Labs
2064250192845,Crosnest
2015619151342,Smart Stake 📈📊
1973676356889,nonce community
1923456681622,jabbey
1831220336956,Golden Ratio Staking
1820928658778,Swiss Staking
1794806105294,Cosmology
1714491251926,Manythings
1706118676409,Stakely.io
1703904923614,WhisperNode 🤐
1654442925366,Hathor Node
1648756929041,Klub Staking
1635538876302,strangelove-ventures
1571194969365,Leonoor's Cryptoman
1532506417567,Ping
1521576368245,ChainLayer
1508156782013,KDF
1505205988540,binance staking
1419781805880,Silk Nodes
1405089120668, AutoStake 🛡️ Slash Protected
1390251537055,Interbloc
1387489732888,StakeWithUs
1386470829731,[ block pane ]
1372516628745,Atomic Nodes
1355790306265,Ethereal Ventures
1330875594910,Interop
1326608845253,Blockdaemon
1123594301437,nonce classic
1109171434194,The_Cybernetics
1097024287423,Chihuahua
1045641080817,Meria
1026739332453,commercio.network
965093476654,PRO Delegators
963460249593,DAO DAO
957183219998,blockscape
915299661282,danku_zone w/ DAIC
903009065054,Chill Validation
884085677568,Chainflow
882049437330,Witval
860004716577,[Beehive]🇰🇷
856078263054,Simply Staking
833368216249,Interstellar Lounge 🍸
814579319713,"Stargaze.zone (✨,🔭)"
814550170087,🇨🇭 Vortex.live 🟢
805938185468,SmartNodes
754737087633,KalpaTech
746589326128,Oni ⛩️
730262616165,a41
727276561988,Tessellated
699699831460,in3s.com
688889321218,NosNode🔮
673014258899,validator.network
659346613533,AUDIT.one
642108441417,Tedcrypto.io 🧸 | TedLotto
631005611829,FreshSTAKING
630864327704,SpectrumX
624444985601,Cypher Core
615473668411,Uncle Ed
593805067141,stake.systems | autocompound
590370054111,Gelotto 🛡 Slash Protected
543150326524,Zenscape
520290244366,syncnode
498720571419,Bored Ape Server
462019560415,CrowdControl
451449200777,Astroquirks | Profit Sharing 🤑 💰
447397796670,Merkan
405673517485,ushakov
396375971268,Active Nodes
392774489710,Levana 🐉 Powered by Cros Nest
380551253916,Kintsugi Nodes
376702303535,kooltek68
374174736223,GATA DAO
319819335029,defiantlabs
317278200967,ztake.org
296904818233,Trust Nodes
288540479728,Obi
286383961503,Quebec
280699297993,Everstake
276101201642,dimi 🦙
273352266464,Dora Factory
265520482254,Komikuri
255864765280,16psyche
255392019301,TaxiStake
252549571441,DACM
239157411550,coinhall.org
237983269373,Bi23 Labs
234316712747,Oldcat
232699717848,artifact
232415293480,Validatus
227543267991,AlphaNodes.OSMO
225660070778,Coverlet
225340690292,StakeThat - autorestake
225260453598,Secure Secrets
219030253997,Coinpayu
217419320620,DELIGHT
