tokens,address
22566299745979,reynisfjara
21878677971493,Cosmostation
13604656899190,Electric
13484150177928,Chorus One
13259297312170,Figment
6947782423357,Inotel
4848152891339,Notional
4731648098981,Frog OSMO
4626264563565,SG-1
4537544141247,Imperator.co
4248513807440,"Frens (🤝,🤝)"
4169694400261,CryptoCrew Validators ✅
4086798459328,Sentinel dVPN
3967908715802,🐠stake.fish
3932693788578,01node
3847290321993,BouBouNode
3846209469672,Citadel.one
3808425616724,Zero Knowledge Validator (ZKV)
3715832051394,binary_holdings
3692589022207,PRYZM | Stake & Earn
3643139737864,Allnodes
3625449040937,Stakecito
3576393543219,Larry Engineer
3565336981567,wosmongton
3380415104178,Informal Systems
3347086491097,Chandra Station 
3234420999972,POSTHUMAN∞DVS
3182311968123,polkachu.com
3158042818100,DSRV
3037063648547,Peregrine
3032660015631, Lavender.Five Nodes 🐝
3030849445691,ShapeShift DAO
3002084186907,tree-frog
2934152500450,OmniFlix Network
2909783906377,Node Guardians
2824473499693,Parakeet
2701566099536,S16 Research Ventures
2682892880455,White Marlin Staking
2637032115287,0base.vc
2587509056924,Bro_n_Bro
2517590368089,Coinbase Cloud
2496835344138,iqlusion
2493822035795,Ledger by Figment
2449862197259,Forbole
2338932757472,Provalidator
2330916991958,B-Harvest
2306875996109,interchain.FM🥩
2241229366192,Cosmos Spaces ☮️💜⚛️
2223862871664,Stakewolle.com |100% Insurance
2211961914036,StakeLab
2179555585060,ECO Stake 🌱
2160394019779,Crypto Assassin
2152211233626,#decentralizehk - DHK dao
2124427961827,Nocturnal Labs
2059156499137,Crosnest
2010983961459,Smart Stake 📈📊
1973651624152,nonce community
1920378118531,jabbey
1825261481152,Golden Ratio Staking
1813574717056,Swiss Staking
1794374540102,Cosmology
1714520492737,Manythings
1697777948883,WhisperNode 🤐
1695383705525,Stakely.io
1667513662265,Klub Staking
1644917015720,strangelove-ventures
1642472224226,Hathor Node
1567799943754,Leonoor's Cryptoman
1550381012531,ChainLayer
1533708145899,Ping
1508168810812,KDF
1505165323135,binance staking
1420438141431,Silk Nodes
1398756460030, AutoStake 🛡️ Slash Protected
1387734343268,[ block pane ]
1383774589484,Interbloc
1381777412840,StakeWithUs
1375087228427,Atomic Nodes
1355781090357,Ethereal Ventures
1325349303822,Blockdaemon
1324871177335,Interop
1123566448607,nonce classic
1121464586678,danku_zone w/ DAIC
1101281712023,The_Cybernetics
1099145797017,Chihuahua
1041181890769,Meria
1025376323052,commercio.network
965367546105,Multiplex
957218265246,blockscape
946664335787,PRO Delegators
929182798229,DAO DAO
903006967974,Chill Validation
882186439281,Witval
882133195723,Chainflow
860096416728,[Beehive]🇰🇷
855409466964,Simply Staking
833638685433,Interstellar Lounge 🍸
816699755106,"Stargaze.zone (✨,🔭)"
813207185591,🇨🇭 Vortex.live 🟢
798698873954,SmartNodes
749529521756,KalpaTech
746179200917,Oni ⛩️
730273149909,a41
727289275625,Tessellated
693671087459,in3s.com
688597404463,NosNode🔮
673272401422,validator.network
661705022629,AUDIT.one
634335733169,Tedcrypto.io 🧸 | TedLotto
630830344034,SpectrumX
628970846238,FreshSTAKING
624276193707,Cypher Core
616487234475,Uncle Ed
593791923036,stake.systems | autocompound
590105362914,Gelotto 🛡 Slash Protected
545358715547,Zenscape
520385375007,syncnode
498657740307,Bored Ape Server
461722089822,CrowdControl
451418396039,Astroquirks | Profit Sharing 🤑 💰
447266030463,Merkan
405542567150,ushakov
396149504084,Active Nodes
385777642080,Levana 🐉 Powered by Cros Nest
379594218508,Kintsugi Nodes
376818476324,kooltek68
376516930884,GATA DAO
319782245201,defiantlabs
317294975711,ztake.org
288281767098,Obi
286385106333,Quebec
278618407787,Trust Nodes
276484482171,dimi 🦙
273351276972,Dora Factory
270177204626,Everstake
265440798243,Komikuri
256857813205,TaxiStake
255514457351,16psyche
252636616177,DACM
239827220832,coinhall.org
237986238929,Bi23 Labs
233908300617,Oldcat
232265458867,artifact
232265198377,Validatus
227844532835,AlphaNodes.OSMO
226481480366,Secure Secrets
225686095098,Coverlet
225589598070,StakeThat - autorestake
218498670102,Coinpayu
217572794160,DELIGHT
