address,tokens
Figment,273276510646874190
Blockdaemon,249575298992469702
Mysten-2,240390403460007786
P2P.ORG,229424228286500575
Luganodes,209880964152673708
Triton One,200577161485283631
Anchorage Digital-2,187285965040364731
Chorus One,179982920496160061
TrustedPoint,179016600411630126
ContributionDAO,158537400081430580
Mysten-1,157227232583450255
Blockscope.net,155069592714737247
StakingCabin,154841762877204485
Bware Labs,146781060656582905
mrgn,144455164778938779
Kiln,143889926116585841
Everstake,143358317647924276
Chainode Tech,142167102929062417
Overclock,141750887366379383
Shinlabs,140937080614634861
Artifact,138185664191099144
Dankuzone_w_DAIC,138084188655262796
Galaxy Digital,138049060681503237
Nelrann,137830513363052031
Ahoy Validator,137378399757848700
DSRV,135629140372399874
HashedPotatoes,126502404452077098
Chainbase,117970588463402191
BartestneT,117936455923162720
P-OPS Team,117929518783071665
Nodes.Guru,117919897658016985
TPT,117820151697259546
Aftermath,114183230500292319
Durian,113410500653895690
Persimmon,113397131413488832
Citadel.one,107893116597603569
Scale3Labs,107667006598688147
Cogent Crypto,94514609394602794
Coinbase Cloud,91523260500140918
BlockVision,65634299891407747
Staking Facilities,65265285527086278
ORBR,52943362443347486
Juicy Stake,47948822412811310
stakefish,47681387848978373
proofgroup,46963126915536895
KiligLab,45867901321889683
OKXEarn,44196743892730208
Cypher Capital,44146561696567309
Allnodes,43871837535093558
BiXinKelePool,42525493344251240
Staking Defense League,41765046776277092
n1stake,39825448895475053
StakeWithUs,38399051261788111
Brightlystake,37143413315160800
BlockEden.xyz,37068170701692786
Ankr,37038771956914201
Staked,37031991141349491
Cosmostation,36565923242596229
Peeranha,36149799228237961
SyncNode,35983072081907774
01node,35976110257892778
Stardust Staking,35948881888561956
Swiss Staking,35942004201286480
ANodes,35900609194180337
ONBUFF,35877047563929848
B-Harvest,35866300324368367
KingSuper,35850612076771945
Imperator.co,35835984335336188
Restake,35822932603159860
SynergyNodes,35819406892809117
Neuler,35814438527599087
Astro-Stakers,35809395008385542
[NODERS]TEAM x Criterion VC,35794368511111628
Chainflow,32790071267160831
Omnistake,32750923760954691
Stakely,31004732161294726
Anchorage Digital-1,30922904945550765
ZKValidator,30049958192887041
XPRV,28559905611184883
Parasol,28174452255008351
gumi,28163485010554680
InfStones,28138079019727210
Laine,27968966120393439
Moonlet,27751839466808749
Stakin,27735097185566282
QuantNode,27730279618956218
SpartanLabs,27726755692938124
HashQuark,27712821320887676
flipside,27710690373313601
BLRD,27708015506189124
NodeReal,27700372021496268
Qredo,27693752826738591
TDMTech,27692618080334613
Staketab,27691906579830604
Forbole,27665807034359975
ComingChat,27664315007508720
A41,27639461585800791
Nodeinfra,27630965268214354
Gaucho,27628789180503181
Node Guardians,27627521627947615
H2O Nodes,27623223260316553
MoveFuns DAO,27620096316085888
RepublicCrypto,27502360295094388
SenseiNode,27430611262540902
MIDL.dev,26627068321386022
Latitude.sh,26591359423156271
