address,tokens
Figment,280199584182619158
Blockdaemon,243664897817995069
Mysten-2,237655216844385979
P2P.ORG,229425733569810032
Luganodes,211222637103319866
Triton One,200217777159662321
Chorus One,190256499479377939
Anchorage Digital-2,186719101181224409
TrustedPoint,178357411326409454
Mysten-1,167654174295033853
ContributionDAO,160092863747176268
Kiln,154971858612352142
Blockscope.net,154534647727317874
StakingCabin,154297024711952741
Bware Labs,147691294848519907
mrgn,144750854994583865
Overclock,143987964734110506
Chainode Tech,143965458019260424
Everstake,142856965362490026
Shinlabs,141214560387214712
Galaxy Digital,138792562096819722
Artifact,138745670479540353
Dankuzone_w_DAIC,138726534526242365
Nelrann,138706142812284954
DSRV,138631512082786219
Ahoy Validator,138136708834487452
HashedPotatoes,126329931629037349
Chainbase,118355011856237868
BartestneT,118328992748835390
Nodes.Guru,118325136518282125
P-OPS Team,118287138017469671
TPT,118284498935187357
Durian,113018239881992618
Persimmon,113006273009509427
Aftermath,108704352957513662
Citadel.one,108088093104701256
Scale3Labs,107917730443046467
Cogent Crypto,103709481709256123
Coinbase Cloud,102656747832798443
BlockVision,65636596520537346
Staking Facilities,65549559837595516
proofgroup,56134067095000708
stakefish,53965950393108136
Ankr,52278157507744182
ORBR,50858034702469108
Juicy Stake,47918874228591700
KiligLab,46169271048556290
Cypher Capital,44162595396315228
Staked,43866380631320781
BiXinKelePool,42615621374128528
Allnodes,42116639515592138
Staking Defense League,42004308782940272
StakeWithUs,41003143165110266
OKXEarn,40120442014695864
n1stake,39924329629346488
Brightlystake,37014424846312073
BlockEden.xyz,36941120850429739
Cosmostation,36244368602909398
SyncNode,36207659154639455
01node,36081183034545815
Swiss Staking,36059468378598198
Stardust Staking,36057936623792465
ANodes,36031167388386889
Peeranha,36007627621145804
ONBUFF,35996666547672755
B-Harvest,35966913350975980
Imperator.co,35953831030456170
KingSuper,35947826735190038
Restake,35933769995131455
Astro-Stakers,35918765030169106
SynergyNodes,35916283333391050
Neuler,35907825236571091
[NODERS]TEAM x Criterion VC,35894877868370730
Chainflow,32833345823874662
Omnistake,32803788212040533
Stakely,31280201948293696
Anchorage Digital-1,30815440328479380
XPRV,28615944878570290
Parasol,28249894847425184
gumi,28207626570687390
InfStones,28036551782693265
Laine,28031001752726659
Forbole,27826978246184824
Moonlet,27825667647546728
QuantNode,27772824764082487
Qredo,27771195615437697
SpartanLabs,27770899079490507
Stakin,27768198313020284
HashQuark,27765960219661541
BLRD,27762312859397403
TDMTech,27761832647158931
flipside,27761010411857815
NodeReal,27759013743977557
Staketab,27735571638087221
ComingChat,27714600769598316
Node Guardians,27713557391169024
A41,27711349169092420
Nodeinfra,27705853314946610
RepublicCrypto,27696266080864278
Gaucho,27690447535332544
H2O Nodes,27689484107255328
MoveFuns DAO,27679017725748053
SenseiNode,27337723225764651
MIDL.dev,26674181425019220
Latitude.sh,26664758118787441
