address,tokens,ip_address
Figment,279166311659990472,51.222.248.87
Blockdaemon,257954555449823900,208.91.107.169
Mysten-2,253968696963058266,136.244.64.220
Mysten-1,252048264407458079,45.63.91.154
P2P.ORG,203097142181932940,212.117.185.244
Triton One,202884142867909781,202.8.8.8
Anchorage Digital-2,188491898967323783,136.243.55.238
TrustedPoint,180788104184854687,45.250.253.74
Luganodes,170032715442081487,93.115.25.174
Chorus One,160279488516497063,46.165.244.19
Blockscope.net,156148428761893329,15.235.82.231
Kiln,148422913056216763,57.128.73.31
Bware Labs,147760179950306391,141.95.34.55
Overclock,142711907429913310,84.17.53.103
Everstake,142456436564049106,45.250.254.103
Dankuzone_w_DAIC,139045901323776263,37.252.184.226
Ahoy Validator,138257348140603058,103.50.32.109
DSRV,136417710349144838,141.95.171.152
mrgn,130720143585889426,141.98.216.164
Chainode Tech,122441838371417700,103.50.32.114
ContributionDAO,121529727535679842,141.95.99.142
Aftermath,118902858431740200,57.128.47.71
BartestneT,118736710377702280,45.250.253.76
Galaxy Digital,118204377667931469,52.215.11.218
Durian,114184172912033195,13.229.58.139
Persimmon,114172213777968917,35.74.25.246
Scale3Labs,108336721693674139,45.250.254.151
n1stake,105083522187245740,173.231.17.194
Staketab,103670765223143728,103.50.32.107
HashedPotatoes,103214096331104849,69.67.149.35
Cosmostation,98868018515964974,172.255.251.44
Artifact,93195350150408299,206.125.33.6
Coinbase Cloud,92266323526683041,3.249.94.146
Chainbase,89226131141545856,43.154.164.179
01node,88418027519184516,195.14.6.175
P-OPS Team,87604155426820002,185.8.104.19
TPT,87430457580787747,161.97.131.71
Laine,83164286304914141,103.50.32.184
KingSuper,81131641404978273,139.84.139.8
BlockVision,80495808147061729,34.87.103.163
RepublicCrypto,77814596296452217,91.210.226.206
KiligLab,76163979942162168,8.213.144.236
Stardust Staking,75394507243342791,93.115.25.67
ORBR,75134806160163546,78.141.245.48
Chainflow,74390173824802366,185.8.104.18
Restake,72622795385023302,103.219.171.17
ONBUFF,70992654133177124,52.231.106.71
Nodeinfra,68849901430127877,34.80.99.216
Staking Facilities,65199636437136752,5.199.170.77
StakingCabin,62435716325316245,54.64.235.237
OKXEarn,62366942238238160,43.207.255.138
Citadel.one,62157329142752744,141.94.137.186
Stakin,57911212660309105,93.115.25.75
MoveFuns DAO,57818305475212420,135.181.228.230
stakefish,54142864487160920,147.75.199.7
proofgroup,47054058862961569,207.53.234.207
Ankr,45378875466236605,107.6.94.244
Allnodes,44923501089078741,169.155.45.15
Cypher Capital,44422686844133708,69.2.39.165
Shinlabs,43379970908573143,43.130.123.214
BiXinKelePool,42612865486051937,47.89.250.58
Staking Defense League,42015253669044428,188.214.129.144
Nelrann,41004458849954443,185.209.178.171
Gaucho,38803255843415544,45.250.253.97
StakeWithUs,38696697043893003,178.18.252.36
Cogent Crypto,38086361982766009,45.250.254.99
Juicy Stake,37932710766206771,69.2.39.167
Brightlystake,37393505353986938,139.84.155.177
BlockEden.xyz,37329147731056039,34.143.153.196
Staked,37323681823787518,54.195.211.175
Nodes.Guru,36608822264888396,141.95.99.90
Peeranha,36387513082680327,45.250.253.92
SyncNode,36321535856868756,103.50.32.122
Swiss Staking,36151917033049490,82.220.39.51
Imperator.co,36106813829877015,57.128.97.53
Neuler,36050362894819428,103.219.171.15
B-Harvest,36044567062440320,198.13.34.226
SynergyNodes,36044055631941959,194.48.168.246
Astro-Stakers,36041580970532904,195.189.96.115
ANodes,36032676825241179,8.217.239.246
[NODERS]TEAM x Criterion VC,36011907071312281,149.28.137.164
Omnistake,32993656578362661,52.37.215.5
Anchorage Digital-1,31062754056864045,198.244.253.76
ZKValidator,30483547143360604,65.21.128.113
Stakely,29648711883196128,15.235.53.140
InfStones,28938125096736469,150.136.151.212
XPRV,28751340378903915,54.38.136.66
Parasol,28350890382127696,43.130.125.249
gumi,28327104983340452,13.230.215.202
ComingChat,28145966952318124,45.32.11.180
QuantNode,27925449854584463,103.50.32.129
Moonlet,27925448312794329,103.219.171.14
HashKey Cloud,27924569216563260,52.77.43.187
Node Guardians,27909685434204897,51.222.152.21
NodeReal,27899631958132844,3.223.7.119
BLRD,27893844487821643,35.77.209.41
SpartanLabs,27858889794018398,5.199.170.96
TDMTech,27856172036852986,109.123.108.59
Forbole,27850651386779424,5.10.24.66
H2O Nodes,27804166381075121,185.125.95.23
A41,27800347000991210,195.201.186.66
SenseiNode,27624020750627938,69.67.148.48
MIDL.dev,26993446721885414,62.210.140.115
Latitude.sh,26764145835738699,103.219.168.185
flipside,20825541065292059,198.178.224.97
Qredo,20754915165799192,65.108.111.57
